,A,Xpf,Xre
biofilm_time:8h:2,0.21920792234905528,0.053227445820602126,0.008012378640659179
biofilm_time:8h:3,-0.29836378147914216,-0.24162395029912956,0.10088817106265946
biofilm_time:8h:4,-0.0020278299938103943,0.23496320688390115,-0.1118993872691858
biofilm_time:12h:1,-11.213204806511504,-1.7936218655011906,0.19054405895732884
biofilm_time:12h:2,-8.969997405943525,-0.597691657248107,0.05871186514487992
biofilm_time:12h:3,-6.877194369750343,-0.9402210965279704,0.11676524474790995
biofilm_time:12h:4,-6.769244188912303,-0.9752286657138172,-0.04145291562765952
biofilm_time:16h:1,-4.979353607009392,-0.3179842200737768,-0.4360358311686552
biofilm_time:16h:2,-7.2823785637829195,-0.5754839281220534,-0.3941854693628271
biofilm_time:16h:3,-2.3877886776014114,1.516566604064146,-0.5527271983960649
biofilm_time:16h:4,-1.9635673676193028,1.8026234459424355,-0.3928179816940221
biofilm_time:20h:1,-0.4939053837602831,2.5797527055357445,0.5293195660752392
biofilm_time:20h:2,-7.922036599208172,0.1201140795477018,0.591333225111784
biofilm_time:20h:3,0.99336276272227,3.1323615529546887,0.619469612673079
biofilm_time:20h:4,-5.378797094302226,0.3082803476191014,0.6172512701882464
biofilm_time:24h:1,1.9965083997363544,2.0833063853227154,0.7600773675927277
biofilm_time:24h:2,0.3122332404402089,0.4217286481482128,0.44858722962861375
biofilm_time:24h:3,2.269516819296687,0.9803267134050624,0.6046425401694835
biofilm_time:24h:4,4.595245148069859,1.1447358547913544,0.7552342589728651
biofilm_time:28h:1,10.017374126380806,4.521520161592279,0.985571174871148
biofilm_time:28h:2,12.382806279235716,2.527699671694529,0.7120173875877027
biofilm_time:28h:3,19.880258506569177,3.303796708064381,0.8133128157475609
biofilm_time:28h:4,10.892872097579833,3.7613987771603052,0.7226950043453861
biofilm_time:32h:1,14.736949966524934,2.2989981339171153,0.9753842666557099
biofilm_time:32h:2,10.504232124988246,3.5330539681823128,0.8385027582266247
biofilm_time:32h:3,11.49236357177575,4.274332767725826,0.964083107100926
biofilm_time:32h:4,12.348158410055994,3.4064050601402265,0.9045572376200308
codY:wt:1,0.4978088600465393,0.13571730909254054,-0.4432128112090768
codY:wt:2,-0.4978088600465733,-0.13571730909254054,0.4432128112090768
codY:ctrl:1,6.898819713444675,1.3753304291321882,-0.4974338247940535
codY:ctrl:2,7.4084021117788135,0.9081239531052792,0.3542058418046432
codY:codYR61K:1,-1.8871626282552418,0.6002644870204197,-0.7331042070943914
codY:codYR61K:2,-1.543096153227885,0.1848096218737628,0.2560818330055525
codY:codYR61H:1,2.415411056598208,0.7765964871235065,-0.7504063132156569
codY:codYR61H:2,5.836830575601095,1.2927823476004032,0.38909846584995655
codY:codYF71Y:1,-0.7501649405714532,0.1670030594565537,0.1863007221701789
codY:codYF71Y:2,-2.9458668086967768,0.13919389226227452,0.1976441281214596
decay:wt:1,0.31220177663248705,-0.1306709813839375,-0.15984261023167434
decay:wt:2,-0.16057053764848345,-0.00803729284980692,0.20576581974833447
decay:wt:3,-0.15163123898392128,0.13870827423374446,-0.04592320951666018
decay:delpnpA:1,-3.027593636575793,0.04069297383354753,0.17071640162497026
decay:delpnpA:2,-3.4255409438840436,0.05055363001760327,0.11465322102906672
decay:delpnpA:3,-3.816031710725712,0.18615755986572505,0.020319853736456398
ecm_tasA:deltasA:1,-1.1633450820907778,-0.7133505084605279,0.4086514938992556
ecm_tasA:deltasA:2,-0.3196586758575242,0.14814490757205556,0.4897074695401536
ecm_tasA:deltasA:3,-0.7866065488044964,0.15132735810836806,-0.09038316903579703
ecm_tasA:delcssRS:1,-0.15182990726070866,0.12860542271802078,0.3392780519569971
ecm_tasA:delcssRS:2,-0.4294496719285213,-0.24693657592440965,0.4713122096561362
ecm_tasA:delcssRS:3,-0.8456140507141783,0.6921372729726187,0.8574899269407972
ecm_tasA:wt:1,-0.10269271911047842,-0.7133505084605279,-0.2017610140916153
ecm_tasA:wt:2,0.10269271911048694,0.7133505084605279,0.2017610140916153
heatshock:wt_37C:1,-1.1902369314154724,2.1001389021922128,-0.3183450069925735
heatshock:wt_37C:2,-2.9430384611757163,-0.06412224123033994,0.3283633843772353
heatshock:wt_37C:3,4.133275392591237,-2.0360166609618724,-0.010018377384660935
heatshock:wt_48C:1,-7.483230184704914,-0.8154463383750103,0.6145707923289923
heatshock:wt_48C:2,-7.5530273824062375,-0.4486810146050866,0.9889652839172944
heatshock:wt_48C:3,-1.7004910505721498,-2.052387511870409,0.9702282438238968
heatshock:wt_53C:1,-0.5489807085632991,2.984154898325124,-1.5267293807272506
heatshock:wt_53C:2,-2.8511983168791915,2.1593403696475133,-1.3826377412731703
heatshock:wt_48_53C:1,-10.465380657947273,2.00177904133555,-0.491878394591521
heatshock:wt_48_53C:2,-11.65408998565167,2.9695662754550183,0.6451783076600233
heatshock:wt_48_53C:3,-11.901565747906375,-1.7627200880464695,0.6985799067512595
heatshock:delrelA_37C:1,-12.722515531384921,3.136314634681928,0.5125973907694581
heatshock:delrelA_37C:2,-13.996480368903544,2.9280993300672167,0.4295568626290169
heatshock:delrelA_48C:1,-12.295310718586116,2.0644378171300177,1.8116232164402255
heatshock:delrelA_48C:2,-16.34819093063499,0.3161192743444365,1.54683064361945
heatshock:delrelA_48C:3,-15.416952819629623,-0.4402693597612126,0.9548310528233088
heatshock:ppGpp_null_37C:1,5.4576982532649705,-0.18600220265985626,0.9264896639472964
heatshock:ppGpp_null_37C:2,11.243642694908683,1.1914344176051437,0.0291940370299022
heatshock:ppGpp_null_37C:3,11.95112461410267,-1.6482839625529606,0.7341684468961285
heatshock:ppGpp_null_48C:1,-0.71603692311167,-0.049722326853507866,1.3436188665411508
heatshock:ppGpp_null_48C:2,6.025637582272607,2.024513441434628,0.4899460202125416
heatshock:ppGpp_null_48C:3,2.9495421581723518,-0.6352103508331997,1.0362720087544384
ldar:yfiJKplus:1,-6.3331632229449735,-0.6049793236400902,0.4018768352723043
ldar:yfiJKplus:2,-8.037959745042816,-0.7204025255803478,0.21323842881727814
ldar:yfiJ_A152E:1,-10.133064299235604,-0.7207926879724549,0.9603615360919298
ldar:yfiJ_A152E:2,-8.973181015107215,-0.5876845484942596,-0.2337439980483742
ldar:wt:1,-0.7845727013396842,0.25250224771839125,-0.006698814204174397
ldar:wt:2,2.823528372645709,0.4671812984724338,-0.15725120774322576
ldar:wt:3,-2.038955671306005,-0.7196835461908252,0.16395002194739927
mk7:shake:1,-0.05782749215152655,0.17721734643710366,-1.8875448470408085
mk7:shake:2,-0.5384277729592213,-1.5932325753951289,-1.8875448470408085
mk7:shake:3,0.28377133441682884,0.7063654791938352,1.6398646423532544
mk7:shake:4,0.312483930693888,0.7096497497641896,2.1352250517283617
mk7:static:1,-3.769916744822917,0.33560392259452443,2.1531889351604976
mk7:static:2,-3.7728607050504426,0.5772790980322728,2.6069260634493654
mk7:static:3,6.424947782361941,1.568809628024321,1.6744549949422232
mk7:static:4,6.1352171728343405,1.5543846510205852,2.369371415580953
nusA:nusA_induced:1,3.755295520737056,0.367079476204055,0.14649864482730554
nusA:nusA_induced:2,4.849754928238081,0.060765097598253666,-0.045306216054537
nusA:nusA_induced:3,6.319094860118063,0.4787673756435942,-0.07967945433714707
nusA:nusA_induced:4,7.064161638933836,1.0113006279734804,0.3446210575995998
nusA:nusA_induced:5,4.893928553836536,-0.06741236396233162,0.02393232815089874
nusA:nusA_induced:6,4.627592834680686,-0.3473003911069785,-0.06277256094784622
nusA:no_nusA:1,1.062747822816518,0.34910094540114195,0.3482889310221271
nusA:no_nusA:2,-0.1214332748925692,0.2872031741656553,-0.14966539885726782
nusA:no_nusA:3,0.7121963497953321,-0.4281201398271359,-0.3352531638016325
nusA:no_nusA:4,0.03561124218861269,0.1337956806210432,0.4566142338013224
nusA:no_nusA:5,-1.0011776505485783,-0.4482641238631999,-0.20632932024505998
nusA:no_nusA:6,-0.6879444893593077,0.10628446350249554,-0.1136552819194918
pamR:wt_exp:1,5.619319095850005,0.8244782203059025,-0.4373593441593675
pamR:wt_exp:2,-5.619319095849967,-0.8244782203059033,0.4373593441593675
pamR:delydhC_exp:1,-6.122496318378309,-1.6881955119463457,0.5650242577299158
pamR:delydhC_exp:2,-9.792094220894601,-1.476030111812339,1.7411239514394738
pamR:delydhC_exp:3,-8.781514634542786,-1.905805257173422,1.5154202314457104
pamR:wt_stat:1,-19.662835764031673,-3.3954701907261384,0.08504735496667326
pamR:wt_stat:2,-15.507462646236801,-1.865516481981781,-0.33239771556363085
pamR:wt_stat:3,-18.721448258811733,-2.6418381573093064,-0.4505394077801057
pamR:delydhC_stat:1,-18.047068130386624,-3.634113331921177,0.2811790682003901
pamR:delydhC_stat:2,-18.847119523282853,-3.392187971357279,0.3084851638268731
rho_strains:ncib3610:1,-0.11738758642509585,0.09352630764557712,-0.2200361404046252
rho_strains:ncib3610:2,0.11738758642509342,-0.09352630764557712,0.22003614040462605
rho_strains:ncib3610_delrho:1,1.184857824223605,0.4784943133292757,0.6688740653682466
rho_strains:ncib3610_delrho:2,3.6712969140649663,0.8209213696086811,0.9396805909913272
rnase_j1:delrnjA:1,-2.325993548107669,-0.556745422717269,-0.2766361469198584
rnase_j1:delrnjA:2,0.2593618992456882,0.13399506389655436,0.4761920408388063
rnase_j1:delrnjA:3,-0.12838626856362914,-0.4194497055656281,0.2685977483673847
rnase_j1:wt:1,1.9697884217941155,0.10969972425083352,-0.4323800340268873
rnase_j1:wt:2,-1.5027475763363674,-0.2021764255786358,-0.17517886048181275
rnase_j1:wt:3,-0.4670408454577681,0.0924767013278016,0.6075588945087027
sigI:delrsgI_37C:1,-1.334367761119169,-0.2924414524999259,0.2707620315156261
sigI:delrsgI_37C:2,1.2054159441518757,0.34214806272868525,-0.27404846209139233
sigI:delrsgI_37C:3,4.79981721024482,0.29990117461523136,0.266383713651531
sigI:delrsgI_52C:1,-1.7064347773815252,-0.9046195213610964,1.1848233294493298
sigI:delrsgI_52C:2,-2.4515649919489033,-0.1927685366180816,1.3711022638264714
sigI:delrsgI_52C:3,-6.722515988892122,-0.04075481894850075,1.4041811536301756
sigI:delrsgI_sigI_37C:1,-1.5656431605751933,0.020905590744872967,0.32822100715864355
sigI:delrsgI_sigI_37C:2,2.3670997860824063,0.37372043749944783,-0.17089743612918262
sigI:delrsgI_sigI_37C:3,1.7998128719985305,0.4429665560766569,0.15174689489478155
sigI:delrsgI_sigI_52C:1,-7.038701010799683,-1.286453932124073,1.1529887258725244
sigI:delrsgI_sigI_52C:2,-15.375151684089511,-1.5217071077420148,1.5212942197756891
sigI:delrsgI_sigI_52C:3,-9.202771202685133,0.20227934699611216,1.300513106190551
sigI:wt_37C:1,-0.7875145729872499,-0.005361070586002548,-0.2679915891637874
sigI:wt_37C:2,1.5308018430506989,0.4020015415173508,0.649183424296794
sigI:wt_37C:3,-0.7432872700634747,-0.3966404709313487,-0.3811918351330084
sigI:wt_52C:1,-0.08914989889751128,0.3175872539945788,1.291678253339701
sigI:wt_52C:2,-9.322445882422988,0.35320944766017304,1.3691411303597103
sigI:wt_52C:3,-1.247644403723407,0.2064696958655281,1.2863181928704224
spbeta:spbeta_nopep_20m:1,-2.346676437756573,-0.3908430157156393,0.34794359199027797
spbeta:spbeta_pep_20m:1,-2.5410898371463477,-0.28632970354408416,-0.06500913208787917
spbeta:spbeta_nopep_20m:2,-1.9058131365771107,-0.2419295294354269,0.007376101822932134
spbeta:spbeta_pep_20m:2,-1.9014684319956772,-0.21688441697718908,0.08852272762755843
spbeta:phi3T_pep_10m:1,-10.302233391433397,-0.9244520958738418,-0.08761785914554387
spbeta:phi3T_pep_20m:1,-5.984661254418852,-0.017083281678822004,-0.00427300368200445
spbeta:phi3T_nopep_10m:1,-10.189041259609887,-1.1041362454619268,-0.3859663230548769
spbeta:phi3T_nopep_20m:1,-5.350059769752253,0.09146466525450547,0.21333294858856802
spbeta:phi3T_pep_10m:2,0.20238978503670554,-0.3648865226529519,-0.2359830722118321
spbeta:phi3T_pep_20m:2,1.0986482584815298,-0.18431906838271986,-0.07341816592051043
spbeta:phi3T_nopep_10m:2,-0.3084232901308728,-0.665586814020477,-0.08257035261138679
spbeta:phi3T_nopep_20m:2,0.9085279652790744,-0.049496714569938316,0.04049585568732717
spbeta:phi3T_pep_10m:3,10.099843606396695,1.2893386185267932,0.3236009313573751
spbeta:phi3T_pep_20m:3,13.285523977247324,2.191240085208048,-0.057872460045834025
spbeta:phi3T_nopep_10m:3,9.456067683903717,1.577488859852152,0.4649968661227382
spbeta:phi3T_nopep_20m:3,14.230066096631852,2.2999258285977824,0.169130191635249
spore_genes:wt_0h:1,-0.045120296030538486,-0.4894829862394687,-0.06938841222425385
spore_genes:delyphF_0h:1,0.06298210167605822,0.11838042877268905,-0.5691038116116554
spore_genes:delyphF_0h:2,-0.4211275913781842,0.2259785688953082,-0.597617015987459
spore_genes:delyphF_0h:3,-0.8220915569550878,-0.4959225894232541,0.22250275136953407
spore_genes:delygaB_0h:1,1.1025979451248538,-0.4213696376127704,1.6123408695570491
spore_genes:delygaB_0h:2,1.5936446499084551,-0.15645084517899632,1.394293358225787
spore_genes:delygaB_0h:3,1.9484159177386813,0.1620022803160437,1.6256390527297588
spore_genes:wt_3h:1,-8.962895136925981,-0.2833543672764325,-1.6837175685953572
spore_genes:wt_3h:2,-7.979811956834023,0.8227579852302898,-1.4020177366006266
spore_genes:wt_3h:3,-11.201675313475034,0.3816016157695503,-2.089728793884266
spore_genes:delyizD_3h:1,-9.51720529406916,0.4412987944789208,-1.7040818721261919
spore_genes:wt_0h:2,-0.29237278163055075,0.07607847144834312,0.17661052478324726
spore_genes:delyizD_3h:2,-10.14888366765234,-0.3771804688105763,-1.145222685827755
spore_genes:delyizD_3h:3,-9.360252593136805,-0.4863404134122054,-1.1320078768363695
spore_genes:delykzB_3h:1,28.4170473649258,3.473182877785621,-0.8606098297369824
spore_genes:delykzB_3h:2,24.69162341010013,3.333174073047247,-0.9859989320261464
spore_genes:delykzB_3h:3,26.209840231316875,3.357911720073401,-1.0443547505365371
spore_genes:delyphF_3h:1,-11.22426520374792,-0.6807219540594011,-0.5315244560541936
spore_genes:delyphF_3h:2,-10.854307735723307,-0.7015712246683843,-0.9964085050224228
spore_genes:delyphF_3h:3,-11.359663273589636,0.09946185263322116,-0.9873924484722324
spore_genes:delygaB_3h:1,-7.108465935179055,0.38913715637346136,0.09867518328893343
spore_genes:delygaB_3h:2,-6.586986454321053,0.44010999746071294,0.15592074340084494
spore_genes:wt_0h:3,0.3374930776610924,0.4134045147911261,-0.1072221125589934
spore_genes:delygaB_3h:3,-6.794425690216624,0.5373077272166267,0.03920143516618335
spore_genes:delyizD_0h:1,0.009675933574768215,-0.09732936861568332,-0.24136081593289305
spore_genes:delyizD_0h:2,-0.1526134433349166,0.2733398621886127,0.2601295624696132
spore_genes:delyizD_0h:3,-0.7147306444170668,0.26236998988406546,0.2439717447563794
spore_genes:delykzB_0h:1,47.36842983981219,6.124421682664843,0.3674508087969146
spore_genes:delykzB_0h:2,47.9092319100945,6.260286738629938,0.124329541946973
spore_genes:delykzB_0h:3,47.896332748551615,6.2793699926362185,0.19061765274406814
swarming:comIQ12L:1,-0.8800721695626514,0.5266493851198,0.2550593574631135
swarming:comIQ12L:2,0.2223257939968694,-0.5578523458170302,-0.11503143918029755
swarming:comIQ12L:3,0.6577463755657886,0.031202960697229942,-0.14002791828281325
swarming:comIQ12L_delefp:1,-4.987348225683138,-1.2345824544844095,-0.09073248886179464
swarming:comIQ12L_delefp:2,-5.352911056849584,-0.12733102637405924,-0.09177199818244296
swarming:comIQ12L_delefp:3,-4.104128033796274,-1.2345824544844095,0.04703373153723511
swarming:comIQ12L_delefp_fliYS164A:1,-5.0953024761926065,0.2092155237447091,-0.39524742318441497
swarming:comIQ12L_delefp_fliYS164A:2,-7.303766380908786,-1.2345824544844095,-0.9363793702269828
swarming:comIQ12L_delefp_fliYS164A:3,-5.69458441614982,-1.2345824544844095,0.08724591017935522
swarming:comIQ12L_delefp_nusGN21S:1,-5.508927948478199,-0.3684339712149276,-0.19730253629539973
swarming:comIQ12L_delefp_nusGN21S:2,-5.591776835741501,-1.2345824544844095,-0.04149963209740637
swarming:comIQ12L_delefp_nusGN21S:3,-4.655738547589311,-0.3629617437871061,-0.30972892464400203
synant49:ctrl:1,-1.2230995986990094,-0.03429374007471209,0.3001954128110418
synant49:ctrl:2,0.1482991272290911,0.017990355241772168,-0.2434547144092853
synant49:ctrl:3,1.0748004714699355,0.016303384832939027,-0.0567406984017591
synant49:synant49:1,0.7961227713610529,0.4348723972506812,-0.3201557269580011
synant49:synant49:2,1.1455445989909403,0.29233070322319105,0.07539086481489843
synant49:synant49:3,2.412326415684875,0.40648031813606655,0.3602805249308485
tasA:wt_72h:1,-13.185742266176565,0.2403810766257748,-0.10145224380767016
tasA:wt_72h:2,-16.05376274265366,-0.1386007911106799,0.33211624206947565
tasA:deltasA_72h:1,-3.581360752007726,0.8849034472380537,0.08013586135024475
tasA:deltasA_72h:2,-1.6125945778142157,0.9174909749401228,-0.4378715618805522
tasA:wt_24h:1,-2.8409243079774043,-0.3084382582505969,-0.0961588766885102
tasA:wt_24h:2,2.840924307977393,0.3084382582505969,0.09615887668850932
tasA:wt_48h:1,3.2596672386908203,-0.8152238921748445,-0.2681324540032
tasA:wt_48h:2,1.5940033710693162,0.5658714001654983,-0.6687326813267154
tasA:deltasA_24h:1,-9.780080120951194,-0.5728118068134685,-0.018668105171591343
tasA:deltasA_24h:2,-8.849566331366542,-0.15781528956799495,-0.4520302997109678
tasA:deltasA_48h:1,-2.766115407567252,0.4796701414715354,0.38937892511604666
tasA:deltasA_48h:2,-5.649427049058218,0.5073680775188565,0.536934121052469
yacP:wt:1,2.288251053588944,0.2972713631488977,-0.041752848839551326
yacP:delyacP:1,-2.0295226911625277,-0.2141070564367631,-0.2857666575831832
yacP:yacP_induced:1,4.846186253309192,0.5422318199201952,0.44307748796416746
yacP:yacP_no_induce:1,6.732445566837613,1.1163486968800105,0.7186043252598733
yacP:wt:2,-1.7300122158134923,-0.3771154973232613,-0.05002876032282355
yacP:delyacP:2,-1.0123118216998903,-0.16752719145776918,0.10406937351047674
yacP:yacP_induced:2,4.192357033081172,0.680523908341389,0.725137548700757
yacP:yacP_no_induce:2,5.319895542299868,0.8829600616599322,0.8456933189796407
yacP:wt:3,-0.5582388377754399,0.07984413417436388,0.09178160916237488
yacP:delyacP:3,-1.8407195591952057,-0.09973987737512524,0.1886401123168868
yacP:yacP_induced:3,3.4010950649842444,0.5711967965027289,0.4523662502011412
yacP:yacP_no_induce:3,5.112137829702563,0.5846335871279076,0.6483325743106567
yonO:wt:1,0.26832660491431376,-0.020559715178380955,-0.009887329007624679
yonO:wt:2,-0.11173916323062848,0.01972742968406971,0.14446056105343796
yonO:wt:3,-0.15658744168370636,0.000832285494311691,-0.13457323204581506
yonO:wt_mmc:1,58.05569488315561,7.753900999256167,-2.3590154636077227
yonO:wt_mmc:2,59.36278283282573,7.441144943082611,-2.7009055781280464
yonO:wt_mmc:3,59.93489019491494,7.920053800503517,-2.2926361962887274
yonO:delyonO:1,-2.373338395050124,0.003793803728997513,0.720162186920466
yonO:delyonO:2,-2.223475747072317,-0.11964325945556142,0.32113962226465986
yonO:delyonO:3,3.4297856030901652,0.4308119766396565,0.28866025080126434
yonO:delyonO_mmc:1,59.588333993539074,8.302262646540768,-2.30268410285935
yonO:delyonO_mmc:2,64.02110326873073,8.027838101284221,-2.3817129018658303
yonO:delyonO_mmc:3,61.663832863011635,8.324251704557827,-2.0291703010217974
yydF:ctrl:1,-0.11179157491038272,-0.12144178239673575,-0.4296458642926408
yydF:ctrl:2,1.0629948665692102,0.3257650282832309,0.343497068695485
yydF:ctrl:3,-0.9512032916588048,-0.2043232458864943,0.08614879559715671
yydF:yydF:1,-0.6844952655028063,0.2420497339885537,-0.1725337394505253
yydF:yydF:2,-0.35391386340232955,-0.026047387860113517,0.1634986522337991
yydF:yydF:3,-1.7665094822360152,-0.19866838813341348,-0.9026271710512797
