,SP5448_00055
SRX1726505,0.1811897817
SRX1726506,-0.3714219026
SRX1726507,0.1902321209
SRX1726508,-1.767267441
SRX1726509,-1.7817252933
SRX1726510,-0.6248167274
SRX1726511,-1.9170108681
SRX1726512,-1.8833382885
SRX1726513,-1.2238244676
SRX1081650,-0.35959188540000003
SRX1081651,-0.2218911295
SRX1081652,0.1326542759
SRX1081653,-0.0045934154
SRX1081654,-0.29200909480000004
SRX1081655,-0.1865475969
SRX1081656,-0.026727007400000002
SRX1081657,0.6881657886
SRX1081658,0.8813000254000001
SRX1081659,-0.1611331274
SRX1081660,-0.4947147994
SRX1081661,-0.0898535437
SRX1081662,-0.08633460450000001
SRX1081663,0.203806428
SRX1081664,-0.1112212313
SRX1081665,-0.4689102848
SRX1081666,0.2495145128
SRX1081668,-0.1651631959
SRX1081669,0.11693987950000001
SRX1081670,0.0911195382
SRX1081671,0.3051904681
SRX1081672,-0.9954036380000001
SRX1081673,-1.6897245124
SRX1081674,-1.4611600463
SRX1081675,-1.5965680038999999
SRX1081676,-0.8327578447
SRX1081677,-1.4334761525
SRX1081678,-1.0101268504
SRX1081679,-1.5262525379
SRX1081680,-1.1515205149
SRX1081681,-1.2433860376
SRX1081682,-1.0105743965
SRX1081683,-1.7452053426
SRX1081684,-1.5095105523
SRX1081685,-1.7613142264000001
SRX1081686,-2.2692879709
SRX1081687,-1.0915031474
SRX1081688,-2.8129668714
SRX1081689,-1.1674043472
SRX1081690,-1.5308757370000001
SRX1081691,-1.4803537216
SRX1081692,-1.9101798882
SRX1962715,-0.1304724395
SRX1962716,-0.015533093000000001
SRX1962717,0.1460055325
SRX1962718,-0.2804717192
SRX1962719,-0.7570700795
SRX1962720,-0.652135843
SRX1962721,-0.3700906432
SRX4892146,0.1155900323
SRX4892147,0.0297570966
SRX4892148,-0.1060897225
SRX4892149,-0.0392574064
SRX4892150,0.0508467222
SRX4892151,0.07780619400000001
SRX4892152,0.0767068259
SRX4892153,0.1825944749
SRX4892154,0.20270914480000002
SRX4892155,0.12493364550000001
SRX4892156,0.17200996400000002
SRX4892157,0.1222410923
SRX4892158,-0.3683841748
SRX4892159,-0.4108837953
SRX4892160,-0.3126227592
SRX4892161,-0.3709722724
SRX7620814,-0.2577900233
SRX7620815,-0.5381602276
SRX7620816,-0.5583848763
SRX7620817,-2.1710815524
SRX7620818,-1.9776325387
SRX7620819,-2.2682016465
SRX7620856,1.4491800806000001
SRX7620857,-1.8194679310000001
SRX7620858,0.7983586290000001
SRX7620859,-1.7218800523
SRX7620860,1.5119784356000001
SRX7620861,-2.1107157433
SRX7620862,0.8286002162
SRX7620863,-0.13736405370000002
SRX7620864,0.3497992225
SRX7620865,0.0529358834
SRX7620866,0.1759356885
SRX7620867,-0.3785717148
SRX2161502,0.0005987669
SRX2161503,0.0350609449
SRX2161504,-0.0356597118
SRX2161505,0.8859719889000001
SRX2161506,0.7071325063
SRX2161507,0.6913714174000001
SRX2161508,0.4743211142
SRX2161509,0.6753450696000001
SRX2161510,0.4489639721
SRX2161511,0.9762193424000001
SRX2161512,0.9108442811
SRX2161513,0.9269833313
SRX2161514,-0.6681002739
SRX2161515,-0.8212691255
SRX2161516,-0.8823261557000001
SRX2161517,-0.9074299062000001
SRX2161518,-0.6400798172000001
SRX2161519,-0.5173992072
SRX2161520,0.2150521524
SRX2161521,0.0340755649
SRX2161522,0.1825230515
SRX2161523,-1.0093404683
SRX2161524,-0.8905669359
SRX2161525,-0.9416091875
