,Value,list
TF,lsrR,
reg_genes,0,[]
comp_genes,9,['STM4080']
both_genes,0,['ydeZ' 'yneC' 'yneB' 'ego' 'ydeV' 'ydeY' 'yneA' 'ydeW']
reg_genes2,8,
comp_genes2,0,
both_genes2,0,
