,PN96_RS22340
SBRG_BHIN_Growth_Late_1,-1.7166327615
SBRG_BHIN_Growth_Late_2,-1.2293131575
SBRG_BHIN_Growth_Mid_1,-1.2780069355
SBRG_BHIN_Growth_Mid_2,-0.9089577365
SBRG_BHIN_Growth_Stat_1,-2.8709983905
SBRG_BHIN_Growth_Stat_2,-1.6335217345000002
SBRG_LBv2_Growth_Late_1,-1.3707638445
SBRG_LBv2_Growth_Late_2,0.0248995174999997
SBRG_LBv2_Growth_Mid_1,-0.1844456774999998
SBRG_LBv2_Growth_Mid_2,0.1844456774999998
SBRG_LBv2_Growth_Stat_1,-2.0653255965
SBRG_LBv2_Growth_Stat_2,-2.8709983905
SBRG_MHB_Rich_Mid_1,-1.6517330095
SBRG_MHB_Rich_Mid_2,-1.0998694695
SBRG_NBO_Rich_Mid_1,-1.2974649965
SBRG_NBO_Rich_Mid_2,-1.0409900405
SBRG_M9Na_Arabinose_Mid_1,-1.257359037
SBRG_M9Na_Arabinose_Mid_2,-0.4428288089999999
SBRG_M9Na_Galactose_Mid_1,2.9788024880000004
SBRG_M9Na_Galactose_Mid_2,3.57181355
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.12503116
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.2843159079999999
SBRG_M9Na_GlcNAcGrowth_Mid_1,0.2943635730000002
SBRG_M9Na_GlcNAcGrowth_Mid_2,0.3273319729999999
SBRG_M9Na_GlcNAcGrowth_Stat_1,-1.778360145
SBRG_M9Na_GlcNAcGrowth_Stat_2,-1.490073936
SBRG_M9Na_GlcNAc_Mid_1,-0.5880907869999998
SBRG_M9Na_GlcNAc_Mid_2,-1.388887206
SBRG_M9Na_Gluconate_Mid_1,-0.42439738
SBRG_M9Na_Gluconate_Mid_2,-1.778360145
SBRG_M9Na_Glucosamine_Mid_1,-1.778360145
SBRG_M9Na_Glucosamine_Mid_2,-0.914277243
SBRG_M9Na_Glycerol_Mid_1,0.128978129
SBRG_M9Na_Glycerol_Mid_2,0.4380664299999999
SBRG_M9Na_Maltose_Mid_1,0.386667963
SBRG_M9Na_Maltose_Mid_2,-0.6164285729999999
SBRG_M9Na_Mannitol_Mid_1,-0.295567428
SBRG_M9Na_Mannitol_Mid_2,0.171654494
SBRG_M9Na_Trehalose_Mid_1,-0.3193187179999999
SBRG_M9Na_Trehalose_Mid_2,0.010064861
SBRG_M9Na_ethanol_Mid_1,-1.778360145
SBRG_M9Na_ethanol_Mid_2,-1.778360145
SBRG_M9Na_fructose_Mid_1,-1.778360145
SBRG_M9Na_fructose_Mid_2,-0.675493677
SBRG_M9Na_fumarate_Mid_1,1.0537003000000005
