,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,M9__M9exp,11.4166,0.25265120225322507,3.0,0.0,11.6697,1.0,11.4157,2.0,11.1644,,,,,,,,,,
1,M9__M9tran,11.202966666666667,0.09075909504470278,3.0,3.0,11.1037,4.0,11.2235,5.0,11.2817,,,,,,,,,,
2,M9__M9stat,9.587133333333334,0.7082208436168287,3.0,6.0,10.3981,7.0,9.2729,8.0,9.0904,,,,,,,,,,
3,Carbon Transition__MG-0.1,11.285166666666667,0.754205710223234,3.0,9.0,11.5093,10.0,10.4443,11.0,11.9019,,,,,,,,,,
4,Carbon Transition__MG-0.2,11.18885,0.3923735528804152,2.0,12.0,10.9114,13.0,11.4663,,,,,,,,,,,,
5,Carbon Transition__MG+5,11.2236,0.13262401743274135,3.0,14.0,11.3489,15.0,11.2372,16.0,11.0847,,,,,,,,,,
6,Carbon Transition__MG+10,11.308066666666667,0.4589368838231828,3.0,17.0,11.6933,18.0,11.4306,19.0,10.8003,,,,,,,,,,
7,Carbon Transition__MG+15,11.571266666666666,0.65061543428767,3.0,20.0,10.8985,21.0,12.1972,22.0,11.6181,,,,,,,,,,
8,Carbon Transition__MG+25,11.420699999999998,0.278417151052158,3.0,23.0,11.5072,24.0,11.1093,25.0,11.6456,,,,,,,,,,
9,Carbon Transition__MG+45,11.338133333333333,0.5011725285102254,3.0,26.0,11.304,27.0,10.8549,28.0,11.8555,,,,,,,,,,
10,Carbon Transition__MG+60,11.21335,0.12494576823566317,2.0,29.0,11.125,30.0,11.3017,,,,,,,,,,,,
11,Carbon Transition__MG+90,11.2162,0.33658282784479726,2.0,31.0,10.9782,32.0,11.4542,,,,,,,,,,,,
