,new_2208648_2208779_c
LBexp_1,10.3231
LBexp_2,11.4199
LBexp_3,11.4903
LBtran_1,12.5849
LBtran_2,12.1035
LBtran_3,11.6456
LBstat_1,8.069
LBstat_2,8.548
LBstat_3,8.4339
LBGexp_1,8.9067
LBGexp_2,10.6858
LBGexp_3,10.4398
LBGtran_2,11.7285
LBGtran_3,11.8485
LBGstat_1,9.0229
LBGstat_2,9.1259
LBGstat_3,11.3301
S0_1,8.0106
S0_2,8.2842
S0_3,8.7087
S1_1,9.256
S1_2,8.9038
S1_3,9.1166
S2_1,8.674
S2_2,8.2355
S2_3,8.2161
S3_1,9.1046
S3_2,9.2355
S4_1,9.778
S4_2,9.7678
S4_3,9.2425
S5_1,9.5685
S5_2,10.539
S5_3,10.3855
S6_1,9.8649
S6_2,7.9259
S6_3,10.6605
S6/t_1,9.7585
S6/t_2,8.1081
S6_4,10.2877
S6_5,10.054
S6_6,10.0241
S7_4,11.32
S7_5,10.9632
S7_6,11.1663
S8_4,10.8253
S8_5,11.0135
G135_1,9.8073
G135_3,9.0091
G150_1,9.4292
G150_2,9.9307
G150_3,9.7871
G180_1,9.0502
G180_2,9.2987
G180_3,9.3306
C30_1,10.5274
C30_2,10.5036
C90_1,10.2972
C90_2,9.09
BI_1,8.858
BI_2,9.5155
BC_2,7.4193
BC/t_1,8.3753
BC/t_2,9.982
BC_1,7.5331
Sw_1,6.7878
Sw_2,6.7104
BT_1,8.4204
BT_2,7.8448
B36_1,7.6723
B36_2,7.688
B60_1,9.7595
B60_2,10.1833
M9exp_1,7.9127
M9exp_2,7.7993
M9exp_3,7.5461
M9tran_1,7.8441
M9tran_2,7.808
M9tran_3,7.8068
M9stat_1,9.7872
M9stat_2,10.6385
M9stat_3,10.0495
M+G_1,10.5771
M+G_2,7.8341
M+G_3,8.2072
Glu_1,9.0745
Glu_2,8.2562
Glu_3,8.4486
Fru_1,7.9666
Fru_2,8.2406
Fru_3,8.0402
Mal_1,7.5015
Mal_2,7.7481
Mal_3,7.8729
G+S_2,8.7668
G+S_3,8.8854
Pyr_1,9.2999
Pyr_2,9.4106
Pyr_3,9.4979
Gly_1,8.0705
Gly_2,8.0794
Gly_3,8.0203
Glucon_1,9.4362
Glucon_2,9.1232
Glucon_3,8.9968
aero_1,8.3655
aero_2,7.7974
aero_3,7.7276
nit_1,8.2028
nit_2,8.3612
nit_3,7.9063
ferm_1,8.0256
ferm_2,7.8137
ferm_3,8.6378
T-5.40H_1,8.3432
T-4.40H_1,8.196
T-3.40H_1,8.1084
