,PP_2193
SRX8894563,1.1745010335
SRX8894564,1.0375657054999998
SRX8894565,0.8920593854999999
SRX8894566,0.8423106674999998
SRX8894567,0.8269588005000001
SRX8894568,0.8282969564999998
SRX8245718,-0.2622783735
SRX8245719,0.0348377264999999
SRX8245720,-0.0385632634999999
SRX8245721,0.2660039105
SRX8245722,1.0825711605
SRX8245723,1.4753595485
SRX8245724,-0.1126032685
SRX8245725,0.0547385094999999
SBRG_IL__IL3__1,2.0053375305000003
SBRG_IL__IL3__2,1.7894196324999998
SRX8245728,-0.2526459235
SRX8245729,0.2064540124999998
SRX8245730,-0.0444094475
SRX8245731,-0.2525467784999999
SRX8245732,0.0284713594999999
SRX8245733,0.0359731544999999
SBRG_IL__wt__1,1.4629621145
SBRG_IL__wt__2,2.3830135605
SRX8245726,1.4233140785
SRX8245727,1.2366379335000002
SRX8894553,1.1055259395
SRX8894554,1.0299893195
SRX8894555,0.8533752735
SRX8894556,0.4554256464999999
SRX8894557,0.7044108285000001
SRX8894558,0.9301212045
SRX8894559,1.3471938155
SRX8894560,1.2237338055
SBRG_UNeb__coum__1,0.3266195306666666
SBRG_UNeb__coum__2,-0.1218480633333332
SBRG_UNeb__coum__3,0.1041889446666668
SBRG_UNeb__coumferul__1,0.7889961626666668
SBRG_UNeb__coumferul__2,0.5863543926666668
SBRG_UNeb__coumferul__3,0.4421345476666669
SBRG_UNeb__ferulate__1,0.1280163126666669
SBRG_UNeb__ferulate__2,-0.0214469603333333
SBRG_UNeb__ferulate__3,0.416746177666667
SBRG_UNeb__glc__1,-0.3432934893333332
SBRG_UNeb__glc__2,0.1206939226666667
SBRG_UNeb__glc__3,0.2225995666666667
SRX5659920,0.4279165210000002
SRX5659925,-0.427916521
SRX5704140,-0.0062604936666667
SRX5704141,-0.1209534496666666
SRX5704142,-0.1131322376666666
SRX5704143,-0.2463519106666666
SRX5704144,-0.6514957916666666
SRX5704145,-0.1048474096666666
SRX5704146,0.0156018793333333
SRX5704147,-0.2396241906666666
SRX5704148,-0.1210877726666666
SRX5704149,-0.1006912156666666
SRX5704150,-0.3651016666666666
SRX5704151,-0.0524570596666666
SRX5704152,0.1464259513333333
SRX5704153,0.0414147023333333
SRX5704154,-0.2972093396666666
SRX5704155,-0.1836418806666666
SRX5704156,-0.2005696046666666
SRX5704157,0.1235501903333333
SRX5704158,-0.1767356536666666
SRX5704159,0.1090743443333334
SRX5704160,0.0552682023333334
SRX5704161,-0.1086956406666666
SRX5704162,-0.2081337896666666
SRX5704163,0.0343317283333333
SRX5704164,-0.1401654576666666
SRX5704165,-0.2751643466666666
SRX5704166,-0.2278460296666666
SRX5704167,-0.1940753676666666
SRX5704168,-0.1689591716666666
SRX5704169,-0.0823056686666666
SRX5704170,-0.1587310056666666
SRX5704171,-0.2188473376666666
SRX5704172,-0.1305776406666666
SRX5704173,0.1033576923333333
SRX5704174,-0.2361530746666666
SRX5704175,0.0209524313333333
SRX4552613,0.2769180959999997
SRX4552614,0.0629372739999998
SRX4552615,0.0200168279999997
SRX4552616,0.2519080769999995
SRX4552617,0.3117443569999998
SRX4552618,0.1839660209999998
SRX4552619,0.0869713869999997
SRX4552621,-0.0869713870000001
SRX4552622,-0.3910336940000003
SRX4552623,-0.3123668190000002
SRX4552624,-0.8702476410000002
SRX7195897,-0.0437247726666665
SRX7195898,0.1428502913333333
SRX7195899,-0.0991255186666664
SRX7195900,0.3496604773333336
SRX7195901,0.2114643933333335
SRX7195902,0.5083900883333337
SRX801088,-0.2889658555000003
SRX801089,0.2889658554999998
SRX801090,-0.0393875845
SRX801091,0.1574244604999997
SRX801092,-0.1283621775000001
SRX801093,-0.0071359454999999
SRX3921725,0.0649324616666666
SRX3921834,-0.0444012593333333
SRX3921973,-0.0205312023333332
SRX3922005,-0.1513304833333333
SRX3922933,0.1640000786666666
SRX3923031,0.3540187626666664
SRX5739419,0.1949296833333331
SRX5739420,0.0208942463333332
SRX5739421,0.3487236643333331
SRX5739422,0.4349668893333331
SRX5739423,0.4774725153333332
SRX5739424,-0.0205304276666666
SRX5739425,-0.0267186086666668
SRX5739426,0.0649321693333331
SRX5739427,-0.0444017416666666
SBRG_Stress3__butanol__1,-2.762234234
SBRG_Stress3__butanol__2,-2.756270959
SBRG_Stress3__glc__1,0.0986984030000002
SBRG_Stress3__glc__2,-0.0986984030000002
SBRG_Stress3__isopentanol__1,-2.614480677
SBRG_Stress3__isopentanol__2,-2.177213743
SRX3141766,2.168894772
SRX3141767,0.0731406369999998
SRX3141769,1.825715346
SRX3141770,-0.0731406369999998
SRX7584765,0.1103827785
SRX7584767,-0.2210162045000006
