sample,new_2715533_2715718_c
LBexp_1,9.0282
LBexp_2,9.0067
LBexp_3,8.8105
LBtran_1,8.9198
LBtran_2,8.6459
LBtran_3,8.8363
LBstat_1,8.7316
LBstat_2,8.4701
LBstat_3,8.3217
LBGexp_1,8.7378
LBGexp_2,8.8635
LBGexp_3,8.9459
LBGtran_2,8.9391
LBGtran_3,9.1063
LBGstat_1,8.3601
LBGstat_2,8.2305
LBGstat_3,8.7587
S0_1,8.4087
S0_2,8.7483
S0_3,8.673
S1_1,9.22
S1_2,8.9519
S1_3,9.219
S2_1,8.891
S2_2,8.6075
S2_3,8.5194
S3_1,10.7774
S3_2,10.6271
S4_1,10.8034
S4_2,10.5726
S4_3,10.2788
S5_1,10.4672
S5_2,10.762
S5_3,10.8555
S6_1,9.8809
S6_2,7.827000000000001
S6_3,10.2101
S6/t_1,9.7267
S6/t_2,7.6767
S6_4,9.5323
S6_5,9.9491
S6_6,10.0709
S7_4,10.2868
S7_5,9.9823
S7_6,10.486
S8_4,9.7434
S8_5,9.5477
G135_1,9.0735
G135_3,8.0786
G150_1,8.8405
G150_2,9.1162
G150_3,8.9631
G180_1,8.6906
G180_2,9.0187
G180_3,8.3608
C30_1,8.996
C30_2,9.0044
C90_1,8.8503
C90_2,8.6668
BI_1,8.884
BI_2,9.0356
BC_2,11.8704
BC/t_1,10.6608
BC/t_2,11.5726
BC_1,11.0122
Sw_1,9.3648
Sw_2,10.0145
BT_1,9.1917
BT_2,8.8776
B36_1,9.2651
B36_2,9.0263
B60_1,8.9595
B60_2,9.003
M9exp_1,9.0725
M9exp_2,8.8278
M9exp_3,8.5424
M9tran_1,8.732999999999999
M9tran_2,8.8139
M9tran_3,8.8642
M9stat_1,9.0213
M9stat_2,8.5601
M9stat_3,8.2558
M+G_1,8.9921
M+G_2,8.7302
M+G_3,8.7077
Glu_1,9.0496
Glu_2,9.0207
Glu_3,9.0298
Fru_1,8.9792
Fru_2,9.2874
Fru_3,8.8607
Mal_1,8.4577
Mal_2,8.5755
Mal_3,8.9003
G+S_2,9.3994
G+S_3,9.7232
Pyr_1,9.2188
Pyr_2,9.2994
Pyr_3,9.1858
Gly_1,8.039
Gly_2,8.4678
Gly_3,8.2284
Glucon_1,8.8778
Glucon_2,8.8213
Glucon_3,8.5446
aero_1,9.0175
aero_2,8.5135
aero_3,8.9086
nit_1,8.7968
nit_2,8.9778
nit_3,8.921
ferm_1,8.9126
ferm_2,8.529
ferm_3,9.2148
T-5.40H_1,9.1569
T-4.40H_1,9.1561
T-3.40H_1,9.0475
T-2.40H_1,8.8775
T-1.40H_1,8.6708
T-1.10H_1,8.6655
T-0.40H_1,8.6443
T0.0H_1,8.5799
T0.30H_1,8.5173
T1.0H_1,8.3855
T1.30H_1,8.5043
T2.0H_1,8.6922
T2.30H_1,9.0971
T3.0H_1,8.7467
T3.30H_1,9.2058
T4.0H_1,9.323
T5.0H_1,9.0391
HPh_1,9.317
HPh_2,8.9769
HPh_3,9.3869
LPh_1,9.095
LPh_2,9.3168
LPh_3,9.1128
LPhT_1,9.0843
LPhT_2,8.8594
LPhT_3,8.9893
SMMPr_1,8.7438
SMMPr_2,8.8588
SMMPr_3,9.0534
HiTm_1,8.8291
HiTm_2,9.0769
HiTm_3,9.1465
LoTm_1,10.3295
LoTm_2,10.0993
LoTm_3,10.4484
HiOs_1,9.3738
HiOs_2,9.148
HiOs_3,9.2372
BMM_1,8.917
BMM_2,8.7582
BMM_3,8.9781
Heat_1,9.5879
Heat_2,9.2386
Heat_3,9.3235
Cold_1,8.4429
Cold_2,8.2264
Cold_3,8.2394
Etha_1,9.059
Etha_2,9.298
Etha_3,9.2562
SMM_1,8.8181
SMM_2,8.7244
SMM_3,8.7951
Salt_1,9.455
Salt_2,9.2267
Salt_3,9.2563
Mt0_1,9.041
Mt0_3,9.1437
M0t45_1,8.8327
M0t45_2,9.1393
M0t45_3,9.1451
M0t90_1,8.4209
M0t90_2,9.1357
M0t90_3,8.93
M40t45_1,8.7433
M40t45_2,8.9398
M40t45_3,9.2842
M40t90_1,8.376
M40t90_2,8.9151
M40t90_3,9.0141
dia0_1,8.9443
dia0_2,9.0227
dia0_3,9.0003
dia5_1,8.8532
dia5_2,9.0311
dia5_3,8.7757
dia15_1,9.9934
dia15_2,10.0427
dia15_3,9.4591
Diami_1,8.7741
Diami_2,9.2756
Diami_3,9.1242
Paraq_1,8.7521
Paraq_2,9.0272
Paraq_3,8.5032
H2O2_1,9.6994
H2O2_2,9.6467
H2O2_3,9.3517
Oxctl_1,8.7662
Oxctl_2,8.578
Oxctl_3,8.8892
GM-0.1_1,8.5989
GM-0.2_1,8.642000000000001
GM+5_1,8.5307
GM+15_1,8.5838
GM+25_1,9.0421
GM+45_1,8.908
GM+60_1,8.7279
