,STM4032
SRX3136375,-0.03597099
SRX3136376,0.0034702127
SRX3136377,-0.2701607035
SRX3136378,0.3026614807
SRX3136379,0.2123440982
SRX3136380,0.0573570226
SRX3136381,0.3512301807
SRX3136382,0.2222837296
SRX8914620,0.1415594593
SRX8914621,0.042587643
SRX8914622,-0.1841471023
SRX8914623,-0.2797471924
SRX8914625,-0.1772705061
ERX3503512,0.130218522
ERX3503513,-0.0275562603
ERX3503514,-0.10266226170000001
ERX3503515,0.0622387593
ERX3503516,0.3495675813
ERX3503517,0.28929198030000003
ERX3503518,-0.008140185900000001
ERX3503519,-0.3411722594
ERX3503520,-0.5498088875
SRX2195704,0.1080202606
SRX2195705,-0.1080202606
SRX2195706,-0.21628387370000002
SRX2195707,-0.21926171930000002
SRX2195708,-0.1404112404
SRX2195709,0.26127922130000003
SRX2195710,0.16928331670000002
SRX2195711,0.1999453525
ERX3467881,0.0244561838
ERX3467883,-0.0244561838
SRX3798491,0.0003284206
SRX3798492,-0.1656512261
SRX3798499,-0.511184243
SRX3798500,0.35477750280000003
SRX3798501,-0.311860156
SRX3798502,-0.22865251800000003
SRX3798503,0.022695686200000002
SRX3798504,0.6057857516
SRX3798506,0.1220055148
SRX3798507,0.37082729940000003
SRX3798508,0.2194710799
SRX3798509,0.34011817910000003
SRX3798510,-0.5726776290000001
SRX3798517,-0.254660728
SRX3798518,0.23255944990000002
SRX4341761,0.1901834112
SRX4341762,0.4205378752
SRX4341763,0.0177699635
SRX4341764,0.1299120705
SRX4341765,-0.1389326968
SRX4341766,0.0709149218
SRX4341767,-0.1065282179
SRX4341768,0.0289150001
SRX4341769,0.07761321780000001
SRX1258665,2.5600759958
SRX1258666,2.3369748786
SRX1258667,2.1995001689
SRX1258669,-0.3393657409
SRX1258670,0.3393657409
ERX2079594,0.9519738771
ERX2079595,0.8029961935000001
ERX2079596,0.9076409374000001
ERX2079597,-0.028414452200000002
ERX2079598,0.054480141200000005
ERX2079599,-0.026065689000000003
SRX2804001,0.1626618104
SRX2804004,0.3880425226
SRX2804005,0.4333504258
SRX2804006,0.2016551521
SRX2804007,0.1241989329
SRX2804008,1.1880623821
SRX2804009,0.5180082267
SRX2804010,0.417581966
SRX2804011,-0.0632845242
SRX2804012,0.5138532863
SRX2804013,0.8792603708000001
SRX2804014,0.3638375585
SRX2804015,0.8008331938000001
SRX2804016,-0.5525829921000001
SRX2804017,1.2637749529
SRX2804019,0.8628335803
SRX2804020,1.2198950632
SRX2804021,0.49358326090000004
SRX2804022,0.9324715431
SRX2804023,0.1378449499
SRX2804024,1.5140706054000002
SRX2804027,0.4041979941
SRX2804028,-0.1225499114
SRX2804029,-0.2816480826
SRX2804030,-0.33598713950000003
SRX2804031,-0.5570140039
SRX2804032,-0.6543604726000001
SRX2804033,0.1532746361
SRX2804034,0.7355662878
SRX2804035,-0.5440270637
SRX2804036,-0.7908244764
SRX2804037,0.4200793305
SRX2804038,0.7196916296
SRX2804039,1.3908394036
SRX2804040,1.6978701156
SRX2804041,0.7314913817
SRX2804042,0.9236046117000001
SRX2804043,1.0532461329
SRX2804044,-0.1709081888
SRX2804045,0.3236409071
SRX2804046,-0.0391662978
SRX2804047,0.6409410548000001
SRX2804048,1.0451993551
SRX2804049,0.5007212307
SRX2804050,0.2641528801
SRX2804051,0.49650904230000004
SRX2804052,0.8035688014
SRX2804053,1.0075906459
SRX2804054,0.8776722078
SRX2804055,-0.272017025
SRX2804056,0.22036237190000002
SRX2804057,0.1899075117
SRX2804058,-0.4871551974
SRX2804059,-0.3042472925
SRX2070419,-0.4064433993
SRX2070420,-0.7084497391
SRX2070421,-0.6274092983
SRX2070422,0.0865342137
SRX2070423,0.0211417889
SRX2070424,0.0190752906
SRX2070425,-0.4158561347
SRX2070426,0.2542338597
SRX2070427,0.161622275
SRX1470895,-0.0118787732
SRX1470896,0.0118787732
SRX2409106,0.0756151206
SRX2409107,0.196371982
SRX2409108,-0.27198710260000003
SRX2409109,0.5335945152
SRX2409110,0.6116125648
SRX2409111,0.8385101652
SRX7973255,-0.28053064920000004
SRX7973256,0.153910617
SRX7973257,0.1266200322
SRX7973258,-0.0371012375
SRX7973259,0.7675063954
SRX7973260,0.265995007
SRX7973261,0.3680930235
SRX7973262,-0.4705172085
SRX7973264,-0.1036143701
SRX7973265,-0.45305629350000004
SRX7973266,0.3403602978
ERX3475890,0.5690493846
ERX3475891,1.2360611304
ERX3475892,0.876611235
ERX3475894,1.1965676693
ERX3475895,0.6866751005
ERX3475896,0.2236417964
ERX3475897,-0.0620075562
ERX3475899,-0.1616342401
ERX3475900,0.6483656317000001
ERX3475901,1.0958731105
SRX8524961,0.3070921936
SRX8524962,-0.1925686386
SRX8524963,0.9413031162000001
SRX8524964,0.7588657798
SRX8524965,0.141334279
SRX8524966,-0.141334279
SRX8524967,0.6189854271
SRX8524968,0.6037961138
SRX8524969,-0.2713887592
SRX8524970,0.2554478546
SRX8524971,1.6266355681
SRX8524972,1.0640549656
SRX3266937,0.4781744203
SRX3266939,-0.4781744203
SRX4401053,-0.1231029715
SRX4401054,0.1231029715
SRX4401055,0.1978198606
SRX4401056,-0.37393482110000004
SRX4401057,-0.4652750995
SRX4401058,-0.3837839931
SRX4401081,0.48428496190000003
SRX4401082,0.7585481094000001
SRX4401083,0.4212006021
SRX4401084,0.05532033200000001
SRX4401085,0.0480484975
SRX4401086,-0.0953317671
SRX4401087,-0.001385401
SRX4401088,0.2879273453
SRX4401089,-0.0339006674
SRX4401090,-0.4558234903
SRX4401091,-0.5643703941
SRX4401092,-0.5864475689
SRX4401093,0.4620422109
SRX4401094,0.4162345106
SRX4401095,0.22483963
SRX4401096,-0.0794689038
SRX4401097,-0.1789230846
SRX4401098,-0.1055442632
SRX4401099,0.055108413200000005
SRX4401100,-0.2769277175
SRX4401101,0.2218193042
SRX4401102,-0.7411490475
