,-0.06458161501522611,-0.05283950319427591,-0.041097391373325715,-0.02935527955237552,-0.017613167731425322,-0.005871055910475126,0.00587105591047507,0.017613167731425267,0.029355279552375463,0.04109739137332566,0.052839503194275855,0.06458161501522605,0.07632372683617625,0.08806583865712644,0.09980795047807664,0.11155006229902684,0.12329217411997703,0.13503428594092723,0.14677639776187743,0.15851850958282762
thresh,-0.0469684472838008,0.0469684472838008,1,,,,,,,,,,,,,,,,,
unreg,2,2,7,41,374,2908,1837,173,59,48,46,39,11,6,4,4,3,0,0,0
unreg_genes,['oprB-II' 'gcd'],['PP_0831' 'PP_0023'],[],[],[],[],[],[],[],[],"['PP_0541' 'PP_5689' 'PP_5666' 'PP_5422' 'PP_4775' 'flgD' 'PP_1947'
 'PP_1202' 'czcR-II' 'PP_0036' 'flgE' 'PP_5238' 'flgB' 'PP_1201' 'PP_2612'
 'PP_2906' 'PP_0782' 'PP_4078' 'PP_0730' 'PP_3018' 'PP_2610' 'PP_4349'
 'PP_2907' 'PP_5667' 'PP_2829' 'PP_4424' 'PP_2627' 'PP_2646' 'PP_2240'
 'flgC' 'PP_3468' 'PP_4240' 'PP_5583' 'PP_1948' 'PP_5611' 'oprP' 'PP_3110'
 'PP_5726' 'PP_4079' 'PP_5584' 'PP_5685' 'PP_2619' 'PP_4387' 'PP_0026'
 'PP_5668' 'PP_5610']","['PP_2277' 'PP_2613' 'PP_4407' 'PP_3676' 'PP_5687' 'PP_4242' 'purU-III'
 'PP_5674' 'hcpC-II' 'PP_2611' 'PP_2618' 'PP_4410' 'PP_4350' 'PP_1944'
 'PP_3677' 'PP_2616' 'PP_5512' 'PP_0016' 'pcs' 'PP_2621' 'PP_2620'
 'PP_0784' 'PP_2617' 'vgrG-I' 'PP_5669' 'PP_4080' 'PP_5673' 'PP_2278'
 'PP_4081' 'PP_3678' 'PP_2622' 'PP_5652' 'PP_5407' 'PP_4071' 'mrdA-I'
 'PP_4077' 'PP_4406' 'PP_4094' 'PP_3471']","['PP_0035' 'mgtA' 'PP_2828' 'PP_4409' 'PP_4072' 'PP_5727' 'PP_5654'
 'PP_1662' 'PP_4073' 'PP_5655' 'PP_2623']",['PP_2625' 'PP_2624' 'PP_5686' 'PP_4451' 'hcpC-I' 'PP_2626'],['PP_5612' 'PP_0015' 'PP_4074' 'PP_4076'],['PP_4461' 'PP_4463' 'PP_4464' 'PP_4465'],['PP_4462' 'PP_0014' 'PP_5421'],[],[],[]
