,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,-3.333333724782802e-11,0.5688365650310745,3.0,0.0,0.5690978917,6.0,-0.5685748777,12.0,-0.0005230141000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.43642922440000004,0.7055798123650432,3.0,1.0,-0.2063251495,7.0,-1.2283357201,13.0,0.1253731964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.1274796527,0.2057537221756493,3.0,2.0,0.0812909593,8.0,-0.3300775743,14.0,-0.13365234310000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.4143221005666667,0.419470916983654,3.0,3.0,-0.08849690040000001,9.0,-0.26685702040000003,15.0,-0.8876123809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.47577457940000006,0.2396727063422031,3.0,4.0,-0.7146504379,10.0,-0.4773604054,16.0,-0.2353128949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.24413502090000003,0.2881616625507706,3.0,5.0,-0.5601330320000001,11.0,0.0041196576,17.0,-0.17639168830000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.68982005695,0.802780260001839,2.0,18.0,-0.1221686913,71.0,-1.2574714226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.0060010343333334,0.41867372491122884,3.0,19.0,1.427472601,70.0,1.0003481045,205.0,0.5901823975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.800748338175,0.8014498797023599,8.0,20.0,-1.7971683516999999,32.0,-0.46890052320000003,55.0,-0.8928850259000001,67.0,-0.900290581,126.0,-0.7511145324,147.0,-0.6597679349000001,203.0,0.7832704418,210.0,-1.7191301981,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.05757512393333333,0.012573974440099453,3.0,21.0,0.0501286103,34.0,0.0720926806,61.0,0.050504080900000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.45067247896249996,0.7968924724773676,8.0,22.0,0.1250124684,104.0,1.5020188405,111.0,-0.7794633194,133.0,-0.13733458780000002,165.0,-0.13034327710000002,238.0,1.0960097406,265.0,0.749887716,270.0,1.1795922505,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-1.3584102043142858,0.6194728263004953,7.0,23.0,-1.1368163872000001,56.0,-1.4740990349,82.0,-1.0621596763,118.0,-0.9122083797,134.0,-1.9761843806,137.0,-2.352593729,227.0,-0.5948098425,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.0318933912,0.80335655302092,4.0,24.0,-0.06625572140000001,101.0,-1.3161528199,139.0,-1.9602676179,149.0,-0.7848974056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.78038962425,0.6721698292879752,4.0,25.0,-1.2991673308,123.0,-0.32048872310000004,155.0,-1.4116570757,191.0,-0.0902453674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.3293791213333333,0.3363564937590145,3.0,26.0,-0.7105435482,59.0,-0.07421401030000001,159.0,-0.2033798055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,0.41525762854000003,0.5113205963854615,5.0,27.0,0.059093091800000004,76.0,0.1715445133,146.0,0.9691033683,162.0,0.9635074266,262.0,-0.08696025730000001,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.560386932475,0.4788188576009228,4.0,28.0,0.5661525307,94.0,1.2266004673,186.0,0.1291324683,231.0,0.3196622636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-1.0097349857333333,0.5125951154427206,3.0,29.0,-1.5912271713,49.0,-0.6233129766000001,260.0,-0.8146648093000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-0.6002981644200001,0.27645028162763474,5.0,30.0,-0.584030285,77.0,-0.8349816353,172.0,-0.628159259,259.0,-0.8082607983000001,280.0,-0.1460588445,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.21697680037500003,0.6531840421815154,4.0,31.0,0.7334988334,40.0,-0.7561347459000001,138.0,-0.4477537448,192.0,-0.3975175442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.5565824380285714,1.0949052917699316,7.0,33.0,0.5236249887000001,39.0,-0.0483151797,58.0,-0.1177216791,122.0,-2.5731061821,170.0,-1.5531730169,244.0,-0.1855173391,261.0,0.058131342,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.10289231,0.3552736728294518,7.0,35.0,-0.12388092910000001,79.0,0.1908035841,92.0,-0.0821475723,208.0,0.5888489453,251.0,-0.1127004806,263.0,-0.3061452868,299.0,0.5654679094,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.28152970623333334,0.14142103738535453,3.0,36.0,0.2584414774,234.0,0.1530734275,275.0,0.4330742138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.06796413136666667,0.04548529819460498,3.0,37.0,-0.0657437692,214.0,-0.1145189474,307.0,-0.0236296775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
