k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.02525650605559349,,,
11,Chromium,False,-0.014216935448348518,,,
10,Copper,False,0.006112857423722744,,,
5,Lead,False,0.0051539729535579675,,,
3,Cadmium,False,0.00487159437034279,,,
14,UC-7,False,0.0042165025044232606,,,
4,UC-4,False,-0.002428053850308061,,,
12,Zinc - Intermediate,False,-0.0017242581802364215,,,
2,UC-3,False,-0.0014769447257276624,,,
8,Zinc - Fast,False,-0.0010027209232794118,,,
9,UC-5,False,-0.0008321106784516968,,,
7,Zinc - Steady,False,-0.0007601751093170606,,,
1,UC-2,False,-0.000397035927453544,,,
13,UC-6,False,-0.00010638534142344725,,,
0,UC-1,False,1.681326211837586e-05,,,
