,-0.0850151690759875,-0.0607251207685625,-0.0364350724611375,-0.012145024153712505,0.012145024153712491,0.03643507246113749,0.060725120768562485,0.0850151690759875,0.10930521738341248,0.13359526569083746,0.15788531399826247,0.18217536230568748,0.20646541061311247,0.23075545892053745,0.2550455072279625,0.27933555553538747,0.30362560384281245,0.32791565215023744,0.3522057004576624,0.37649574876508746
thresh,-0.09716019322969999,0.09716019322969999,2,,,,,,,,,,,,,,,,,
unreg,2,2,45,2085,1726,50,3,0,0,0,0,0,1,0,3,1,0,0,0,0
csqR,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],['yihO'],[],['ompL' 'yihP' 'yihR'],['yihQ'],[],[],[],[]
csqR_genes,[],[],[],[],[],[],[],[],['yihW'],[],[],[],[],['yihV'],[],['yihS' 'yihU'],['yihT'],[],[],[]
