,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,-6.5503158452884236e-15,0.2734216784544705,2.0,0.0,-0.1933383229585704,1.0,0.1933383229585573,,,,,,,,
1,fur__wt_dpd,-1.1341867179371896,0.36107259174788253,2.0,2.0,-0.87886983981166,3.0,-1.3895035960627191,,,,,,,,
2,fur__wt_fe,0.1399423903494065,0.3098512189208025,2.0,4.0,-0.0791555077084104,5.0,0.3590402884072234,,,,,,,,
3,fur__delfur_dpd,-0.691357361233234,0.07723358913151233,2.0,6.0,-0.636744966622966,7.0,-0.745969755843502,,,,,,,,
4,fur__delfur_fe2,0.1022706396279584,0.11669437227046894,2.0,8.0,0.0197552576692024,9.0,0.1847860215867144,,,,,,,,
5,acid__wt_ph5,-0.8580011311148115,0.33621635990838744,2.0,10.0,-0.6202602630777339,11.0,-1.095741999151889,,,,,,,,
6,acid__delgadx_ph5,-0.5315558603086737,,1.0,12.0,-0.5315558603086737,,,,,,,,,,
7,acid__delgadw_ph5,-0.41506210029681967,0.14951840841278533,2.0,13.0,-0.3093366197959194,14.0,-0.5207875807977199,,,,,,,,
8,acid__delgade_ph5,-0.4536121750141645,0.1417317827531553,2.0,15.0,-0.5538316797085792,16.0,-0.3533926703197498,,,,,,,,
9,oxidative__wt_pq,0.6694984297375401,0.15018872847424644,2.0,17.0,0.5632989613756153,18.0,0.7756978980994649,,,,,,,,
10,oxidative__deloxyr_pq,-0.19436313840330416,0.06440311740403619,2.0,19.0,-0.1488232573573568,20.0,-0.2399030194492515,,,,,,,,
11,oxidative__delsoxr_pq,1.0523686255899336,0.0367334324672035,2.0,21.0,1.026394166396116,22.0,1.0783430847837514,,,,,,,,
12,oxidative__delsoxs_pq,0.9403485193956229,0.288342725634829,2.0,23.0,0.7364594227934232,24.0,1.1442376159978227,,,,,,,,
13,nac_ntrc__wt_csn,-2.057652994387543,0.028432502951873835,2.0,25.0,-2.0777578100309197,26.0,-2.0375481787441667,,,,,,,,
14,nac_ntrc__wt_cytd,-1.0527255919765182,0.15879167911696032,2.0,27.0,-1.165008265076119,28.0,-0.9404429188769172,,,,,,,,
15,nac_ntrc__wt_gln,-1.375952210618911,0.32232212488159206,2.0,29.0,-1.603868370849142,30.0,-1.14803605038868,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-3.578449511639935,0.6647577805917431,2.0,31.0,-4.048504246142875,32.0,-3.108394777136994,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-1.1600151260375422,0.011774321833308309,2.0,33.0,-1.1516894232253372,34.0,-1.1683408288497474,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-1.5208550296342924,0.11767947882476001,2.0,35.0,-1.437643072150806,36.0,-1.604066987117779,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.4519036204183604,0.32189554545920046,2.0,37.0,0.6795181434463037,38.0,0.2242890973904172,,,,,,,,
