,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.035278528171007045,2.0,0.0,-0.02494568649999973,1.0,0.02494568649999973,,,,,,,,
1,fur__wt_dpd,0.8291479085000004,0.013888110341017503,2.0,2.0,0.8193275314999999,3.0,0.8389682855000009,,,,,,,,
2,fur__wt_fe,-0.1914199544999997,0.016676460067619286,2.0,4.0,-0.17962791649999946,5.0,-0.2032119925,,,,,,,,
3,fur__delfur_dpd,0.6241160535000008,0.0523497129215547,2.0,6.0,0.5870992165000004,7.0,0.6611328905000011,,,,,,,,
4,fur__delfur_fe2,0.14544953950000172,0.0026873253807734344,2.0,8.0,0.14734976550000134,9.0,0.1435493135000021,,,,,,,,
5,acid__wt_ph5,0.2465550280000004,0.01413035593186294,2.0,10.0,0.2565466985000002,11.0,0.23656335750000054,,,,,,,,
6,acid__delgadx_ph5,0.3161534005000011,,1.0,12.0,0.3161534005000011,,,,,,,,,,
7,acid__delgadw_ph5,0.1890091040000006,0.021066267353572813,2.0,13.0,0.17411300350000047,14.0,0.20390520450000071,,,,,,,,
8,acid__delgade_ph5,0.22686085450000038,0.0279448345366477,2.0,15.0,0.20710087250000075,16.0,0.2466208365,,,,,,,,
9,oxidative__wt_pq,2.0160477795,0.008032219674756138,2.0,17.0,2.0217274165,18.0,2.0103681425,,,,,,,,
10,oxidative__deloxyr_pq,1.7340019260000004,0.013497501019555928,2.0,19.0,1.7435461005000006,20.0,1.7244577515,,,,,,,,
11,oxidative__delsoxr_pq,1.6782739435000007,0.009256287981026337,2.0,21.0,1.6717287595000014,22.0,1.6848191275,,,,,,,,
12,oxidative__delsoxs_pq,1.6485926374999993,0.006182907753569282,2.0,23.0,1.6529646134999991,24.0,1.6442206614999997,,,,,,,,
13,nac_ntrc__wt_csn,0.5259323715000006,0.02373592991405963,2.0,25.0,0.5427162085000008,26.0,0.5091485345000004,,,,,,,,
14,nac_ntrc__wt_cytd,0.9665618960000004,0.003112836078741167,2.0,27.0,0.9643607885000004,28.0,0.9687630035000004,,,,,,,,
15,nac_ntrc__wt_gln,1.0535250360000012,0.01069427376627841,2.0,29.0,1.061087029500002,30.0,1.0459630425000004,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.5497768385000006,0.06581343757149237,2.0,31.0,0.5032397105000008,32.0,0.5963139665000003,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.4489128155000004,0.0643517389603357,2.0,33.0,0.4944163665000003,34.0,0.4034092645000005,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.6936964860000008,0.07333991679867469,2.0,35.0,0.7455556385000008,36.0,0.6418373335000007,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.18190175799999908,0.03746940943706002,2.0,37.0,-0.20839663149999946,38.0,-0.15540688449999873,,,,,,,,
20,misc__wt_no_te,0.5563586150000006,0.241264909401276,2.0,39.0,0.7269586685000009,40.0,0.3857585615000003,,,,,,,,
21,misc__bw_delcbl,-0.07852154049999971,0.07004895062225806,2.0,41.0,-0.0289894524999994,42.0,-0.12805362850000002,,,,,,,,
22,misc__bw_delfabr,-0.26936573649999884,0.02913826107766392,2.0,43.0,-0.28996959849999904,44.0,-0.24876187449999865,,,,,,,,
23,misc__bw_delfadr,-0.01945542799999922,0.05821736206647923,2.0,45.0,0.021710463500000717,46.0,-0.06062131949999916,,,,,,,,
24,misc__nitr_031,0.11583304150000018,,1.0,47.0,0.11583304150000018,,,,,,,,,,
25,omics__wt_glu,-0.22475052349999913,0.008710981373512732,2.0,48.0,-0.2309101174999997,49.0,-0.2185909294999986,,,,,,,,
26,omics__wt_gly,-0.1705426439999993,0.04009395080673224,2.0,50.0,-0.1988933484999995,51.0,-0.1421919394999991,,,,,,,,
27,omics__wt_thr,0.08658750300000051,0.09567569609002481,2.0,52.0,0.1542404365000003,53.0,0.01893456950000072,,,,,,,,
28,omics__bw_ac,0.3300227680000005,0.024277929383158463,2.0,54.0,0.3471898565,55.0,0.31285567950000104,,,,,,,,
29,omics__bw_fum,0.1509924580000006,0.025076006865958404,2.0,56.0,0.13326104350000098,57.0,0.1687238725000002,,,,,,,,
30,omics__bw_glc,0.07592549450000119,0.08471151400851518,2.0,58.0,0.01602540850000089,59.0,0.13582558050000149,,,,,,,,
31,omics__bw_pyr,0.17360460150000012,0.11829065598783071,2.0,60.0,0.2572487265000003,61.0,0.08996047649999994,,,,,,,,
32,ompr__wt_nacl,0.9321725855000005,0.0009404237347073059,2.0,62.0,0.9328375655000009,63.0,0.9315076055000002,,,,,,,,
33,ompr__bw_delompr_nacl,0.5155270100000009,0.028648573368236542,2.0,64.0,0.4952694095000005,65.0,0.5357846105000013,,,,,,,,
34,minspan__wt_ade,0.1694358875000006,,1.0,66.0,0.1694358875000006,,,,,,,,,,
35,minspan__wt_glc,-0.1965555684999997,0.04554328568814147,3.0,67.0,-0.2488942485000001,68.0,-0.1748233225,69.0,-0.16594913449999904,,,,,,
36,minspan__wt_glc_anaero,-0.227457172999999,0.07818540137209429,2.0,70.0,-0.17217174549999914,71.0,-0.2827426004999989,,,,,,,,
37,minspan__wt_trp,0.04871571050000068,,1.0,72.0,0.04871571050000068,,,,,,,,,,
38,minspan__bw_delcra_glc,0.2856879255000013,,1.0,73.0,0.2856879255000013,,,,,,,,,,
39,minspan__bw_delcra_trp,0.0788807045000004,,1.0,74.0,0.0788807045000004,,,,,,,,,,
40,minspan__bw_delmntr,0.012380300500001162,,1.0,75.0,0.012380300500001162,,,,,,,,,,
41,minspan__bw_delnac_ade,-0.04861921549999959,,1.0,76.0,-0.04861921549999959,,,,,,,,,,
42,minspan__bw_delnac_glc,-0.17822936850000026,,1.0,77.0,-0.17822936850000026,,,,,,,,,,
43,cra_crp__wt_ac,0.11710327100000084,0.04600969523359291,2.0,78.0,0.14963703850000076,79.0,0.08456950350000092,,,,,,,,
44,cra_crp__wt_fru,0.010671834500000532,0.08938484919341441,2.0,80.0,-0.0525327984999997,81.0,0.07387646750000076,,,,,,,,
45,cra_crp__delcra_ac,0.0993108695000009,0.027270724186298903,2.0,82.0,0.08002755550000096,83.0,0.11859418350000085,,,,,,,,
46,cra_crp__delcra_fru,0.18559916800000043,0.0854904352615055,2.0,84.0,0.2460500345000005,85.0,0.12514830150000034,,,,,,,,
47,cra_crp__delcra_glc,-0.09003983749999955,0.007598123993358161,2.0,86.0,-0.08466715249999979,87.0,-0.09541252249999932,,,,,,,,
48,rpoB__wt_031,-0.07119878449999906,,1.0,88.0,-0.07119878449999906,,,,,,,,,,
49,rpoB__wt_044,-0.0869659924999997,,1.0,89.0,-0.0869659924999997,,,,,,,,,,
50,rpoB__wt_lb,0.5489204585000005,0.0021095625720027682,2.0,90.0,0.550412144500001,91.0,0.5474287725,,,,,,,,
