,PN96_RS08870
SBRG_BHIN_Growth_Late_1,-1.382654101
SBRG_BHIN_Growth_Late_2,-0.8229505149999996
SBRG_BHIN_Growth_Mid_1,-1.3919843849999998
SBRG_BHIN_Growth_Mid_2,-1.4676139739999998
SBRG_BHIN_Growth_Stat_1,-1.84077239
SBRG_BHIN_Growth_Stat_2,-1.4428392719999996
SBRG_LBv2_Growth_Late_1,0.1778488280000001
SBRG_LBv2_Growth_Late_2,0.0177711300000007
SBRG_LBv2_Growth_Mid_1,0.1758184760000007
SBRG_LBv2_Growth_Mid_2,-0.1758184759999999
SBRG_LBv2_Growth_Stat_1,0.3815927030000008
SBRG_LBv2_Growth_Stat_2,-0.8812770929999996
SBRG_MHB_Rich_Mid_1,-0.8627426579999993
SBRG_MHB_Rich_Mid_2,-1.3004945539999992
SBRG_NBO_Rich_Mid_1,-1.1481305429999995
SBRG_NBO_Rich_Mid_2,-0.4720463059999993
SBRG_M9Na_Arabinose_Mid_1,-0.1503558809999994
SBRG_M9Na_Arabinose_Mid_2,0.8741594940000006
SBRG_M9Na_Galactose_Mid_1,0.1955439160000001
SBRG_M9Na_Galactose_Mid_2,-0.2586103209999999
SBRG_M9Na_GlcNAcGrowth_Late_1,-1.7511585419999998
SBRG_M9Na_GlcNAcGrowth_Late_2,-1.982487171
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.9614389460000003
SBRG_M9Na_GlcNAcGrowth_Mid_2,-1.278356113
SBRG_M9Na_GlcNAcGrowth_Stat_1,-4.119016513
SBRG_M9Na_GlcNAcGrowth_Stat_2,-4.338969683
SBRG_M9Na_GlcNAc_Mid_1,-0.6897056460000002
SBRG_M9Na_GlcNAc_Mid_2,-1.655761806
SBRG_M9Na_Gluconate_Mid_1,-0.7474880099999996
SBRG_M9Na_Gluconate_Mid_2,-0.304350887
SBRG_M9Na_Glucosamine_Mid_1,-2.351530625
SBRG_M9Na_Glucosamine_Mid_2,-1.95462648
SBRG_M9Na_Glycerol_Mid_1,0.8064931780000002
SBRG_M9Na_Glycerol_Mid_2,0.4589075170000001
SBRG_M9Na_Maltose_Mid_1,0.4357172699999996
SBRG_M9Na_Maltose_Mid_2,0.2142539439999993
SBRG_M9Na_Mannitol_Mid_1,0.150653557
SBRG_M9Na_Mannitol_Mid_2,0.5117165670000006
SBRG_M9Na_Trehalose_Mid_1,0.3578701300000002
SBRG_M9Na_Trehalose_Mid_2,0.2985870980000005
SBRG_M9Na_ethanol_Mid_1,-1.0485887739999995
SBRG_M9Na_ethanol_Mid_2,-0.9124521579999998
SBRG_M9Na_fructose_Mid_1,-0.082183616
SBRG_M9Na_fructose_Mid_2,0.0063731919999998
SBRG_M9Na_fumarate_Mid_1,-0.558532391
SBRG_M9Na_fumarate_Mid_2,-0.0376210219999997
SBRG_M9Na_glucoseGrowth_Late_1,-0.9882913650000004
SBRG_M9Na_glucoseGrowth_Late_2,-0.4135757810000005
SBRG_M9Na_glucoseGrowth_Mid_1,-0.1796720650000001
SBRG_M9Na_glucoseGrowth_Mid_2,0.1796720650000001
SBRG_M9Na_glucoseGrowth_Stat_1,-2.241862707
SBRG_M9Na_glucoseGrowth_Stat_2,-2.745104649
SBRG_M9Na_ribose_Mid_1,0.9300990549999996
SBRG_M9Na_ribose_Mid_2,0.2211996779999996
SBRG_M9Na_succinate_Mid_1,0.0650265099999991
SBRG_M9Na_succinate_Mid_2,-1.5470204550000002
SBRG_M9Na_sucrose_Mid_1,-1.4659558410000004
SBRG_M9Na_sucrose_Mid_2,-1.3933383690000003
SBRG_LBv2_HapROver_Late_1,-0.2995813479999993
SBRG_LBv2_HapROver_Late_2,-0.4933071209999999
SBRG_LBv2_HapROver_Mid_1,0.5272267809999995
SBRG_LBv2_HapROver_Mid_2,1.057243906
SBRG_LBv2_HapROver_Stat_1,0.4857766120000004
SBRG_LBv2_HapROver_Stat_2,0.3123721880000003
SBRG_LBv2_LuxOOver_Late_1,2.271643479
SBRG_LBv2_LuxOOver_Late_2,2.1893294920000006
SBRG_LBv2_LuxOOver_Mid_1,0.4395259920000001
SBRG_LBv2_LuxOOver_Mid_2,0.9169605070000006
SBRG_LBv2_LuxOOver_Stat_1,-0.9075628599999996
SBRG_LBv2_LuxOOver_Stat_2,-0.4462721259999993
SBRG_LBv2_QstROver_Late_1,2.0736436740000013
SBRG_LBv2_QstROver_Late_2,2.168169649000001
SBRG_LBv2_QstROver_Mid_1,-0.1316057279999993
SBRG_LBv2_QstROver_Mid_2,0.267886195
SBRG_LBv2_QstROver_Stat_1,-1.051490189
SBRG_LBv2_QstROver_Stat_2,-0.9136267399999998
SBRG_LBv2_TfoXOver_Late_1,-0.2168206119999993
SBRG_LBv2_TfoXOver_Late_2,0.4103002910000004
SBRG_LBv2_TfoXOver_Mid_1,-0.5476864299999997
SBRG_LBv2_TfoXOver_Mid_2,-0.5888408439999999
SBRG_LBv2_TfoXOver_Stat_1,-1.4790499799999992
SBRG_LBv2_TfoXOver_Stat_2,-1.7558062889999997
SRX12193062,0.3000355794999993
SRX12193071,-0.1665862225000003
SRX12193063,-0.3000355795000002
SRX12193072,-0.5882852635000004
SBRG_LBv2_LowpH_Mid_1,-1.0049870909999994
SBRG_LBv2_LowpH_Mid_2,-0.8787826619999999
SBRG_LBv2_highSalt_Mid_1,-1.1658130129999993
SBRG_LBv2_highSalt_Mid_2,-0.9381100339999991
SBRG_M9Na_glucoseKanamycin_Mid_1,0.1078104310000007
SBRG_M9Na_glucoseKanamycin_Mid_2,-0.8907083270000005
SRX8117098,0.0691796535
SRX8117099,-0.0691796535000008
SRX8117100,-0.1996692385000003
SRX8117101,-0.7286314695000007
SBRG_OSS_TfoXOver_Stat_1,0.7057027569999992
SBRG_OSS_TfoXOver_Stat_2,0.4384678409999996
SBRG_OSS_VectorOnly_Stat_1,-0.1524420170000002
SBRG_OSS_VectorOnly_Stat_2,0.1524420170000002
SBRG_LBv2_TfoXOver_Recov_1,-1.4522314440000006
SBRG_LBv2_TfoXOver_Recov_2,-1.5818255200000009
SBRG_LBv2_VectorOnly_Recov_1,0.2023048919999999
SBRG_LBv2_VectorOnly_Recov_2,-0.2023048919999999
