sample,new_2203597_2203983_c
LBexp_1,10.9461
LBexp_2,12.0258
LBexp_3,11.5055
LBtran_1,11.4946
LBtran_2,11.3657
LBtran_3,11.4816
LBstat_1,11.963
LBstat_2,11.362
LBstat_3,11.3266
LBGexp_1,11.1403
LBGexp_2,11.4695
LBGexp_3,11.2413
LBGtran_2,12.7055
LBGtran_3,11.8446
LBGstat_1,10.0752
LBGstat_2,9.5062
LBGstat_3,11.4647
S0_1,12.2311
S0_2,11.9472
S0_3,11.7763
S1_1,11.9439
S1_2,11.5604
S1_3,11.7267
S2_1,11.6663
S2_2,11.5187
S2_3,11.3391
S3_1,11.595999999999998
S3_2,12.1707
S4_1,11.5255
S4_2,11.0824
S4_3,10.9374
S5_1,10.7877
S5_2,10.5864
S5_3,10.915
S6_1,10.3333
S6_2,7.6015
S6_3,10.6144
S6/t_1,10.0658
S6/t_2,7.7371
S6_4,9.4655
S6_5,9.758
S6_6,9.9942
S7_4,10.2602
S7_5,10.0882
S7_6,10.3211
S8_4,10.2289
S8_5,9.757
G135_1,9.3705
G135_3,8.4069
G150_1,9.7799
G150_2,9.998
G150_3,9.9342
G180_1,9.0236
G180_2,9.2951
G180_3,8.8394
C30_1,10.2742
C30_2,10.167
C90_1,10.0267
C90_2,9.482
BI_1,10.9989
BI_2,11.7561
BC_2,9.0929
BC/t_1,8.8094
BC/t_2,9.7962
BC_1,8.8601
Sw_1,9.2892
Sw_2,9.2962
BT_1,11.3635
BT_2,11.2393
B36_1,12.0737
B36_2,12.0277
B60_1,13.7264
B60_2,13.8062
M9exp_1,12.6886
M9exp_2,12.2506
M9exp_3,12.2014
M9tran_1,12.1342
M9tran_2,12.1554
M9tran_3,12.7947
M9stat_1,11.4716
M9stat_2,11.165
M9stat_3,10.9366
M+G_1,12.3436
M+G_2,12.2766
M+G_3,12.7165
Glu_1,13.2138
Glu_2,12.6227
Glu_3,13.0756
Fru_1,12.3285
Fru_2,12.9748
Fru_3,12.5049
Mal_1,11.4072
Mal_2,11.7193
Mal_3,12.3589
G+S_2,12.3397
G+S_3,12.4792
Pyr_1,11.872
Pyr_2,12.0293
Pyr_3,12.0563
Gly_1,11.4745
Gly_2,12.3646
Gly_3,10.9168
Glucon_1,12.3151
Glucon_2,12.5311
Glucon_3,11.1928
aero_1,12.9841
aero_2,12.5932
aero_3,13.5675
nit_1,12.9432
nit_2,13.372
nit_3,13.0719
ferm_1,11.5207
ferm_2,12.2674
ferm_3,12.5571
T-5.40H_1,12.3861
T-4.40H_1,12.1785
T-3.40H_1,12.087
T-2.40H_1,12.0483
T-1.40H_1,11.8523
T-1.10H_1,11.7933
T-0.40H_1,11.8743
T0.0H_1,11.8243
T0.30H_1,10.3527
T1.0H_1,11.2459
T1.30H_1,11.1669
T2.0H_1,11.1989
T2.30H_1,12.2012
T3.0H_1,12.0798
T3.30H_1,12.3332
T4.0H_1,12.3193
T5.0H_1,11.1864
HPh_1,13.4058
HPh_2,13.0413
HPh_3,13.4655
LPh_1,12.5146
LPh_2,13.031
LPh_3,12.5181
LPhT_1,12.3876
LPhT_2,12.1007
LPhT_3,12.2941
SMMPr_1,12.4972
SMMPr_2,12.627
SMMPr_3,12.9095
HiTm_1,11.8716
HiTm_2,12.6236
HiTm_3,12.3902
LoTm_1,13.8858
LoTm_2,13.4012
LoTm_3,13.4495
HiOs_1,11.1958
HiOs_2,11.0471
HiOs_3,11.1397
BMM_1,12.7968
BMM_2,12.8395
BMM_3,12.9822
Heat_1,11.9592
Heat_2,11.4328
Heat_3,11.6822
Cold_1,13.8768
Cold_2,13.7114
Cold_3,13.5775
Etha_1,8.4636
Etha_2,8.9886
Etha_3,8.666
SMM_1,12.6189
SMM_2,12.6686
SMM_3,12.5165
Salt_1,10.8084
Salt_2,10.562
Salt_3,10.3419
Mt0_1,11.1233
Mt0_3,10.8864
M0t45_1,11.0879
M0t45_2,11.8446
M0t45_3,11.702
M0t90_1,10.9721
M0t90_2,12.5063
M0t90_3,11.8064
M40t45_1,10.6934
M40t45_2,10.8969
M40t45_3,11.9053
M40t90_1,10.4411
M40t90_2,12.0042
M40t90_3,11.3645
dia0_1,11.4212
dia0_2,11.844
dia0_3,12.1894
dia5_1,10.5668
dia5_2,10.6209
dia5_3,10.8284
dia15_1,9.5787
dia15_2,11.0286
dia15_3,11.9605
Diami_1,8.7247
Diami_2,9.4274
Diami_3,9.1593
Paraq_1,9.6874
Paraq_2,10.2242
Paraq_3,9.2528
H2O2_1,10.2876
H2O2_2,10.1921
H2O2_3,9.5958
Oxctl_1,9.6911
Oxctl_2,9.7793
Oxctl_3,10.3144
GM-0.1_1,12.5269
GM-0.2_1,12.2383
GM+5_1,12.5236
GM+15_1,12.836
GM+25_1,13.6442
GM+45_1,13.2515
GM+60_1,13.0075
GM+90_1,12.7135
GM+120_1,11.5778
GM+150_1,12.6648
GM-0.1_2,13.0425
GM-0.2_2,13.0675
GM+5_2,12.627
GM+10_2,12.6812
GM+15_2,12.8227
GM+25_2,12.9579
GM+45_2,12.2852
GM+60_2,12.2128
GM+90_2,13.2704
GM+150_2,11.5911
GM-0.1_3,13.1309
GM-0.2_3,12.8529
