k,name,in_iM,gene_weight,regulator,function,category
10,Copper,False,-0.01215029842220247,,,
6,Iron,False,0.011718952832743523,,,
11,Chromium,False,0.009407677790150046,,,
5,Lead,False,-0.005753749297000468,,,
4,UC-4,False,0.003069941836874932,,,
2,UC-3,False,-0.0029960056138224897,,,
0,UC-1,False,-0.002499373669270426,,,
14,UC-7,False,-0.0022146129142493007,,,
7,Zinc - Steady,False,0.0021726010541897266,,,
3,Cadmium,False,-0.0018506707285996528,,,
12,Zinc - Intermediate,False,0.000997086024018431,,,
13,UC-6,False,-0.0007094773120479657,,,
8,Zinc - Fast,False,0.00017703448036627382,,,
1,UC-2,False,0.00010778973992273678,,,
9,UC-5,False,-4.466686305132027e-06,,,
