k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,-0.01082580592483282,,,
4,UC-4,False,-0.00758446323685348,,,
7,Zinc - Steady,False,-0.0072556055011227735,,,
11,Chromium,False,0.0057830326398834574,,,
2,UC-3,False,-0.004168408480472863,,,
12,Zinc - Intermediate,False,0.004018110054803182,,,
5,Lead,False,0.0038928912230767315,,,
9,UC-5,False,-0.003539290569487017,,,
13,UC-6,False,-0.0019217092893086371,,,
1,UC-2,False,-0.0017250211443752053,,,
3,Cadmium,False,-0.001291661853902042,,,
10,Copper,False,-0.0011576543445698914,,,
6,Iron,False,-0.0007232293771812692,,,
8,Zinc - Fast,False,-0.0006878630787832662,,,
0,UC-1,False,-0.00021183088334510104,,,
