sample,new_176926_177082
LBexp_1,12.7312
LBexp_2,12.2825
LBexp_3,11.9642
LBtran_1,9.875
LBtran_2,10.5613
LBtran_3,10.0991
LBstat_1,9.7412
LBstat_2,9.5525
LBstat_3,9.4306
LBGexp_1,12.3687
LBGexp_2,12.5338
LBGexp_3,12.4498
LBGtran_2,11.0812
LBGtran_3,11.8438
LBGstat_1,13.3456
LBGstat_2,13.0172
LBGstat_3,11.663
S0_1,10.524
S0_2,11.5613
S0_3,11.0399
S1_1,11.5874
S1_2,11.0138
S1_3,12.0833
S2_1,10.4649
S2_2,10.1937
S2_3,9.4638
S3_1,10.5473
S3_2,11.2996
S4_1,11.7227
S4_2,10.3552
S4_3,10.079
S5_1,10.2669
S5_2,10.4891
S5_3,10.8825
S6_1,9.3883
S6_2,8.1786
S6_3,9.9734
S6/t_1,9.975
S6/t_2,7.8233
S6_4,9.3899
S6_5,10.0203
S6_6,10.1246
S7_4,10.6502
S7_5,10.6254
S7_6,10.9258
S8_4,10.2501
S8_5,11.0397
G135_1,12.7554
G135_3,11.0283
G150_1,12.258
G150_2,12.9385
G150_3,12.6321
G180_1,12.3099
G180_2,12.8477
G180_3,12.6055
C30_1,12.0813
C30_2,12.2161
C90_1,12.1732
C90_2,12.1656
BI_1,10.6622
BI_2,10.6752
BC_2,11.1918
BC/t_1,10.3796
BC/t_2,11.3651
BC_1,10.4318
Sw_1,9.4169
Sw_2,10.8602
BT_1,8.7218
BT_2,8.0042
B36_1,9.6346
B36_2,9.7393
B60_1,10.8298
B60_2,11.3565
M9exp_1,12.0602
M9exp_2,11.7548
M9exp_3,11.7235
M9tran_1,11.9656
M9tran_2,11.4089
M9tran_3,11.9977
M9stat_1,10.1259
M9stat_2,10.1645
M9stat_3,9.7738
M+G_1,11.3401
M+G_2,12.0957
M+G_3,11.8346
Glu_1,12.4507
Glu_2,12.4858
Glu_3,12.3232
Fru_1,12.3829
Fru_2,12.1612
Fru_3,11.4324
Mal_1,10.4816
Mal_2,11.2924
Mal_3,11.1241
G+S_2,11.0855
G+S_3,11.3272
Pyr_1,10.9454
Pyr_2,11.7476
Pyr_3,11.549
Gly_1,10.1353
Gly_2,11.0203
Gly_3,9.4003
Glucon_1,10.9182
Glucon_2,10.8615
Glucon_3,9.9022
aero_1,13.021
aero_2,10.5268
aero_3,11.7671
nit_1,11.3349
nit_2,11.7049
nit_3,11.1639
ferm_1,11.1686
ferm_2,11.1557
ferm_3,11.8693
T-5.40H_1,12.3748
T-4.40H_1,12.3978
T-3.40H_1,12.5147
T-2.40H_1,12.0459
T-1.40H_1,12.1563
T-1.10H_1,12.2558
T-0.40H_1,12.0027
T0.0H_1,11.8992
T0.30H_1,11.6292
T1.0H_1,11.5099
T1.30H_1,11.1808
T2.0H_1,11.1415
T2.30H_1,11.7237
T3.0H_1,10.8748
T3.30H_1,11.1786
T4.0H_1,11.2621
T5.0H_1,10.4647
HPh_1,12.383
HPh_2,11.4184
HPh_3,11.9242
LPh_1,12.2429
LPh_2,12.2958
LPh_3,12.0133
LPhT_1,12.4339
LPhT_2,12.6002
LPhT_3,13.0084
SMMPr_1,11.8057
SMMPr_2,11.4718
SMMPr_3,11.8908
HiTm_1,10.0045
HiTm_2,11.6558
HiTm_3,11.9819
LoTm_1,12.2389
LoTm_2,12.0435
LoTm_3,11.9991
HiOs_1,11.6687
HiOs_2,11.3576
HiOs_3,11.3519
BMM_1,12.5811
BMM_2,12.6571
BMM_3,12.6712
Heat_1,13.3083
Heat_2,13.027
Heat_3,12.583
Cold_1,12.7981
Cold_2,12.1445
Cold_3,11.5122
Etha_1,10.1846
Etha_2,9.6545
Etha_3,10.1275
SMM_1,12.0452
SMM_2,12.1274
SMM_3,12.3032
Salt_1,10.6683
Salt_2,10.6394
Salt_3,11.0272
Mt0_1,12.0736
Mt0_3,12.0368
M0t45_1,10.7242
M0t45_2,11.8387
M0t45_3,11.1419
M0t90_1,9.123
M0t90_2,10.4607
M0t90_3,9.5144
M40t45_1,10.6111
M40t45_2,9.3729
M40t45_3,11.4526
M40t90_1,9.7149
M40t90_2,10.681
M40t90_3,10.0672
dia0_1,11.94
dia0_2,12.4508
dia0_3,12.1842
dia5_1,11.3699
dia5_2,12.3803
dia5_3,12.6801
dia15_1,14.1218
dia15_2,13.6616
dia15_3,12.2033
Diami_1,11.9334
Diami_2,12.3539
Diami_3,12.1648
Paraq_1,12.4599
Paraq_2,13.6057
Paraq_3,10.6381
H2O2_1,12.623
H2O2_2,13.0811
H2O2_3,12.8208
Oxctl_1,12.0455
Oxctl_2,12.1491
Oxctl_3,13.2395
GM-0.1_1,11.8595
GM-0.2_1,11.3346
GM+5_1,11.22
GM+15_1,12.0015
GM+25_1,12.5376
GM+45_1,12.1116
GM+60_1,11.8956
GM+90_1,12.2667
GM+120_1,10.6512
GM+150_1,11.9651
GM-0.1_2,12.6623
GM-0.2_2,12.2286
GM+5_2,12.4645
GM+10_2,12.003
GM+15_2,11.9345
GM+25_2,12.8425
GM+45_2,10.6959
GM+60_2,10.4542
GM+90_2,12.3343
GM+150_2,11.1254
GM-0.1_3,13.0427
GM-0.2_3,12.4442
GM+5_3,12.0834
GM+10_3,10.8768
GM+15_3,12.1945
GM+25_3,11.1725
GM+45_3,10.2274
GM+60_3,10.6716
GM+90_3,11.6621
GM+120_3,11.7413
GM+150_3,12.0293
MG-0.1_1,12.0812
MG+5_1,11.8119
MG+10_1,12.8892
MG+15_1,12.2526
MG+25_1,12.3625
MG+45_1,11.8423
MG+120_1,10.3381
MG+150_1,12.0546
MG-0.1_2,10.7496
MG-0.2_2,11.7451
MG+5_2,11.7709
MG+10_2,12.4977
MG+15_2,13.0226
MG+25_2,11.701
MG+45_2,11.299
MG+60_2,11.5427
MG+90_2,11.6727
MG+120_2,12.1039
MG-0.1_3,12.9082
MG-0.2_3,11.7632
MG+5_3,12.1559
MG+10_3,10.7803
MG+15_3,12.9478
MG+25_3,12.5861
MG+45_3,12.7936
MG+60_3,11.8296
MG+90_3,12.7958
MG+120_3,11.7957
MG+150_3,12.6381
