,USA300HOU_RS00625
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,5.0486926834
USA300_LAC_U01-Set001_CAMHB_Control_1,4.6571489986
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,5.0945335092
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,4.5071189916000005
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,4.809810005
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,4.8254365799
USA300_LAC_U01-Set001_CAMHB_Control_2,4.8045751099
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,4.8337868882
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,5.0616693206
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,4.6009167743
USA300_TCH1516_U01-Set000_CAMHB_Control_1,3.8103555073
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,3.6761925711
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,3.7666929539
USA300_LAC_U01-Set001_R10LB_PreCulture_1,4.1164041031
USA300_LAC_U01-Set001_R10LB_PreCulture_2,4.308107887
USA300_LAC_U01-Set001_R10LB_Control_1,3.631307904
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,3.3258447481
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,4.092598936
USA300_LAC_U01-Set001_R10LB_Control_2,3.7468860571000002
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,3.6955556936000002
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,4.1586351014
USA300_TCH1516_U01-Set000_R10LB_Control_1,3.1458371198
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,2.6624894117
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,4.2418683911
USA300_TCH1516_U01-Set000_R10LB_Control_2,3.6335850277
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,2.6755897743
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,3.3437665969
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,3.5494102684
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,3.3966952632
USA300_TCH1516_U01-Set000_CAMHB_Control_2,3.3583590674
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,3.1961997583
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,3.5264616673
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,3.601717106
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,3.432607234
USA300_LAC_U01-Set004_CAMHB_Control_1,3.609545649
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,3.7546603548
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,3.8798485047
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,3.4677962757
USA300_LAC_U01-Set004_CAMHB_Control_2,3.9248327948
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,3.4607273943
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,3.5817275871
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,3.1290847951
USA300_LAC_U01-Set004_R10LB_Control_1,3.4334669606
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,4.1434511266
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,4.8545299431
USA300_LAC_U01-Set004_R10LB_Control_2,3.7197760065
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,4.2593710074
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,5.694880547
USA300_TCH1516_U01-Set003_CAMHB_Control_2,2.9353289342
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,2.7621836501
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,2.8392888827
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,2.6944186727
USA300_TCH1516_U01-Set003_CAMHB_Control_3,2.7075666927
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,2.9088406663
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,2.380967001
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,2.8946733588
USA300_LAC_ICA-Set001_R10LB_Control_1,2.2730353315
USA300_LAC_ICA-Set001_R10LB_Control_2,2.5951110392
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,3.4426166745
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,3.1092592017
