,-0.04867387706289236,-0.029204326237735417,-0.009734775412578472,0.009734775412578472,0.029204326237735417,0.04867387706289236,0.06814342788804931,0.08761297871320625,0.1070825295383632,0.12655208036352014,0.1460216311886771,0.16549118201383403,0.18496073283899098,0.20443028366414792,0.22389983448930487,0.2433693853144618,0.26283893613961873,0.28230848696477573,0.3017780377899326,0.3212475886150896
thresh,-0.058408652475470835,0.058408652475470835,3,,,,,,,,,,,,,,,,,
unreg,7,164,2737,2440,166,28,3,0,2,0,0,0,0,0,0,0,0,0,0,0
Dnr,2,2,2,2,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
NarL,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
unreg_genes,[],[],[],[],[],[],['PA4357' 'PA3458' 'PA4683'],[],['PA3911' 'PA3912'],[],[],[],[],[],[],[],[],[],[],[]
Dnr_genes,['nirN' 'PA0510'],['PA0522' 'nirJ'],['PA0521' 'PA0512'],['nirC' 'nirQ'],['nirS' 'nirM' 'nirL' 'PA0513' 'PA0515' 'moaC' 'nirF' 'moaE'],['moaD'],[],[],[],[],[],[],[],['moaB1'],['moeA1'],[],[],[],[],[]
NarL_genes,[],[],[],['narI' 'narJ'],[],['narH'],[],[],[],[],['narG'],[],[],['narK2'],[],['narK1'],[],[],[],[]
