,-0.159709371604,-0.13309114300333333,-0.10647291440266665,-0.07985468580199998,-0.0532364572013333,-0.02661822860066662,5.551115123125783e-17,0.026618228600666732,0.05323645720133341,0.07985468580200009,0.10647291440266676,0.13309114300333347,0.15970937160400012,0.18632760020466677,0.21294582880533347,0.23956405740600017,0.2661822860066668,0.2928005146073335,0.3194187432080002,0.3460369718086669
thresh,-0.119782028703,0.119782028703,1,,,,,,,,,,,,,,,,,
unreg,1,0,2,6,29,471,2936,447,27,2,0,1,0,0,0,0,0,1,0,0
unreg_genes,['add'],[],[],[],[],[],[],[],[],[],[],['pyrE'],[],[],[],[],[],['purR'],[],[]
