,ABUW_0088
SRX3737100,0.924942938
SRX3737101,0.7033845436
SRX3737103,0.2847611128
SRX3737104,0.109588587
SRX3737105,-0.0284782396
SRX3737106,0.025860580100000002
SRX3737107,-0.10697092750000001
SRX3737108,-0.2199960065
SRX3737109,-0.2595769922
SRX3737110,-0.1557617878
SRX3737111,0.0026883172
Abaum_0017,0.0141054768
Abaum_0018,1.7123166333
Abaum_0019,1.7400523129
Abaum_0020,-0.3113515381
Abaum_0021,0.5320597051
Abaum_0022,-0.010682869400000001
Abaum_0023,-0.0141054768
Abaum_0024,-0.014559267800000001
Abaum_0025,0.6250504228
Abaum_0026,-0.0338326284
SRX3141471,0.2833835194
SRX3141472,-0.0327914172
SRX3141473,-0.1933465682
SRX3141474,0.22613798540000002
SRX3141475,-0.2026157292
SRX3141476,-0.27426605460000003
SRX3141477,0.066457581
SRX3141478,0.0999880286
SRX3141479,0.1521781532
SRX8944518,-0.1715781433
SRX8944519,-0.3896729889
SRX8944520,-0.0499660569
SRX8944521,-0.33109109600000003
SRX8944522,0.22154420030000002
SRX8944523,0.3766454496
SRX5930997,0.6162509958
SRX5930998,-1.1419597308
SRX5930999,0.525708735
SRX5931001,-0.7513103984
SRX5931002,-1.0131372759
SRX4488546,0.5877016918
SRX4488547,-0.4471845518
SRX4488548,0.6148813777000001
SRX4488549,-0.14051714
SRX4488550,0.3586939722
SRX4488551,0.5714963987
SRX4488552,2.1074612611
SRX4488553,1.2663885985
SRX4488554,-0.2336888434
SRX4488555,1.4369181521
SRX4488556,-0.1651810094
SRX4488557,0.6435995154
SRX2568047,-5.9469576419
SRX2568048,-6.4707132191
SRX2568049,-3.4243370806
SRX2568050,-2.7864020072
SRX2568051,-2.8190538811
SRX2568052,-3.1338022151000002
SRX2568053,-2.6347393082
SRX2568054,-3.7646350294
SRX2568055,-6.1916437254
SRX2568056,-2.8796921676
SRX2568057,-2.6011169927999997
SRX2568058,-2.8152678399
SRX2568059,-1.4119075841
SRX2568060,-1.2410707933
SRX2568061,-1.1310677526
SRX2568062,0.3336939816
SRX2568063,-0.0493658047
SRX2568064,-0.2843281768
Abaum_0001,-0.2396184439
Abaum_0002,-0.5190364802
Abaum_0003,0.7209986869
Abaum_0004,-0.6670668159
Abaum_0005,-0.2969472747
Abaum_0006,-0.8716984818
Abaum_0007,-0.7546957357
Abaum_0008,-0.028737216000000003
Abaum_0009,-0.1810547049
Abaum_0010,0.0117737334
Abaum_0011,-0.09582488160000001
Abaum_0012,0.09582488160000001
Abaum_0013,-0.4713918809
Abaum_0014,-0.1921636422
Abaum_0015,-0.0184213477
Abaum_0016,-0.3055563778
ERX1221046,0.0829079112
ERX1221048,-0.0650606459
ERX1221049,-0.0178472653
ERX1221050,-0.6477840639
ERX1221052,-0.2339169792
ERX1221053,-0.2371856343
ABNM035,-0.07214361
ABNM036,0.07214361
ABNM037,0.45558154
ABNM038,-0.16008766400000002
ABNM041,0.10255535900000001
ABNM042,-0.551438094
ABNM019,-0.3098837282
ABNM020,0.3098837282
ABNM021,-1.6020100453000001
ABNM022,-0.24617929600000002
ABNM023,-2.3852197537
ABNM024,-1.6936889930999999
ABNM025,-3.406772209
ABNM026,-3.58327893
ABNM027,0.21715348380000002
ABNM028,-0.21715348380000002
ABNM029,-0.0257642425
ABNM030,-0.5215737378
ABNM031,-0.7550461145
ABNM032,-0.8169692092
ABNM033,-0.5508828497
ABNM034,0.0121866874
ABNM001,-0.1384175578
ABNM002,0.1384175578
ABNM003,-2.4053584736999998
ABNM004,-1.0878270064
ABNM005,-3.9118643552
ABNM006,-2.9864811546
ABNM007,-3.2544795702
ABNM008,-2.9005281122
ABNM009,-2.1069380194
ABNM010,-1.7553810501
ABNM043,-0.022193980500000002
ABNM044,0.022193980500000002
ABNM045,-0.27777768550000004
ABNM046,-0.1642484335
ABNM047,2.1095032015
ABNM048,2.1574275145
ABNM011,0.1212696214
ABNM012,-0.1212696214
ABNM013,0.3879281121
ABNM014,0.49458136280000004
ABNM015,1.4143373987
ABNM016,0.7395655759
ABNM017,0.8523373898000001
ABNM018,1.0914037848
