,PSPTO_2815
SRX1828913,-0.0895069552
SRX1828914,0.0204936958
SRX1828915,0.0591416757
SRX1828916,-0.2069327259
SRX1828917,0.0303652795
SRX1828918,-0.3099675007
SRX3983989,0.7371271201
SRX3983990,0.25311579700000003
SRX3983993,0.9166614426
SRX3983994,0.604939046
SRX3983995,0.9077888494
SRX3983996,0.4294953315
SRX3983997,0.7723944528000001
SRX3983998,0.5778024152
SRX3983999,0.6986844766
SRX3984000,0.9212890055
SRX3984001,1.2533090691
SRX3984002,0.8809501509000001
SRX3984003,1.3415036539
SRX3984004,0.9748671735000001
SRX3984005,-0.2590885424
SRX3984006,1.3647161492
SRX3984007,0.7095574858
SRX3984008,0.5994275876
SRX3984009,0.5946712078
SRX3984010,0.23739671410000002
SRX3984011,1.086182367
SRX3984012,0.1213338266
SRX3984013,0.4480158936
SRX3984014,0.7247094853
SRX3984015,1.1496727721
SRX3984016,0.9218359478
SRX3984017,0.6051525846
SRX3984019,0.4946503675
SRX3984020,1.0274535827
SRX3984021,1.0912238909
SRX3984022,0.810059101
SRX3984023,0.1275725388
SRX3984024,0.6460806736
SRX3984025,0.3199401247
SRX3984026,0.8772633021
SRX3984027,0.3556963885
SRX3984028,-0.7199532892
SRX3984029,0.6463350034
SRX3984031,0.6290378617
SRX3984032,1.1536848628
SRX3984034,0.0505861617
SRX3984035,-0.0712563495
SRX3984036,1.3320710411
SRX3984037,1.7253015807
SRX3984038,1.279219324
SRX3984039,1.3024568592999999
SRX3984040,0.8300793278
SRX3984041,0.7502814806
SRX3984042,0.1887182162
SRX3984043,0.13819602720000002
SRX3984045,0.6669029458
SRX3984046,0.1791090502
SRX3984047,1.2700131272
SRX3984048,0.9596664228
SRX3984049,0.9016082259
SRX3984050,1.2399170489
SRX3984051,1.0782132761
SRX3984052,0.5242010292
SRX3984056,0.7110027886
SRX3984057,1.3643081874
SRX3984058,0.7017092869
SRX3984059,0.4727665475
SRX3984061,-0.1317131004
SRX3984062,0.6389722387
SRX3984063,0.6502713082
SRX3984064,0.8694700322000001
SRX3984065,0.6273236632
SRX3984066,0.8404173603
SRX3984067,1.1195766331
SRX3984068,0.40804022570000004
SRX3984069,0.8690325316
SRX3984070,1.0088125636
SRX3984071,1.0074241129
SRX3984073,0.8040507245
SRX3984074,0.9405253545000001
SRX3984077,0.827954378
SRX3984078,0.4891955598
SRX3984079,0.8534169347
SRX3984080,-0.3572677508
SRX3984082,0.7783801340000001
SRX3984084,1.0567645815
SRX6997963,0.27736507180000003
SRX6997964,-0.23201609520000002
SRX6997965,-0.2506076036
SRX6997967,1.3549299779
SRX6997968,-3.0039002567
SRX6997969,0.7255141293
SRX6997971,-1.6322950497000002
SRX6997972,1.2748651333
SRX6997973,0.8606724356000001
SRX3159100,-0.2243230793
SRX3159101,-0.11852675580000001
SRX3159102,-0.0946417594
SRX3159103,0.4374915945
SRX3159000,1.1058467933
SRX3159001,-1.732593531
SRX3159002,0.28103827540000004
SRX3159003,0.0428079335
SRX3159004,-0.4036968374
SRX3159005,0.9677786196
SRX3159006,-0.3599552004
SRX3159007,0.23076912400000002
SRX3159008,0.7518857813000001
SRX3159009,1.8531490041
SRX3159010,0.0350736244
SRX3159012,0.595600926
SRX3159013,0.6164967377
SRX3159014,-0.1951117966
SRX3159015,-2.3298251808
SRX3159016,0.4549553327
SRX3159017,0.8485224664000001
SRX3159018,-0.0867369935
SRX3159019,1.2417982053
SRX3159020,-0.5418860373000001
SRX3159021,0.6448193817
SRX3159022,0.31347838380000004
SRX3159023,-1.1094206073
SRX3159024,1.0461356226
SRX3159025,2.0173544066
SRX3159026,-0.9923469158
SRX3159027,0.5454226202
SRX3159028,-0.1455980885
SRX3159029,0.9667126166000001
SRX3159030,-0.8152846039
SRX3159034,-2.3298251808
