sample,new_376667_376967
LBexp_1,14.673
LBexp_2,14.5498
LBexp_3,14.1372
LBtran_1,14.5076
LBtran_2,14.3376
LBtran_3,14.494000000000002
LBstat_1,15.2203
LBstat_2,14.8919
LBstat_3,14.4557
LBGexp_1,14.0526
LBGexp_2,14.5121
LBGexp_3,14.0844
LBGtran_2,14.050999999999998
LBGtran_3,14.6369
LBGstat_1,15.7337
LBGstat_2,15.7275
LBGstat_3,14.6745
S0_1,15.0694
S0_2,14.6748
S0_3,14.4952
S1_1,15.9053
S1_2,15.9492
S1_3,15.7986
S2_1,16.2391
S2_2,16.1232
S2_3,15.6709
S3_1,15.7854
S3_2,15.9158
S4_1,15.8961
S4_2,15.2119
S4_3,15.1595
S5_1,15.1302
S5_2,14.9722
S5_3,15.5512
S6_1,14.1766
S6_2,10.606
S6_3,14.276
S6/t_1,13.7615
S6/t_2,9.7021
S6_4,12.6292
S6_5,13.4935
S6_6,13.435
S7_4,13.7313
S7_5,13.5982
S7_6,13.5198
S8_4,12.7905
S8_5,10.9257
G135_1,12.3407
G135_3,10.3118
G150_1,13.0239
G150_2,13.8755
G150_3,13.349
G180_1,9.8207
G180_2,10.3635
G180_3,9.6906
C30_1,10.1992
C30_2,10.3305
C90_1,13.9646
C90_2,14.0696
BI_1,14.9752
BI_2,14.8893
BC_2,15.4494
BC/t_1,15.0079
BC/t_2,15.4637
BC_1,15.1
Sw_1,13.2827
Sw_2,14.0028
BT_1,14.0425
BT_2,13.3328
B36_1,14.3458
B36_2,14.4541
B60_1,15.4778
B60_2,15.9326
M9exp_1,15.2929
M9exp_2,14.8891
M9exp_3,15.2455
M9tran_1,15.7239
M9tran_2,15.5722
M9tran_3,15.8049
M9stat_1,15.3483
M9stat_2,15.2728
M9stat_3,15.1697
M+G_1,15.6576
M+G_2,15.4516
M+G_3,15.8309
Glu_1,15.7992
Glu_2,15.5178
Glu_3,15.4352
Fru_1,14.7348
Fru_2,15.8174
Fru_3,14.8089
Mal_1,14.5177
Mal_2,14.7711
Mal_3,14.9806
G+S_2,15.9031
G+S_3,15.8132
Pyr_1,15.2935
Pyr_2,15.1197
Pyr_3,14.9646
Gly_1,12.2611
Gly_2,13.36
Gly_3,11.4728
Glucon_1,14.647
Glucon_2,14.1227
Glucon_3,13.7638
aero_1,16.1154
aero_2,16.0127
aero_3,15.9748
nit_1,16.0026
nit_2,16.4268
nit_3,15.8377
ferm_1,15.8529
ferm_2,16.2197
ferm_3,16.2848
T-5.40H_1,16.0314
T-4.40H_1,15.8606
T-3.40H_1,15.9578
T-2.40H_1,16.0023
T-1.40H_1,16.1997
T-1.10H_1,15.7059
T-0.40H_1,15.7557
T0.0H_1,15.7962
T0.30H_1,15.9904
T1.0H_1,15.0416
T1.30H_1,15.2281
T2.0H_1,15.3629
T2.30H_1,15.928
T3.0H_1,15.6407
T3.30H_1,16.0406
T4.0H_1,15.8822
T5.0H_1,15.7819
HPh_1,13.7677
HPh_2,13.1983
HPh_3,13.5114
LPh_1,13.624
LPh_2,14.205
LPh_3,13.6421
LPhT_1,15.6624
LPhT_2,15.2819
LPhT_3,15.5855
SMMPr_1,15.9735
SMMPr_2,16.0439
SMMPr_3,16.0611
HiTm_1,14.1185
HiTm_2,15.9584
HiTm_3,16.0581
LoTm_1,15.7678
LoTm_2,15.6137
LoTm_3,15.3372
HiOs_1,16.3487
HiOs_2,16.3135
HiOs_3,16.1438
BMM_1,15.2058
BMM_2,15.3288
BMM_3,14.9937
Heat_1,15.6181
Heat_2,15.0991
Heat_3,15.0746
Cold_1,16.1088
Cold_2,15.5069
Cold_3,14.5428
Etha_1,13.4424
Etha_2,13.0939
Etha_3,13.4281
SMM_1,16.0088
SMM_2,15.8432
SMM_3,15.7434
Salt_1,15.743
Salt_2,15.4175
Salt_3,15.6784
Mt0_1,14.644
Mt0_3,14.6841
M0t45_1,14.9521
M0t45_2,14.1832
M0t45_3,15.3498
M0t90_1,13.3033
M0t90_2,15.3744
M0t90_3,14.2671
M40t45_1,14.535
M40t45_2,15.2245
M40t45_3,15.4137
M40t90_1,13.4806
M40t90_2,15.2141
M40t90_3,14.7616
dia0_1,14.2445
dia0_2,15.0036
dia0_3,14.5852
dia5_1,14.3911
dia5_2,14.7381
dia5_3,14.6703
dia15_1,13.2047
dia15_2,14.3973
dia15_3,14.6485
Diami_1,13.4414
Diami_2,14.6684
Diami_3,13.9498
Paraq_1,13.2204
Paraq_2,14.2684
Paraq_3,12.4904
H2O2_1,11.9619
H2O2_2,12.9367
H2O2_3,12.0435
Oxctl_1,13.2872
Oxctl_2,13.7958
Oxctl_3,14.6409
GM-0.1_1,14.829
GM-0.2_1,14.5223
GM+5_1,14.7314
GM+15_1,15.271
GM+25_1,15.6622
GM+45_1,14.6091
GM+60_1,14.297
GM+90_1,14.0054
GM+120_1,14.7592
GM+150_1,15.84
GM-0.1_2,14.781
GM-0.2_2,14.8543
GM+5_2,14.1142
GM+10_2,14.1145
GM+15_2,14.1484
GM+25_2,14.4739
GM+45_2,12.4476
GM+60_2,12.584
GM+90_2,16.0627
GM+150_2,15.6429
GM-0.1_3,15.5088
GM-0.2_3,15.2594
GM+5_3,15.8815
GM+10_3,14.9052
GM+15_3,15.486
GM+25_3,15.0481
GM+45_3,12.8893
GM+60_3,12.7584
GM+90_3,13.845999999999998
GM+120_3,15.3538
GM+150_3,15.5762
MG-0.1_1,12.4426
MG+5_1,12.4614
MG+10_1,12.8781
MG+15_1,12.1334
MG+25_1,12.4611
MG+45_1,12.459
MG+120_1,14.1411
MG+150_1,15.925999999999998
MG-0.1_2,10.988
MG-0.2_2,11.7649
MG+5_2,11.7812
MG+10_2,12.369000000000002
MG+15_2,13.1819
MG+25_2,11.9542
MG+45_2,11.5413
MG+60_2,12.0762
MG+90_2,12.2676
MG+120_2,16.2301
MG-0.1_3,12.6557
MG-0.2_3,11.8653
MG+5_3,12.2469
MG+10_3,10.9873
MG+15_3,12.8057
MG+25_3,12.8555
MG+45_3,12.5808
MG+60_3,11.9805
MG+90_3,12.9126
MG+120_3,14.3271
MG+150_3,16.4329
