,-0.09063568455322638,-0.07415646917991249,-0.057677253806598605,-0.04119803843328472,-0.024718823059970835,-0.00823960768665695,0.008239607686656936,0.02471882305997082,0.041198038433284706,0.05767725380659858,0.07415646917991248,0.09063568455322638,0.10711489992654025,0.12359411529985412,0.14007333067316802,0.15655254604648192,0.1730317614197958,0.18951097679310966,0.20599019216642353,0.22246940753973746
thresh,-0.06591686149325554,0.06591686149325554,1,,,,,,,,,,,,,,,,,
unreg,1,3,11,32,259,1991,1605,260,53,31,6,1,1,0,0,1,1,1,0,0
unreg_genes,['icdC'],['ruvA' 'yohD' 'mcrC'],[],[],[],[],[],[],[],[],['waaH' 'mog' 'hydN' 'ugpB' 'pdeR' 'opgE'],['ytfL'],['rho'],[],[],['gfcA'],['ascF'],['ascB'],[],[]
