,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.001274580270819159,,1.0,0.0,0.001274580270819159
1,Cr__2,-0.0007244766483819286,,1.0,1.0,-0.0007244766483819286
2,Cr__3,0.005458240920037332,,1.0,2.0,0.005458240920037332
3,Cr__4,0.01457563283202545,,1.0,3.0,0.01457563283202545
4,Cr__5,0.02659989343888313,,1.0,4.0,0.02659989343888313
5,Cr__6,0.030710266921489583,,1.0,5.0,0.030710266921489583
6,Fe__1,-0.017450066691136402,,1.0,6.0,-0.017450066691136402
7,Fe__2,-0.04606718647139077,,1.0,7.0,-0.04606718647139077
8,Fe__3,-0.08038979300583718,,1.0,8.0,-0.08038979300583718
9,Fe__4,-0.11056437477522624,,1.0,9.0,-0.11056437477522624
10,Fe__5,-0.12759637086101838,,1.0,10.0,-0.12759637086101838
11,Fe__6,-0.14101086980565722,,1.0,11.0,-0.14101086980565722
12,Cd__1,0.0018406348574897364,,1.0,12.0,0.0018406348574897364
13,Cd__2,0.006231590170018207,,1.0,13.0,0.006231590170018207
14,Cd__3,0.006420007435733607,,1.0,14.0,0.006420007435733607
15,Cd__4,0.012772368874677113,,1.0,15.0,0.012772368874677113
16,Cd__5,0.018694863787986068,,1.0,16.0,0.018694863787986068
17,Cd__6,0.03087164844092638,,1.0,17.0,0.03087164844092638
18,Zn__1,0.013373675594205624,,1.0,18.0,0.013373675594205624
19,Zn__2,0.008405483260048424,,1.0,19.0,0.008405483260048424
20,Zn__3,0.024548514478886316,,1.0,20.0,0.024548514478886316
21,Zn__4,-0.012652087373623562,,1.0,21.0,-0.012652087373623562
22,Zn__5,0.004808081147517095,,1.0,22.0,0.004808081147517095
23,Zn__6,0.00020798850444362363,,1.0,23.0,0.00020798850444362363
24,Cu__1,0.005894115345191015,,1.0,24.0,0.005894115345191015
25,Cu__2,0.013031641210532456,,1.0,25.0,0.013031641210532456
26,Cu__3,0.020599857289322468,,1.0,26.0,0.020599857289322468
27,Cu__4,0.02326248496473496,,1.0,27.0,0.02326248496473496
28,Cu__5,0.022493108568987768,,1.0,28.0,0.022493108568987768
29,Cu__6,0.02146647936663763,,1.0,29.0,0.02146647936663763
30,Pb__1,0.013109322128667205,,1.0,30.0,0.013109322128667205
31,Pb__2,0.017576765266405447,,1.0,31.0,0.017576765266405447
32,Pb__3,0.03227588892285884,,1.0,32.0,0.03227588892285884
33,Pb__4,0.040261077970066776,,1.0,33.0,0.040261077970066776
34,Pb__5,0.05204661839682413,,1.0,34.0,0.05204661839682413
35,Pb__6,0.05379584051939691,,1.0,35.0,0.05379584051939691
