,new_3297962_3298076
M9exp_1,11.7827
M9exp_2,11.4636
M9exp_3,11.2609
M9tran_1,11.2822
M9tran_2,11.0015
M9tran_3,11.4784
M9stat_1,10.3988
M9stat_2,10.8469
M9stat_3,10.708
MG-0.1_1,11.1734
MG-0.1_2,10.7292
MG-0.1_3,12.0827
MG-0.2_2,11.242
MG-0.2_3,11.3728
MG+5_1,10.9581
MG+5_2,11.2468
MG+5_3,11.3042
MG+10_1,11.8096
MG+10_2,11.5502
MG+10_3,10.7226
MG+15_1,11.0084
MG+15_2,11.8948
MG+15_3,12.0232
MG+25_1,11.338
MG+25_2,11.1716
MG+25_3,11.5451
MG+45_1,11.5702
MG+45_2,10.7397
MG+45_3,12.0621
MG+60_2,11.0985
MG+60_3,11.2844
MG+90_2,10.8389
MG+90_3,11.8209
MG+120_1,10.6584
MG+120_2,11.6191
MG+120_3,11.363
MG+150_1,10.685
MG+150_3,11.5707
GM-0.1_1,11.2517
GM-0.1_2,11.7729
GM-0.1_3,11.8247
GM-0.2_1,10.5927
GM-0.2_2,11.821
GM-0.2_3,11.7485
GM+5_1,11.1387
GM+5_2,11.7189
GM+5_3,11.5774
GM+10_2,11.3134
GM+10_3,10.6675
GM+15_1,11.3807
GM+15_2,11.6356
GM+15_3,11.5296
GM+25_1,11.6908
GM+25_2,11.7386
GM+25_3,10.7802
GM+45_1,11.8148
GM+45_2,10.8204
GM+45_3,10.8084
GM+60_1,11.8022
GM+60_2,10.5254
GM+60_3,9.8128
GM+90_1,11.2922
GM+90_2,11.535
GM+90_3,11.0583
GM+120_1,9.7829
GM+120_3,10.965
GM+150_1,11.0536
GM+150_2,10.4597
GM+150_3,10.9615
BT_1,10.8221
BT_2,10.4143
B36_1,11.9183
B36_2,11.6773
B60_1,12.777
B60_2,13.2006
S0_1,11.5285
S0_2,11.5057
S0_3,11.4395
S1_1,12.1601
S1_2,12.0172
S1_3,11.9087
S2_1,11.4353
S2_2,11.3463
S2_3,10.796
S3_1,11.5795
S3_2,11.8258
S4_1,12.4456
S4_2,11.4976
S4_3,11.4482
S5_1,11.7464
S5_2,11.8958
S5_3,12.234000000000002
S6_1,11.5121
