k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,0.011128913396969435,,,
7,Zinc - Steady,False,-0.010523433964699506,,,
13,UC-6,False,-0.010306598842144013,,,
6,Iron,False,-0.008673290312290192,,,
10,Copper,False,0.005111482013016939,,,
5,Lead,False,-0.004129372960887849,,,
4,UC-4,False,-0.002829750643577427,,,
12,Zinc - Intermediate,False,0.002719197238660394,,,
2,UC-3,False,-0.002448239598888904,,,
1,UC-2,False,-0.001854596053017303,,,
9,UC-5,False,-0.0018500578666880093,,,
8,Zinc - Fast,False,-0.0008413648616988213,,,
0,UC-1,False,0.0006049470562720671,,,
14,UC-7,False,0.0004477949027204887,,,
3,Cadmium,False,-0.0004125989595195279,,,
