,PP_0970
SRX8894563,0.9364145337499998
SRX8894564,1.1312743557500005
SRX8894565,0.6393725127499996
SRX8894566,0.6440170217499999
SRX8894567,0.6243173077500002
SRX8894568,0.4895915217500004
SRX8245718,0.1889769017500002
SRX8245719,0.1251574247500002
SRX8245720,-0.04346555025
SRX8245721,-0.2706687762499999
SRX8245722,0.4781237947500001
SRX8245723,0.1654124617499999
SRX8245724,-0.1818087402500001
SRX8245725,-0.1262605482499998
SBRG_IL__IL3__1,0.2403428627499999
SBRG_IL__IL3__2,0.3334736117499997
SRX8245728,-0.4682699452499999
SRX8245729,-0.4607560632499998
SRX8245730,-0.4628478112500001
SRX8245731,-0.2173075312499999
SRX8245732,0.1005792357500001
SRX8245733,0.0929630057500001
SBRG_IL__wt__1,0.6023236157500005
SBRG_IL__wt__2,0.4479729077499996
SRX8245726,0.0120844017500001
SRX8245727,-0.09277432325
SRX8894553,0.6587395727500001
SRX8894554,0.6970253017500001
SRX8894555,0.8959718367500003
SRX8894556,1.33966936675
SRX8894557,0.6555204517500002
SRX8894558,0.9185281337499998
SRX8894559,0.9393511437499996
SRX8894560,1.1041951137500003
SBRG_UNeb__coum__1,1.1010756773333332
SBRG_UNeb__coum__2,0.5160329693333332
SBRG_UNeb__coum__3,1.2224175293333333
SBRG_UNeb__coumferul__1,1.309526757333333
SBRG_UNeb__coumferul__2,0.7329558663333331
SBRG_UNeb__coumferul__3,1.0422233273333332
SBRG_UNeb__ferulate__1,0.9848170743333332
SBRG_UNeb__ferulate__2,0.840439281333333
SBRG_UNeb__ferulate__3,0.6237835193333332
SBRG_UNeb__glc__1,-0.1282691406666667
SBRG_UNeb__glc__2,0.0981979063333331
SBRG_UNeb__glc__3,0.0300712343333331
SRX5659920,-0.0294239279999999
SRX5659925,0.0294239279999999
SRX5704140,-0.1858353573333335
SRX5704141,0.0997150306666667
SRX5704142,-0.1702715553333331
SRX5704143,-0.2895643843333335
SRX5704144,-0.1607922183333334
SRX5704145,0.1532937236666667
SRX5704146,-0.4603405843333332
SRX5704147,0.2397833736666665
SRX5704148,-0.0621394853333332
SRX5704149,-0.5069315883333334
SRX5704150,-0.2353552873333333
SRX5704151,0.1449596976666667
SRX5704152,0.3633339116666665
SRX5704153,0.4806730666666667
SRX5704154,-0.1195981533333334
SRX5704155,0.3888710846666665
SRX5704156,0.3976774616666665
SRX5704157,-0.3731488933333335
SRX5704158,-0.1478904983333335
SRX5704159,0.1500964206666668
SRX5704160,-0.4837524683333334
SRX5704161,-0.4067229813333335
SRX5704162,-0.7239759993333335
SRX5704163,-0.5879299393333333
SRX5704164,-0.1774985543333334
SRX5704165,0.3303960066666667
SRX5704166,-0.5777228733333333
SRX5704167,0.1763762216666666
SRX5704168,0.2980723006666665
SRX5704169,-0.1361401163333333
SRX5704170,0.0838023266666665
SRX5704171,-0.4920801143333335
SRX5704172,-0.4859300343333332
SRX5704173,-0.6036020633333334
SRX5704174,-0.3818816753333331
SRX5704175,-0.8184384853333333
SRX4552613,0.008093643
SRX4552614,0.7339596180000001
SRX4552615,-0.1797517059999998
SRX4552616,0.244237859
SRX4552617,0.368359598
SRX4552618,-0.177144213
SRX4552619,-0.4464112789999999
SRX4552621,0.4464112789999999
SRX4552622,0.2042939860000001
SRX4552623,0.1090799499999999
SRX4552624,-0.4244275879999999
SRX7195897,-0.1027262043333339
SRX7195898,0.1457316806666657
SRX7195899,-0.0430054763333336
SRX7195900,0.7643331066666663
SRX7195901,0.3981614546666661
SRX7195902,0.7954536346666661
SRX801088,0.0043764885000001
SRX801089,-0.0043764885000001
SRX801090,0.4791701995000004
SRX801091,0.1196701325
SRX801092,-0.0582180875000002
SRX801093,0.4831061195000004
SRX3921725,0.0218713416666664
SRX3921834,0.2602924926666663
SRX3921973,-0.2821638343333337
SRX3922005,0.0744250516666662
SRX3922933,0.0080166396666663
SRX3923031,0.4172801526666663
SRX5739419,-0.3135525866666668
SRX5739420,-0.530614412666667
SRX5739421,-0.1499442826666666
SRX5739422,-0.1225504256666667
SRX5739423,-0.9837041056666668
SRX5739424,-0.2821628936666669
SRX5739425,0.0295409083333333
SRX5739426,0.0218710163333333
SRX5739427,0.2602918773333331
SBRG_Stress3__butanol__1,-1.39003475
SBRG_Stress3__butanol__2,-1.408681327
SBRG_Stress3__glc__1,-0.08176891
SBRG_Stress3__glc__2,0.08176891
SBRG_Stress3__isopentanol__1,-0.3396829600000002
SBRG_Stress3__isopentanol__2,-0.590274934
SRX3141766,0.2213688710000001
SRX3141767,0.0184765750000002
SRX3141769,-0.3433020600000001
SRX3141770,-0.0184765750000002
SRX7584765,-0.0474128354999994
SRX7584767,-0.2616240084999992
SRX7584769,-0.3321837624999997
SRX7584771,0.3930565965000001
SRX7584773,0.7969254895000004
SRX7584774,0.7408859125000005
SRX7584775,0.6914072615000002
SRX7584776,0.9916703395000006
SRX7584777,-0.1523452074999998
SRX7584778,0.3664658095000002
SRX7584779,0.9213737525
SRX7584780,0.6734486335000005
SRX7584781,0.8534429905000005
SRX7584783,1.2663261735000004
SRX7584785,1.3895361185000006
SRX7584787,0.0474128355000003
SRX7584789,-0.2614714364999999
SRX7584791,-0.0464502894999991
DRX086758,-0.0351326114999994
DRX086759,0.0501270485000002
DRX086760,0.2355940695000002
DRX086761,-0.2505885064999997
DRX086762,0.7250825015000002
DRX086763,0.7320790745000005
DRX086764,0.9344807225000004
DRX086765,0.7619775915000004
DRX086766,0.2129285845000001
DRX086767,-0.0098350114999994
DRX086768,-0.4235823894999995
DRX086769,-0.1391321874999995
DRX086770,0.5903246165000002
DRX086771,1.0224522175000006
DRX086772,0.8094807215000004
DRX086773,0.7233476345000005
DRX086775,-1.6252046234999995
DRX086776,-1.6984133384999995
DRX086742,-0.1594379617500001
DRX086745,0.2452211432500002
DRX086746,0.1547623172500003
DRX086747,0.1332081782500003
DRX086748,-0.2766586717499999
DRX086749,-0.0113118237499998
CJ522_f_1,0.2147567519999995
CJ522_f_2,0.8942720349999993
CJ522_f_3,0.8433676659999993
CJ522_fg_1,-0.3132229850000003
CJ522_fg_2,0.0864011279999994
CJ522_fg_3,0.2682446829999994
CJ522_gfg_1,0.1844542589999993
CJ522_gfg_2,0.3233999589999996
CJ522_gfg_3,0.1929368299999994
CJ522_gg_1,-0.1824562840000005
CJ522_gg_2,0.2246772339999996
CJ522_gg_3,0.4778702739999994
CJ522_glc_1,0.0069332069999994
CJ522_glc_2,0.2542393449999993
CJ522_glc_3,0.0226104979999997
CJ522_glu_1,0.5334812969999994
CJ522_glu_2,0.9445289779999996
CJ522_glu_3,0.7592366759999996
GB032_f_1,0.7186683459999994
GB032_f_2,0.7722188289999994
GB032_f_3,0.4454014489999993
GB032_fg_1,0.6083971909999994
GB032_fg_2,0.5532533909999993
GB032_fg_3,0.3058266389999993
GB032_gfg_1,0.7410423079999995
GB032_gfg_2,0.1691111369999993
GB032_gfg_3,0.1654321369999993
GB032_gg_1,0.5421828059999996
GB032_gg_2,0.3207551049999995
GB032_gg_3,-0.0784024250000006
GB032_glc_1,-0.1293438870000005
GB032_glc_2,-0.1996833570000005
GB032_glc_3,0.0869330029999995
GB032_glu_1,1.2273222119999994
GB032_glu_2,0.9831181189999992
GB032_glu_3,1.2525730399999997
GB045_f_1,1.3867082959999997
GB045_f_2,0.8742702639999993
GB045_f_3,1.084724377999999
GB045_fg_1,1.3924854789999994
GB045_fg_2,1.2022059139999994
GB045_gfg_1,1.1073187599999996
GB045_gfg_2,0.8919659909999993
GB045_gfg_3,0.9150692949999994
GB045_gg_1,0.7601628379999994
GB045_gg_2,0.6536972149999993
GB045_gg_3,1.0567674809999996
GB045_glc_1,0.3656811089999996
GB045_glc_2,0.8669480929999995
GB045_glc_3,0.6086523909999997
GB045_glu_1,0.6456931829999997
GB045_glu_2,0.6352760779999995
GB045_glu_3,0.1596907769999993
GB062_f_1,0.3656189309999993
GB062_f_2,0.1917407859999995
GB062_f_3,0.4062709689999995
GB062_fg_1,0.1002744199999994
GB062_fg_2,0.0353101389999994
GB062_fg_3,0.4107084869999995
GB062_gfg_1,0.5146576509999994
GB062_gfg_2,-0.3814768180000005
GB062_gfg_3,0.5850381049999993
GB062_gg_1,1.0093674689999994
GB062_gg_2,0.6157829259999996
GB062_gg_3,0.6091793169999993
GB062_glc_1,0.2194130509999996
GB062_glc_2,6.439299999927428e-05
GB062_glc_3,0.1708342569999996
GB062_glu_1,0.4475034129999993
GB062_glu_2,0.7315619269999996
GB062_glu_3,0.0706893439999993
KT2440_f_1,0.9945187579999994
KT2440_f_2,0.7603927739999996
KT2440_f_3,0.5038180619999997
KT2440_fg_1,0.1065528709999994
KT2440_fg_2,0.5123413999999995
KT2440_fg_3,-0.0662056210000003
KT2440_gfg_1,-0.0248827230000006
KT2440_gfg_2,0.2284505729999995
KT2440_gfg_3,0.1028289799999995
KT2440_gg_1,0.0346361029999995
KT2440_gg_2,0.4307678739999994
KT2440_gg_3,0.3527311799999997
KT2440_glc_1,0.0559987739999994
KT2440_glc_2,0.0006577689999995
KT2440_glc_3,-0.1612452880000003
KT2440_glu_1,0.3894835599999995
KT2440_glu_2,-0.2252829030000005
KT2440_glu_3,-0.1642006570000003
SRX2012748,-0.2221060326666668
SRX2012749,0.1909483413333332
SRX2012750,0.0311576913333331
SRX2012751,-0.3596246346666669
SRX2012752,0.5943696243333334
SRX2012753,-1.050147203666667
SRX2012754,0.5032434823333332
SRX2012755,-0.1572433096666667
SRX2012756,-0.5030633056666667
SRX2012757,0.3707894033333327
SRX2012758,-1.907276293666667
SRX2012759,-1.354420040666667
SRX2012760,-0.2713870476666669
SRX2012761,-1.0643555596666667
SRX2012762,0.4430139623333331
SRX2012763,1.0851350833333329
SRX2012764,-0.324518918666667
SRX2012765,-0.4648136086666667
SRX2012766,0.1266101953333329
SRX2012767,0.0421970393333333
SRX2012768,1.270771629333333
SRX4364709,-0.2060938449999998
SRX4364710,0.1055155949999999
SRX4364711,0.1005782499999998
SRX4364712,-0.0310279100000001
SRX4364713,0.067890476
SRX4364714,0.4076880480000002
SRX2020724,-1.9424617505
SRX2020727,-1.7110354895000004
SRX2021818,-0.0511872415
SRX2021819,0.0511872415
SRX2021820,-1.2517899825
SRX2021821,-1.3113697855000002
SRX2021822,-1.0274417395000004
SRX2021823,-1.4191034255000003
SBRG_relA__LB_control__1,0.0044498166666668
SBRG_relA__LB_control__2,-0.0368136103333327
SBRG_relA__LB_control__3,0.0323637936666667
SBRG_relA__relA_control__1,0.361855494666667
SBRG_relA__relA_control__2,0.3351202326666671
SBRG_relA__relA_control__3,0.5829093506666672
SBRG_relA__relA_lignin__1,-0.5817177583333333
SBRG_relA__relA_lignin__2,-0.4495693563333329
SBRG_relA__relA_lignin__3,-0.6620708843333327
SRX7747531,0.4382811973333327
SRX7747532,0.461109474333333
SRX7747533,0.381668164333333
SRX7747534,0.2202640013333328
SRX7747535,-0.0810847766666666
SRX7747536,-0.139179224666667
ERX1035001,0.322651241
ERX1035002,-0.322651241
ERX1035005,0.3645745370000002
ERX1035006,0.4189428070000005
ERX1035007,0.2095164500000006
ERX1035009,0.3787691500000001
ERX1035010,0.514097853
ERX1035011,-0.1011069159999999
