,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,9.25185853854297e-18,0.2729387251042931,3.0,0.0,-0.3148058432,6.0,0.17038400310000001,12.0,0.1444218401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.2856489906333333,0.3252119702183936,3.0,1.0,-0.0848853109,7.0,0.5237467586,13.0,0.4180855242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.48362616166666667,0.15199214990293908,3.0,2.0,0.3094188207,8.0,0.5522781277000001,14.0,0.5891815366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.7479877125,0.12467939997907007,3.0,3.0,0.6385176256,9.0,0.721746353,15.0,0.8836991589000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.6964282673,0.07235317290716384,3.0,4.0,0.6966750142,10.0,0.6239520365,16.0,0.7686577512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.5826693129666666,0.17893646179573758,3.0,5.0,0.4216623329,11.0,0.7753147739,17.0,0.5510308321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.0960908991,0.0,2.0,18.0,-0.0960908991,71.0,-0.0960908991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.0960908991,0.0,3.0,19.0,-0.0960908991,70.0,-0.0960908991,205.0,-0.0960908991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.0960908991,0.0,8.0,20.0,-0.0960908991,32.0,-0.0960908991,55.0,-0.0960908991,67.0,-0.0960908991,126.0,-0.0960908991,147.0,-0.0960908991,203.0,-0.0960908991,210.0,-0.0960908991,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.0960908991,0.0,3.0,21.0,-0.0960908991,34.0,-0.0960908991,61.0,-0.0960908991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.00017413659999999248,0.27227863813854036,8.0,22.0,-0.0960908991,104.0,-0.0960908991,111.0,-0.0960908991,133.0,0.6740293865,165.0,-0.0960908991,238.0,-0.0960908991,265.0,-0.0960908991,270.0,-0.0960908991,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-0.0960908991,0.0,7.0,23.0,-0.0960908991,56.0,-0.0960908991,82.0,-0.0960908991,118.0,-0.0960908991,134.0,-0.0960908991,137.0,-0.0960908991,227.0,-0.0960908991,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.0960908991,0.0,4.0,24.0,-0.0960908991,101.0,-0.0960908991,139.0,-0.0960908991,149.0,-0.0960908991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.0960908991,0.0,4.0,25.0,-0.0960908991,123.0,-0.0960908991,155.0,-0.0960908991,191.0,-0.0960908991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
