,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,14.879333333333333,0.04040412520193122,3.0,0.0,14.88,1.0,14.9194,2.0,14.8386,,,,,,,,,,
1,LB__LBtran,14.964799999999999,0.1386741143833265,3.0,3.0,14.9557,4.0,14.8309,5.0,15.1078,,,,,,,,,,
2,LB__LBstat,13.1034,0.8339094735041691,3.0,6.0,13.9718,7.0,13.0295,8.0,12.3089,,,,,,,,,,
3,LB__LBGexp,14.8881,0.34988528119942314,3.0,9.0,14.553,10.0,15.2511,11.0,14.8602,,,,,,,,,,
4,LB__LBGtran,15.18705,0.08464068170802969,2.0,12.0,15.1272,13.0,15.2469,,,,,,,,,,,,
5,LB__LBGstat,15.4717,0.7308201625571089,3.0,14.0,16.3112,15.0,15.1263,16.0,14.9776,,,,,,,,,,
6,Life Cycle__S0,14.026933333333332,0.13587215805062205,3.0,17.0,13.8925,18.0,14.1642,19.0,14.0241,,,,,,,,,,
7,Life Cycle__S1,14.681533333333334,0.11974708068814593,3.0,20.0,14.7984,21.0,14.5591,22.0,14.6871,,,,,,,,,,
8,Life Cycle__S2,13.780533333333333,0.20723234142704003,3.0,23.0,13.9546,24.0,13.8357,25.0,13.5513,,,,,,,,,,
9,Life Cycle__S3,14.2767,0.004384062043356425,2.0,26.0,14.2736,27.0,14.2798,,,,,,,,,,,,
10,Life Cycle__S4,14.191566666666667,0.2716508850221801,3.0,28.0,14.4928,29.0,14.1167,30.0,13.9652,,,,,,,,,,
11,Life Cycle__S5,14.762666666666666,0.3883129708538376,3.0,31.0,14.8839,32.0,14.3282,33.0,15.0759,,,,,,,,,,
12,Life Cycle__S6,15.1275625,0.5029010522884766,8.0,34.0,15.3933,35.0,16.0843,36.0,15.2337,37.0,14.9508,38.0,15.0838,39.0,14.2899,40.0,15.0218,41.0,14.9629
13,Life Cycle__S7,14.802900000000001,0.26485075042370576,3.0,42.0,15.0981,43.0,14.7245,44.0,14.5861,,,,,,,,,,
14,Life Cycle__S8,14.2989,0.15330075016124295,2.0,45.0,14.1905,46.0,14.4073,,,,,,,,,,,,
15,Life Cycle__G135,13.088000000000001,0.9304111026852601,2.0,47.0,13.7459,48.0,12.4301,,,,,,,,,,,,
16,Life Cycle__G150,13.806766666666666,0.2670369699748213,3.0,49.0,13.9517,50.0,13.97,51.0,13.4986,,,,,,,,,,
17,Life Cycle__G180,14.902366666666666,0.21947392403958452,3.0,52.0,14.8818,53.0,15.1314,54.0,14.6939,,,,,,,,,,
18,Stress Time Course__C30,14.7015,0.12487505755754341,2.0,55.0,14.6132,56.0,14.7898,,,,,,,,,,,,
19,Stress Time Course__C90,14.947849999999999,0.01930401512639172,2.0,57.0,14.9615,58.0,14.9342,,,,,,,,,,,,
20,Biofilm__BI,14.41525,0.4373455441638803,2.0,59.0,14.106,60.0,14.7245,,,,,,,,,,,,
21,Biofilm__BC,14.726700000000001,0.2550628288611785,4.0,61.0,14.7817,62.0,14.5709,63.0,15.0624,64.0,14.4918,,,,,,,,
22,Biofilm__Sw,14.698350000000001,0.06950859659063766,2.0,65.0,14.7475,66.0,14.6492,,,,,,,,,,,,
23,Life Cycle__BT,13.629850000000001,0.4131624922473002,2.0,67.0,13.922,68.0,13.3377,,,,,,,,,,,,
24,Life Cycle__B36,14.916,0.1641901945915168,2.0,69.0,15.0321,70.0,14.7999,,,,,,,,,,,,
25,Life Cycle__B60,15.16065,0.13272394282871464,2.0,71.0,15.0668,72.0,15.2545,,,,,,,,,,,,
26,M9__M9exp,14.5892,0.24067075019619574,3.0,73.0,14.7892,74.0,14.6563,75.0,14.3221,,,,,,,,,,
27,M9__M9tran,14.259666666666666,0.15036736126345152,3.0,76.0,14.2335,77.0,14.1241,78.0,14.4214,,,,,,,,,,
28,M9__M9stat,13.769433333333334,0.17634013534454715,3.0,79.0,13.749,80.0,13.9551,81.0,13.6042,,,,,,,,,,
29,Supplement__M+G,14.163966666666667,0.5251827999214487,3.0,82.0,13.5721,83.0,14.3455,84.0,14.5743,,,,,,,,,,
30,Supplement__Glu,14.799133333333332,0.08174694693585384,3.0,85.0,14.8177,86.0,14.7097,87.0,14.87,,,,,,,,,,
31,Supplement__Fru,14.756433333333334,0.3395918923256762,3.0,88.0,14.7919,89.0,15.0769,90.0,14.4005,,,,,,,,,,
32,Supplement__Mal,14.025,0.2710239657299701,3.0,91.0,13.7637,92.0,14.0065,93.0,14.3048,,,,,,,,,,
33,Supplement__G+S,14.439150000000001,0.04801255044256647,2.0,94.0,14.4052,95.0,14.4731,,,,,,,,,,,,
34,Supplement__Pyr,14.08,0.553295192460589,3.0,96.0,13.6001,97.0,14.6852,98.0,13.9547,,,,,,,,,,
35,Supplement__Gly,12.821533333333333,0.7464272592378534,3.0,99.0,12.755,100.0,13.599,101.0,12.1106,,,,,,,,,,
36,Supplement__Glucon,13.624433333333334,0.7057822775710176,3.0,102.0,13.7884,103.0,14.2338,104.0,12.8511,,,,,,,,,,
37,Stressors__aero,14.786833333333334,0.47113240531015554,3.0,105.0,15.1519,106.0,14.255,107.0,14.9536,,,,,,,,,,
38,Stressors__nit,14.086599999999999,0.09901459488378474,3.0,108.0,14.2009,109.0,14.0271,110.0,14.0318,,,,,,,,,,
