,new_838921_839051_c
LBexp_1,10.4205
LBexp_2,10.8035
LBexp_3,10.2717
LBtran_1,9.0703
LBtran_2,9.3171
LBtran_3,9.7949
LBstat_1,10.3877
LBstat_2,10.1307
LBstat_3,9.7441
LBGexp_1,10.3524
LBGexp_2,10.3044
LBGexp_3,10.513
LBGtran_2,8.739
LBGtran_3,10.2537
LBGstat_1,10.6659
LBGstat_2,9.3915
LBGstat_3,9.6654
S0_1,10.0163
S0_2,10.0529
S0_3,10.2177
S1_1,9.9803
S1_2,9.9636
S1_3,9.8082
S2_1,10.6226
S2_2,9.8507
S2_3,10.1336
S3_1,14.520199999999999
S3_2,14.8149
S4_1,14.858
S4_2,15.078
S4_3,15.3496
S5_1,14.5522
S5_2,14.8902
S5_3,15.5185
S6_1,14.8394
S6_2,14.6681
S6_3,14.7373
S6/t_1,14.9095
S6/t_2,14.0115
S6_4,14.6888
S6_5,15.1235
S6_6,15.1316
S7_4,14.9401
S7_5,14.7741
S7_6,14.6869
S8_4,14.5156
S8_5,14.2415
G135_1,10.4449
G135_3,9.293
G150_1,9.7806
G150_2,10.292300000000001
G150_3,9.6916
G180_1,10.191
G180_2,10.5358
G180_3,9.906
C30_1,10.0736
C30_2,10.4561
C90_1,10.32
C90_2,9.9592
BI_1,10.9971
BI_2,10.9369
BC_2,11.3858
BC/t_1,11.4488
BC/t_2,11.683
BC_1,10.9463
Sw_1,10.6928
Sw_2,10.9282
BT_1,13.909
BT_2,13.5582
B36_1,14.5356
B36_2,14.3823
B60_1,13.7684
B60_2,13.8812
M9exp_1,10.2318
M9exp_2,9.9465
M9exp_3,9.6087
M9tran_1,9.8198
M9tran_2,10.1716
M9tran_3,9.6755
M9stat_1,12.1745
M9stat_2,10.0191
M9stat_3,9.8368
M+G_1,10.2306
M+G_2,9.9488
M+G_3,10.4208
Glu_1,10.1598
Glu_2,10.1297
Glu_3,10.1939
Fru_1,11.0199
Fru_2,10.4053
Fru_3,9.8028
Mal_1,9.3277
Mal_2,10.0637
Mal_3,10.4705
G+S_2,13.1338
G+S_3,13.7312
Pyr_1,12.9664
Pyr_2,13.3725
Pyr_3,12.975200000000001
Gly_1,9.1247
Gly_2,9.6044
Gly_3,8.9624
Glucon_1,10.2203
Glucon_2,10.525
Glucon_3,9.6149
aero_1,10.7611
aero_2,9.2895
aero_3,10.57
nit_1,13.5814
nit_2,12.7186
nit_3,13.0489
ferm_1,13.0518
ferm_2,11.6558
ferm_3,13.8159
T-5.40H_1,11.3947
T-4.40H_1,10.9553
T-3.40H_1,10.5149
T-2.40H_1,9.8562
T-1.40H_1,9.6453
T-1.10H_1,9.7254
T-0.40H_1,9.8795
T0.0H_1,9.4839
T0.30H_1,8.8988
T1.0H_1,8.497
T1.30H_1,8.769400000000001
T2.0H_1,9.09
T2.30H_1,9.7858
T3.0H_1,10.633
T3.30H_1,11.6337
T4.0H_1,12.1866
T5.0H_1,12.5658
HPh_1,10.7641
HPh_2,10.7457
HPh_3,10.8276
LPh_1,10.968
LPh_2,11.4324
LPh_3,11.1195
LPhT_1,10.1286
LPhT_2,10.3975
LPhT_3,10.8355
SMMPr_1,11.1506
SMMPr_2,11.073
SMMPr_3,10.5706
HiTm_1,8.5689
HiTm_2,9.2885
HiTm_3,9.529
LoTm_1,13.9372
LoTm_2,13.768
LoTm_3,13.9452
HiOs_1,10.8198
HiOs_2,11.1238
HiOs_3,10.6699
BMM_1,9.882
BMM_2,9.6804
BMM_3,10.3501
Heat_1,10.2231
Heat_2,9.8704
Heat_3,9.8038
Cold_1,10.8541
Cold_2,10.441
Cold_3,10.4805
Etha_1,11.946
Etha_2,12.0409
Etha_3,12.1876
SMM_1,10.0049
SMM_2,10.0979
SMM_3,10.1597
Salt_1,11.3081
Salt_2,11.4479
Salt_3,11.0952
Mt0_1,10.1935
Mt0_3,10.5019
M0t45_1,11.3162
M0t45_2,10.0585
M0t45_3,11.4155
M0t90_1,9.0082
M0t90_2,10.3309
M0t90_3,9.3518
M40t45_1,10.2985
M40t45_2,9.1155
M40t45_3,11.853
M40t90_1,8.828
M40t90_2,9.8726
M40t90_3,9.3515
dia0_1,10.077
dia0_2,9.8902
dia0_3,10.171
dia5_1,9.5532
dia5_2,10.1322
dia5_3,10.1296
dia15_1,11.0253
dia15_2,11.085
dia15_3,10.0955
Diami_1,10.6141
Diami_2,10.7655
Diami_3,10.773
Paraq_1,10.6252
Paraq_2,10.8639
Paraq_3,9.9012
H2O2_1,10.8787
H2O2_2,10.9505
H2O2_3,10.8615
Oxctl_1,10.0499
Oxctl_2,10.1646
Oxctl_3,10.6464
GM-0.1_1,10.1064
GM-0.2_1,9.9513
GM+5_1,9.8587
GM+15_1,10.499
GM+25_1,10.7668
GM+45_1,10.5844
GM+60_1,10.3104
GM+90_1,10.4031
GM+120_1,9.4377
GM+150_1,9.8541
GM-0.1_2,10.4443
GM-0.2_2,10.1728
GM+5_2,10.1901
GM+10_2,10.3507
GM+15_2,10.4674
GM+25_2,10.5715
GM+45_2,9.8256
GM+60_2,9.3921
GM+90_2,10.507
GM+150_2,10.6849
GM-0.1_3,10.3692
GM-0.2_3,10.2585
GM+5_3,10.0522
GM+10_3,9.3408
GM+15_3,10.1459
GM+25_3,10.2437
GM+45_3,10.0255
GM+60_3,9.7909
GM+90_3,9.6125
GM+120_3,10.1341
GM+150_3,9.4907
MG-0.1_1,10.1616
MG+5_1,10.348700000000001
MG+10_1,10.7762
MG+15_1,10.0514
MG+25_1,10.439
MG+45_1,10.1738
MG+120_1,9.4216
MG+150_1,9.3188
MG-0.1_2,9.7608
MG-0.2_2,10.2574
MG+5_2,10.0992
MG+10_2,10.4024
MG+15_2,10.8307
MG+25_2,10.0872
MG+45_2,9.9146
MG+60_2,10.3143
MG+90_2,9.8461
MG+120_2,9.9201
MG-0.1_3,10.6726
MG-0.2_3,10.3433
MG+5_3,10.5502
MG+10_3,10.0751
MG+15_3,10.776299999999999
MG+25_3,10.4947
MG+45_3,10.8205
MG+60_3,10.6111
MG+90_3,10.2884
MG+120_3,9.6157
MG+150_3,9.6585
