,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,2.4453440911,0.22699929596298649,2.0,0.0,2.2848313496,1.0,2.6058568326,,,,,,,,
1,Fur__wt_dpd,2.1044499345,0.03254522274752281,2.0,2.0,2.0814369868,3.0,2.1274628822,,,,,,,,
2,Fur__wt_fe,2.03812716285,0.1632634909203953,2.0,4.0,2.1535718844,5.0,1.9226824413,,,,,,,,
3,Fur__delfur_dpd,2.2220510337999997,0.3442234943519596,2.0,6.0,2.4654538008999998,7.0,1.9786482667,,,,,,,,
4,Fur__delfur_fe2,2.40292530035,0.7181884779804194,2.0,8.0,1.8950893574,9.0,2.9107612433,,,,,,,,
5,Acid__wt_ph5,2.34590084985,0.20067909108704188,2.0,10.0,2.2039993037,11.0,2.487802396,,,,,,,,
6,Acid__delgadx_ph5,2.44182567985,0.020730657151105367,2.0,12.0,2.4271668916,13.0,2.4564844681,,,,,,,,
7,Acid__delgadw_ph5,2.1633826667,0.14348799035662557,2.0,14.0,2.2648439977,15.0,2.0619213357,,,,,,,,
8,Acid__delgade_ph5,2.00577459565,0.3506469987940728,2.0,16.0,2.2537194663,17.0,1.7578297250000001,,,,,,,,
9,Oxidative__wt_pq,1.79203121745,0.6607306799773743,2.0,18.0,2.2592383618,19.0,1.3248240731,,,,,,,,
10,Oxidative__deloxyr_pq,1.57860512545,0.23289036879785618,2.0,20.0,1.7432834845,21.0,1.4139267664,,,,,,,,
11,Oxidative__delsoxr_pq,1.893138446,0.7731067512641756,2.0,22.0,1.3464694196,23.0,2.4398074724,,,,,,,,
12,Oxidative__delsoxs_pq,1.7942193915,0.15172234315158756,2.0,24.0,1.9015032892,25.0,1.6869354938,,,,,,,,
13,Nac/NtrC__wt_csn,2.4180316218,0.34028895946412935,2.0,26.0,2.6586522526,27.0,2.177410991,,,,,,,,
14,Nac/NtrC__wt_cytd,2.36452203045,0.14462247919387575,2.0,28.0,2.4667855662,29.0,2.2622584947,,,,,,,,
