,new_3420519_3421486
M9exp_1,7.1608
M9exp_2,7.1211
M9exp_3,6.877000000000002
M9tran_1,7.3363
M9tran_2,7.3434
M9tran_3,7.1566
M9stat_1,9.8455
M9stat_2,8.6569
M9stat_3,8.4002
MG-0.1_1,7.0169
MG-0.1_2,6.6782
MG-0.1_3,7.1664
MG-0.2_2,7.1123
MG-0.2_3,7.4016
MG+5_1,7.7013
MG+5_2,6.6828
MG+5_3,7.4562
MG+10_1,6.9911
MG+10_2,6.9334
MG+10_3,7.6242
MG+15_1,7.0957
MG+15_2,7.4479
MG+15_3,7.3543
MG+25_1,7.0977
MG+25_2,7.2073
MG+25_3,7.0809
MG+45_1,7.7319
MG+45_2,7.2302
MG+45_3,7.1172
MG+60_2,7.2551
MG+60_3,7.3455
MG+90_2,6.7364
MG+90_3,6.9460000000000015
MG+120_1,7.7112
MG+120_2,7.0046
MG+120_3,7.0229
MG+150_1,7.2267
MG+150_3,7.2598
GM-0.1_1,7.1619
GM-0.1_2,7.1021
GM-0.1_3,7.3849
GM-0.2_1,7.7117
GM-0.2_2,7.4047
GM-0.2_3,6.6889
GM+5_1,7.0064
GM+5_2,6.9208
GM+5_3,7.1896
GM+10_2,6.8072
GM+10_3,6.8786
GM+15_1,7.0044
GM+15_2,7.5126
GM+15_3,7.182
GM+25_1,6.9047
GM+25_2,7.0120000000000005
GM+25_3,7.3286
GM+45_1,7.144
GM+45_2,6.7292
GM+45_3,7.7131
GM+60_1,6.8695
GM+60_2,7.2108
GM+60_3,7.5248
GM+90_1,7.141
GM+90_2,7.6447
GM+90_3,7.4451
GM+120_1,8.0688
GM+120_3,8.0728
GM+150_1,7.4758
GM+150_2,7.1805
GM+150_3,7.2567
BT_1,9.5073
BT_2,9.0018
B36_1,8.4234
B36_2,8.4567
B60_1,8.3897
B60_2,8.9684
S0_1,6.9386
S0_2,7.3007
S0_3,7.5189
S1_1,7.0111
S1_2,7.057
S1_3,6.7664
S2_1,7.8859
S2_2,8.0546
S2_3,7.9148
S3_1,12.2996
S3_2,12.5674
S4_1,11.8627
S4_2,11.7969
S4_3,11.294
S5_1,11.1742
S5_2,11.8133
S5_3,11.7341
S6_1,10.7672
S6_2,8.9434
S6_3,10.7838
S6/t_1,10.8473
S6/t_2,8.616
S6_4,10.4566
S6_5,10.9677
S6_6,11.0126
S7_4,11.1098
S7_5,11.0434
S7_6,10.9547
S8_4,10.8247
S8_5,9.9327
G135_1,7.5951
G135_3,7.7031
G150_1,7.3745
G150_2,7.1555
G150_3,7.7204
G180_1,7.3488
G180_2,7.1536
G180_3,7.2863
T-5.40H_1,7.5202
T-4.40H_1,7.5201
T-3.40H_1,7.2391
T-2.40H_1,7.1406
T-1.40H_1,7.0321
T-1.10H_1,6.9172
T-0.40H_1,6.7011
T0.0H_1,6.7182
T0.30H_1,7.6774
T1.0H_1,7.348
T1.30H_1,7.6295
T2.0H_1,7.9053
T2.30H_1,8.2324
T3.0H_1,8.6849
T3.30H_1,9.472
T4.0H_1,9.5463
T5.0H_1,9.5076
LBexp_1,7.0805
LBexp_2,6.8414
LBexp_3,7.1610000000000005
LBtran_1,7.1497
LBtran_2,6.9336
LBtran_3,7.1314
LBstat_1,6.9681
LBstat_2,7.2922
LBstat_3,7.3495
LBGexp_1,7.2816
LBGexp_2,7.0925
LBGexp_3,7.1786
LBGtran_2,7.3882
LBGtran_3,7.364
LBGstat_1,7.1025
LBGstat_2,7.1299
LBGstat_3,7.5719
Mt0_1,7.1353
Mt0_3,6.7582
M0t45_1,6.9977
M0t45_2,7.1723
M0t45_3,6.8055
M0t90_1,7.2954
M0t90_2,6.7867
M0t90_3,6.9719
M40t45_1,7.175
M40t45_2,7.1395
M40t45_3,6.6239
M40t90_1,7.0213
M40t90_2,6.9896
M40t90_3,6.9489
dia0_1,6.9143
dia0_2,7.0422
dia0_3,6.6509
dia5_1,7.0288
dia5_2,7.2693
dia5_3,6.7595
dia15_1,6.9412
dia15_2,7.1107
dia15_3,7.1384
C30_1,9.3993
C30_2,9.6778
C90_1,8.1046
C90_2,6.8929
SMM_1,7.3819
SMM_2,7.4178
SMM_3,7.2426
Salt_1,7.7663
Salt_2,7.8859
Salt_3,7.6216
M+G_1,9.4655
M+G_2,7.4237
M+G_3,7.4358
Glu_1,7.9576
Glu_2,7.5764
Glu_3,7.6401
Fru_1,9.1535
Fru_2,8.5548
Fru_3,7.4521
Mal_1,7.1223
Mal_2,7.9401
Mal_3,7.5088
G+S_2,9.4654
G+S_3,9.8102
Pyr_1,9.9719
Pyr_2,9.4441
Pyr_3,9.5211
Gly_1,8.0831
Gly_2,8.4466
Gly_3,8.2684
Glucon_1,8.927999999999997
Glucon_2,8.4249
Glucon_3,8.2781
BI_1,6.9958
BI_2,6.9424
BC_2,8.2026
BC/t_1,8.149
BC/t_2,9.0957
BC_1,7.8533
Sw_1,6.8765
Sw_2,7.2327
BMM_1,6.8239
BMM_2,7.0048
BMM_3,7.3774
Heat_1,8.0561
Heat_2,8.105
Heat_3,8.2473
Cold_1,6.9328
Cold_2,7.2525
Cold_3,7.4668
Etha_1,9.7145
Etha_2,9.2427
Etha_3,9.4237
SMMPr_1,7.6054
SMMPr_2,7.7712
SMMPr_3,7.5198
HiTm_1,8.2672
HiTm_2,7.2392
HiTm_3,7.4258
LoTm_1,9.5471
LoTm_2,9.5907
LoTm_3,9.4975
HiOs_1,7.8106
HiOs_2,8.2071
HiOs_3,7.7501
Oxctl_1,7.8355
Oxctl_2,7.7268
Oxctl_3,7.3879
Diami_1,7.5484
Diami_2,7.1336
Diami_3,7.8404
Paraq_1,8.0328
Paraq_2,7.3128
Paraq_3,7.2446
H2O2_1,7.2025
H2O2_2,7.2433
H2O2_3,7.4761
HPh_1,7.5737
HPh_2,7.0145
HPh_3,7.7427
LPh_1,7.5303
LPh_2,7.0956
LPh_3,7.6123
LPhT_1,7.6686
LPhT_2,7.3667
LPhT_3,7.4679
aero_1,7.254
aero_2,7.1357
aero_3,6.9338
nit_1,8.8686
nit_2,7.872999999999998
nit_3,8.6323
ferm_1,8.7369
ferm_2,7.4529999999999985
ferm_3,8.9726
