k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,-0.014663714673370125,,,
11,Chromium,False,-0.013259570281952621,,,
7,Zinc - Steady,False,-0.011094665993005038,,,
6,Iron,False,-0.010425261659547687,,,
5,Lead,False,0.010407732091844082,,,
10,Copper,False,-0.006110865478403866,,,
13,UC-6,False,0.004903218918479979,,,
1,UC-2,False,0.0036138199898414322,,,
3,Cadmium,False,-0.0034150645206682388,,,
4,UC-4,False,-0.0032115390989929443,,,
12,Zinc - Intermediate,False,0.0023634956765182513,,,
2,UC-3,False,0.001324991413857788,,,
9,UC-5,False,-0.0007928166760831963,,,
0,UC-1,False,-0.0006627144798403606,,,
8,Zinc - Fast,False,0.0005890527105657384,,,
