,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,2.8912057932946786e-18,0.08548605472186134,3.0,0.0,0.08084329750000001,1.0,-0.0894740339,2.0,0.0086307364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.0815548228666667,0.2831875715153641,3.0,3.0,-0.18370105350000002,4.0,-0.299498085,5.0,0.2385346699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.39986352136666675,0.16083587502073218,3.0,6.0,-0.34440856610000004,7.0,-0.5810893366000001,8.0,-0.2740926614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-9.523799738260442e-12,0.46286167447779414,21.0,9.0,-0.1138805749,10.0,-0.5484927797,11.0,-0.3032172595,12.0,-0.1747175627,13.0,-0.6885568843000001,14.0,-0.4692032822,15.0,-0.0129169812,16.0,0.2961477569,17.0,0.3409047913,18.0,0.2718337644,19.0,-0.8448310835,20.0,-0.1122739029,21.0,0.32435818980000003,22.0,0.2953013681,23.0,0.2742214213,24.0,-0.3561542203,25.0,0.08137914930000001,26.0,0.1776044387,27.0,-0.1577046434,28.0,1.1863805798,29.0,0.5338177148000001
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.20152681399523809,0.2681624243746642,21.0,30.0,0.224321873,31.0,-0.24680526500000002,32.0,-0.1009921122,33.0,-0.22232713140000002,34.0,0.0033347037000000003,35.0,-0.09956672650000001,36.0,0.2117169841,37.0,-0.2659002668,38.0,-0.3130562726,39.0,-0.4399628313,40.0,-0.3853930333,41.0,-0.3294818326,42.0,0.053888819500000004,43.0,-0.5685092946,44.0,-0.4497596193,45.0,0.11801206,46.0,-0.9039812893,47.0,-0.0774337451,48.0,-0.0616765741,49.0,-0.13826897900000001,50.0,-0.2402225611
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-1.734723475976807e-18,0.07722911787633056,3.0,51.0,0.0805373999,52.0,-0.0734294005,53.0,-0.0071079994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.786648745275,0.16744082130345458,4.0,54.0,-1.0232216704,55.0,-0.6419319027,56.0,-0.7021149885,57.0,-0.7793264195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.2411082680980365,4.0,58.0,0.2026042308,59.0,-0.044502774,60.0,0.1647448666,61.0,-0.3228463234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.21554241737500002,0.08145247516111653,4.0,62.0,-0.251269413,63.0,-0.1260479313,64.0,-0.3101475195,65.0,-0.1747048057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.105619122125,0.08924275426831477,4.0,66.0,-0.10568075830000001,67.0,0.0199454033,68.0,-0.1795702569,69.0,-0.1571708766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
