,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.297130651881452,3.0,0.0,0.25156504350000003,2.0,0.07626424500000001,4.0,-0.32782928850000004,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.6922634948,0.12593043126948825,3.0,1.0,-0.6253782384000001,3.0,-0.6138882113,5.0,-0.8375240347,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.2875721906250002,0.5290421152585169,4.0,6.0,1.5523746229,20.0,1.5329720196,40.0,1.5705984154000001,63.0,0.49434370460000004,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.11049410302500001,0.12010589887116992,4.0,7.0,-0.2280206025,33.0,-0.0312964243,81.0,-0.19729426500000002,82.0,0.0146348797,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.21987567780000006,0.7727236878542918,4.0,8.0,-0.3311632431,51.0,1.2192879743,65.0,0.43632348740000004,76.0,-0.4449455074,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.1387514767,1.0346534607878894,3.0,9.0,-0.3464427597,22.0,-0.5641394794,49.0,1.3268366692,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.7312578096,0.061412085777386625,2.0,10.0,0.6878329073,26.0,0.7746827119,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.33148845233333335,0.33660427208665417,3.0,11.0,-0.41460190410000003,54.0,-0.6187501438,83.0,0.0388866909,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.379520819225,0.5879739557827425,4.0,12.0,0.0270670881,48.0,1.2386680615,64.0,0.2785114268,78.0,-0.0261632995,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.6297928211750001,0.2100751170032606,4.0,13.0,0.5402340652000001,38.0,0.9364564032,67.0,0.46308506320000004,72.0,0.5793957531,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.7831041397333335,0.32089767287861387,3.0,14.0,0.7673716536,41.0,1.1115786845,85.0,0.4703620811,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.107471639975,0.4285838808837231,4.0,15.0,1.5218230886000002,52.0,1.2145383603,71.0,0.5062015699,80.0,1.1873235411,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,0.4678284795666667,0.49233339854205754,3.0,16.0,0.0436585535,53.0,1.0077122844,77.0,0.3521146008,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.7266789022666668,0.6628152624386141,3.0,17.0,0.1638114521,50.0,1.4572331538,66.0,0.5589921009000001,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,0.7541805519333334,0.26280120071714835,3.0,18.0,0.4519845051,25.0,0.8813488228,62.0,0.9292083279000001,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.57164584755,0.1568243530012864,4.0,19.0,0.5412403131,28.0,0.8005070959,56.0,0.45257699300000004,73.0,0.4922589882,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.818335024525,0.0705759076388117,4.0,21.0,0.7616953595,34.0,0.7610571917000001,45.0,0.843945119,58.0,0.9066424279,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.7387268607,0.3057672152548199,4.0,23.0,0.8288348437,42.0,0.7580297242,70.0,0.3193274877,79.0,1.0487153872,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.47446050780000004,0.1898169489968594,4.0,24.0,0.4833667366,29.0,0.6143725249,68.0,0.2033748817,74.0,0.596727888,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.479762931025,0.20325718631178175,4.0,27.0,0.2455477455,31.0,0.5586347171,69.0,0.39806532110000004,75.0,0.7168039404000001,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,0.40438002402500006,0.39072863801354873,4.0,30.0,0.045928276000000004,32.0,0.7933857261,59.0,0.09100344810000001,86.0,0.6872026459,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,0.5375902329,,1.0,35.0,0.5375902329,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,0.23035508825,0.5437646129105781,4.0,36.0,0.617684392,44.0,0.7283735728,60.0,0.0079913268,61.0,-0.4326289386,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,2.499999512961537e-11,0.1152453583772171,4.0,37.0,0.0300368159,46.0,-0.0363002186,57.0,0.1402538123,84.0,-0.13399040950000002,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,1.1567396707,0.025396291731025592,2.0,39.0,1.1387817806,43.0,1.1746975608,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-1.3475272897000001,0.2728969567739045,2.0,47.0,-1.5404945784000001,55.0,-1.1545600010000001,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-9.25185853854297e-18,0.3561327208364632,3.0,87.0,0.1937724305,90.0,-0.41100354800000005,93.0,0.21723111750000001,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.5812030825333333,0.6299051195754464,3.0,88.0,0.1399720656,91.0,-1.0237068574,94.0,-0.8598744558,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,0.18632694683333337,0.3402520255422418,3.0,89.0,0.32478544070000004,92.0,0.4355209638,95.0,-0.201325564,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,2.5000002068509275e-11,0.4031589777812737,4.0,96.0,-0.2874371536,97.0,0.4016619074,98.0,-0.40144900850000004,99.0,0.2872242548,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.15963595060000002,0.2832278917816863,2.0,100.0,-0.3599083135,104.0,0.0406364123,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-0.19169397335000002,0.30385880614729377,2.0,101.0,-0.4065545957,105.0,0.023166649,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,8.333335757559901e-12,0.38783038630867733,12.0,102.0,-0.3574080264,110.0,0.20372664640000002,117.0,-0.1581483225,125.0,-0.6098427583,131.0,-0.2688541041,134.0,0.5742881892,138.0,0.0293599898,159.0,-0.2013052176,162.0,-0.2554795418,164.0,0.4520134793,170.0,0.6122789923,174.0,-0.0206293262,,,,
33,immunity_isolated__WT_npr1,-1.4485678193,0.0,2.0,103.0,-1.4485678193,126.0,-1.4485678193,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-0.3845939995571429,0.835315756755044,14.0,106.0,-1.4485678193,113.0,-0.0943788669,121.0,-1.4485678193,127.0,-0.1474393112,136.0,-1.4485678193,142.0,0.8769604147000001,145.0,-1.4485678193,150.0,-0.7452767577,160.0,-0.0600271998,161.0,0.9463871664,163.0,-0.5989035019,167.0,-0.11937360100000001,172.0,0.0044262044000000006,176.0,0.34758073640000003
35,immunity_isolated__AvrRpt2_npr1,-0.7155013197333334,0.730417188661358,3.0,107.0,-1.4485678193,128.0,0.012237411600000001,146.0,-0.7101735515,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.7436711531333334,0.7842373727266362,3.0,108.0,0.1010868125,129.0,-0.8835324526,147.0,-1.4485678193,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-1.06009345215,0.5493857186578351,2.0,109.0,-1.4485678193,148.0,-0.671619085,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-0.303067179675,0.5972908328112035,4.0,111.0,-1.0256721846,119.0,-0.2680100791,140.0,-0.3533242942,165.0,0.43473783920000003,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-0.3002847771,0.6558983346075831,4.0,112.0,-0.9296069653000001,120.0,0.17609258090000002,141.0,0.34886992850000004,166.0,-0.7964946525000001,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-0.23991070316666674,0.322761481145777,3.0,114.0,-0.32627746100000005,122.0,-0.5107027390000001,143.0,0.1172480905,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.228666623225,0.8382938527354017,4.0,115.0,0.023602211600000002,123.0,0.4652150997,144.0,0.0450840151,168.0,-1.4485678193,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-0.03330046066666667,0.38791533820245566,3.0,116.0,0.409795762,124.0,-0.3116606544,169.0,-0.1980364896,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-0.3606863328,0.08267630541161075,2.0,118.0,-0.419147309,139.0,-0.3022253566,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-0.35696448846666673,0.2864147324349441,3.0,130.0,-0.1300422897,152.0,-0.6787837788000001,156.0,-0.2620673969,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.3330194684,0.14445293726161093,2.0,132.0,-0.4351631199,135.0,-0.2308758169,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,0.07827079279999999,0.915194628899016,2.0,133.0,0.725411121,137.0,-0.5688695354000001,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-0.87855606275,0.8061183568251209,2.0,149.0,-0.3085443062,151.0,-1.4485678193,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-0.14219767843333334,1.1648964509450452,3.0,153.0,-1.4485678193,155.0,0.2334418413,158.0,0.7885329427000001,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-0.10735482745,0.13753551152034998,2.0,154.0,-0.2046071203,157.0,-0.010102534600000001,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-0.26609713775,0.08225132384164793,2.0,171.0,-0.2079366689,175.0,-0.3242576066,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-0.48671951410000003,0.5215437754410495,2.0,173.0,-0.1179323738,177.0,-0.8555066544000001,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,0.0,0.3370711075166895,3.0,178.0,0.3786693642,182.0,-0.1113983877,183.0,-0.26727097650000003,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,0.5648517834333334,0.4573496713523865,3.0,179.0,0.17178712170000002,180.0,1.0668245351,181.0,0.4559436935,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,-3.333333146541643e-11,0.07986556953006228,3.0,184.0,-0.0231775751,185.0,-0.0657132772,186.0,0.08889085220000001,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-0.1728708461,0.03800272454253908,3.0,187.0,-0.2029938511,188.0,-0.1301749357,189.0,-0.1854437515,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-1.3342356192666667,0.7132177051687728,3.0,190.0,-0.8977612495,191.0,-2.1572844181,192.0,-0.9476611902000001,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-0.41896435569999996,0.6175174918730483,3.0,193.0,-0.0957115639,194.0,-1.1310074821,195.0,-0.0301740211,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-0.8280584873666669,0.34344927384286666,3.0,196.0,-1.2241156631,197.0,-0.6476775301000001,198.0,-0.6123822689,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-0.012386686866666672,0.37535465844089233,3.0,199.0,-0.3121519666,200.0,0.4085987055,201.0,-0.1336067995,,,,,,,,,,,,,,,,,,,,,,
