k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.01976009160280228,,,
7,Zinc - Steady,False,-0.013877049889415502,,,
6,Iron,False,-0.013199104079976678,,,
14,UC-7,False,-0.009444465208798648,,,
10,Copper,False,-0.009349557012319563,,,
1,UC-2,False,-0.0046112060593441135,,,
2,UC-3,False,-0.0032981718820519748,,,
0,UC-1,False,-0.003045487641356885,,,
8,Zinc - Fast,False,-0.002480048653669655,,,
13,UC-6,False,-0.0021844991459511218,,,
3,Cadmium,False,0.0016325194924138489,,,
11,Chromium,False,-0.001493717038538307,,,
9,UC-5,False,-0.0012368226910559794,,,
4,UC-4,False,0.0006623714684974402,,,
12,Zinc - Intermediate,False,0.00020544462225747755,,,
