,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,3.33333360913457e-11,0.39812490485603774,3.0,0.0,-0.0820360152,2.0,0.4327526232,4.0,-0.35071660790000003,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.14749116326666667,0.2921587818957447,3.0,1.0,0.042947856,3.0,-0.001554108,5.0,-0.4838672378,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.2909815608750002,0.48107937096162073,4.0,6.0,1.4176076168,20.0,1.3070167596,40.0,1.7975110727999999,63.0,0.6417907943000001,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.536187329425,0.2062917905028788,4.0,7.0,0.7735315705,33.0,0.47758694900000004,81.0,0.6079487775,82.0,0.2856820207,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.219884713725,0.5676235894337375,4.0,8.0,0.055091338600000005,51.0,0.9455104662,65.0,0.2969832457,76.0,-0.4180461956,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.06124150980000001,0.24082983493736557,3.0,9.0,0.0810460603,22.0,-0.33930241580000003,49.0,0.0745318261,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.6822367207,0.030450479436598055,2.0,10.0,0.6607049802,26.0,0.7037684612,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.11789127266666667,0.08961968781702685,3.0,11.0,0.20388890340000002,54.0,0.0250427424,83.0,0.1247421722,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.21911550102500002,0.5360107212373408,4.0,12.0,-0.1685760205,48.0,0.9526730481000001,64.0,0.2846142765,78.0,-0.19224929999999998,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.648120502575,0.36654984978329086,4.0,13.0,0.6286953704,38.0,1.040390293,67.0,0.1622679785,72.0,0.7611283684,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,1.1177388861333333,0.3698493486277333,3.0,14.0,1.2170373624,41.0,1.4278025893000001,85.0,0.7083767067000001,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.12942228895,0.5482560869627167,4.0,15.0,1.6749028723000001,52.0,1.3017089601,71.0,0.3724635865,80.0,1.1686137369,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,0.26761543523333337,0.4254543294478394,3.0,16.0,0.353872948,53.0,0.6433316592,77.0,-0.1943583015,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.37403634476666675,0.4795481570088538,3.0,17.0,0.1627380331,50.0,0.9229475027,66.0,0.0364234985,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-0.13576758740000003,0.6923102431024898,3.0,18.0,-0.8105393751000001,25.0,0.5728402732,62.0,-0.16960366030000001,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.188732588725,0.3241611064734782,4.0,19.0,0.5563297954,28.0,0.1884205764,56.0,-0.23225391310000001,73.0,0.2424338962,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-0.12480246005000001,0.5974682216237871,4.0,21.0,-0.7030410523,34.0,0.5210111491,45.0,0.2396477424,58.0,-0.5568276794,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,1.0409690772999998,0.4286721810336295,4.0,23.0,1.0103109054,42.0,1.3691508916,70.0,0.4459023543,79.0,1.3385121578999999,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.2552560045,0.3996180176260868,4.0,24.0,-0.3215321221,29.0,0.3568990184,68.0,0.3851568475,74.0,0.6005002742000001,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.4363647904,0.14887690838172157,4.0,27.0,0.3340697257,31.0,0.3664941934,69.0,0.3876768651,75.0,0.6572183774,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,0.039636317325,0.7244022681983074,4.0,30.0,-0.6532262883000001,32.0,0.9752503492000001,59.0,-0.389456477,86.0,0.22597768540000002,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,1.2014159832,,1.0,35.0,1.2014159832,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,0.024436112100000018,0.69136531359993,4.0,36.0,0.9107252216,44.0,0.2280401953,60.0,-0.4396977486,61.0,-0.6013232199,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,0.0,0.1669775395831357,4.0,37.0,0.14828377040000001,46.0,0.0557051978,57.0,0.035387467,84.0,-0.23937643520000002,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,1.442669722,0.10226159092783942,2.0,39.0,1.3703598576,43.0,1.5149795864,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-0.6749675374999999,0.2501556951598999,2.0,47.0,-0.8518543259,55.0,-0.4980807491,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-1.850371707708594e-17,0.3395537567348639,3.0,87.0,-0.2638426058,90.0,-0.1192500793,93.0,0.3830926851,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.9680468526,2.11500702266945,3.0,88.0,0.1131787491,91.0,0.38777597810000003,94.0,-3.405095285,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.3882150702,0.40174657564933686,3.0,89.0,0.018318075700000002,92.0,-0.3979657213,95.0,-0.7849975650000001,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,6.938893903907228e-18,0.41223135561437346,4.0,96.0,-0.4607323776,97.0,-0.0017604612000000001,98.0,0.5399346405000001,99.0,-0.07744180170000001,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.7757313843,0.48715042998452496,2.0,100.0,-1.1201987568,104.0,-0.4312640118,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.55417443605,2.508442013769992,2.0,101.0,2.3279107942,105.0,-1.2195619221,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-4.625929269271486e-17,1.419416963406954,12.0,102.0,-0.0437279389,110.0,-2.684487022,117.0,0.09392908920000001,125.0,-2.684487022,131.0,1.1421130444,134.0,-0.0240379307,138.0,1.3606009314,159.0,-0.9246366745000001,162.0,1.1643020268,164.0,0.7074554718,170.0,1.1459300534,174.0,0.7470459711,,,,
33,immunity_isolated__WT_npr1,-0.5974480220999999,2.9515188588601604,2.0,103.0,-2.684487022,126.0,1.4895909778,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.3794854348,1.2347240274952096,14.0,106.0,0.23035140410000002,113.0,1.3038626469,121.0,1.2338847213,127.0,0.9530987345,136.0,0.4895508908,142.0,-1.2289750346,145.0,-2.684487022,150.0,2.0805559301,160.0,0.7535537952,161.0,1.5449939011,163.0,0.39121139800000004,167.0,-0.8254725621000001,172.0,0.4934008989,176.0,0.577266385
35,immunity_isolated__AvrRpt2_npr1,1.2349106584,1.2010898516222281,3.0,107.0,0.2399177669,128.0,0.8956821248,146.0,2.5691320835,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.49786573056666666,2.0174266586212695,3.0,108.0,1.2911645561,129.0,-0.1002747258,147.0,-2.684487022,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.05073144020000003,0.7027922680448682,2.0,109.0,0.5476806187000001,148.0,-0.4462177383,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-0.587589645575,0.56100887980127,4.0,111.0,-0.933129677,119.0,-0.7085858785,140.0,0.23784689380000001,165.0,-0.9464899206,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-0.12365080519999999,1.141623085525172,4.0,112.0,1.2499052023,120.0,-1.019199127,141.0,0.381321572,166.0,-1.1066308680999999,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-1.0079958468999999,1.5202527202048206,3.0,114.0,-2.684487022,122.0,-0.6205288504,143.0,0.2810283317,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.38125207697499996,1.6704181123410713,4.0,115.0,-0.5073201326,123.0,0.6105215319,144.0,-2.684487022,168.0,1.0562773148,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-0.6995819250666666,2.3783199342138275,3.0,116.0,-1.3507593613,124.0,1.9365006081,169.0,-2.684487022,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-0.43204092355,3.185439820942354,2.0,118.0,1.8204051748999999,139.0,-2.684487022,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-0.04610898066666668,0.7164745650146241,3.0,130.0,-0.6437601611,152.0,0.7481412781,156.0,-0.242708059,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.81364608915,0.2064162377358018,2.0,132.0,0.9596044106,135.0,0.6676877677,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,0.59311221225,0.2060126735110024,2.0,133.0,0.4474392538,137.0,0.7387851707,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-0.6104373558999999,2.933149166834009,2.0,149.0,1.4636123102,151.0,-2.684487022,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-1.631898452633333,1.8231368816093043,3.0,153.0,0.4732786861,155.0,-2.684487022,158.0,-2.684487022,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-2.0277151092,0.9288157464674796,2.0,154.0,-2.684487022,157.0,-1.3709431964,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-0.8260499163500001,0.6956755045179287,2.0,171.0,-1.3179667831000001,175.0,-0.3341330496,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-0.27043700685,0.3410416549044231,2.0,173.0,-0.5115898737,177.0,-0.02928414,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,1.734723475976807e-18,0.07044562563207746,3.0,178.0,0.0713103862,182.0,-0.069547785,183.0,-0.0017626012,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,0.007765148300000001,0.5805231568022096,3.0,179.0,0.5306835266000001,180.0,-0.6169080450000001,181.0,0.10951996330000001,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,3.3333326839487164e-11,0.2114858974141775,3.0,184.0,0.1973937503,185.0,0.0258144309,186.0,-0.2232081811,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,0.27366570463333334,0.43347983140763807,3.0,187.0,0.36319720050000004,188.0,-0.19758902050000002,189.0,0.6553889339,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.2760287500333333,0.5223742519399883,3.0,190.0,0.3729362048,191.0,-0.288013542,192.0,0.7431635873,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,0.3457524184666667,0.47058273000534895,3.0,193.0,0.6994490128,194.0,-0.1883382966,195.0,0.5261465392,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,0.366376048,0.13649596028255498,3.0,196.0,0.4526641179,197.0,0.4374551452,198.0,0.2090088809,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,0.5290557275666667,0.09766644941862909,3.0,199.0,0.505096932,200.0,0.6364721068,201.0,0.4455981439,,,,,,,,,,,,,,,,,,,,,,
