,-0.2810177277175804,-0.23418143976465033,-0.1873451518117203,-0.14050886385879024,-0.0936725759058602,-0.046836287952930156,-1.1102230246251565e-16,0.046836287952929934,0.09367257590585998,0.14050886385879002,0.18734515181172007,0.2341814397646501,0.28101772771758016,0.3278540156705102,0.37469030362344025,0.4215265915763703,0.46836287952930034,0.5151991674822304,0.5620354554351604,0.6088717433880905
thresh,-0.3044358716940454,0.3044358716940454,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,4,108,4001,141,2,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ypaB'],[],[]
