,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.9912102379616718,3.0,0.0,-0.3154200015,6.0,1.1105375837,12.0,-0.7951175822000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-1.0502854900333334,0.6035594082703076,3.0,1.0,-1.5260377712,7.0,-1.2534635236,13.0,-0.3713551753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-1.2277903915000001,0.43537766560661,3.0,2.0,-1.7142831732000001,8.0,-0.8747838452000001,14.0,-1.0943041561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-1.5370648223333336,0.8947306418428705,3.0,3.0,-1.7241878700000002,9.0,-2.3234360489,15.0,-0.5635705481000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-2.2670201829333334,0.9111015575394852,3.0,4.0,-1.3874742853,10.0,-3.2066984314,16.0,-2.2068878321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-1.5809805934333336,1.5385328408467542,3.0,5.0,0.0915688297,11.0,-1.8985866991,17.0,-2.9359239109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-7.118322898600001,0.004761424992064748,2.0,18.0,-7.1216897345,71.0,-7.1149560627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.789247333366667,2.1336485676704116,3.0,19.0,3.4175263343,70.0,2.5763532331,205.0,-0.6261375673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.5919547191125,5.383012706442879,8.0,20.0,-11.0957298246,32.0,2.3105684033,55.0,1.8100379959000001,67.0,-1.2198005722,126.0,1.1567062004,147.0,1.0709338012,203.0,2.2949104957,210.0,-9.0632642526,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,1.2488782767333335,0.3687196950880717,3.0,21.0,0.9191006647000001,34.0,1.6469821305,61.0,1.180552035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,2.8537017714874997,0.5412545123421492,8.0,22.0,2.7122072937,104.0,3.4131485571,111.0,3.3421246154,133.0,1.9966530599999999,165.0,2.2215369014,238.0,2.736199094,265.0,2.9965968648,270.0,3.4111477855,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,5.660737667657143,1.6257963881498614,7.0,23.0,5.6787048397,56.0,4.9370608902,82.0,4.2494382423,118.0,8.7666171612,134.0,6.7806650355,137.0,4.9374335469,227.0,4.2752439578,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-3.2105554652,3.8494998561139053,4.0,24.0,1.8124845215,101.0,-3.5151994594,139.0,-7.5698257582,149.0,-3.5696811647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,2.237591433225,0.901404769307018,4.0,25.0,2.3861116373,123.0,2.7107088136,155.0,2.9263917496,191.0,0.9271535324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,2.2359504096333334,0.7115621291852442,3.0,26.0,1.8570614965,59.0,1.7940050838000001,159.0,3.0567846486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-4.0543603701999995,1.998482764250929,5.0,27.0,-2.4639202132,76.0,-3.4185066963,146.0,-5.9552153786,162.0,-6.3822262744,262.0,-2.0519332885,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.250314488575,1.3296860164281357,4.0,28.0,1.359103882,94.0,-0.1558658228,186.0,-1.8939124641,231.0,-0.3105835494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-7.664459596666667,5.908182164168696,3.0,29.0,-10.8749281453,49.0,-0.8461374410000001,260.0,-11.2723132037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-8.1634938398,3.755577545718499,5.0,30.0,-11.8394488324,77.0,-9.9707760153,172.0,-4.7565793337999995,259.0,-10.722269573,280.0,-3.5283954445,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-4.284983656275,4.2215327318056355,4.0,31.0,1.2198722736,40.0,-6.6260851762,138.0,-8.3843149024,192.0,-3.3494068201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-2.0352419793,5.504554644495932,7.0,33.0,0.9620252637000001,39.0,-0.33006263950000003,58.0,1.2033616032,122.0,-10.2734107771,170.0,-9.7247600725,244.0,1.4425021439,261.0,2.4736506232,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-6.229560005985715,4.7094486235474085,7.0,35.0,-5.1859821652,79.0,-2.0376976821,92.0,-10.3002147812,208.0,-12.2429705014,251.0,-4.2318903087,263.0,-9.9822422016,299.0,0.37407759830000004,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,1.4860592608,1.0474781899342283,3.0,36.0,0.35302299470000004,234.0,1.6859956524,275.0,2.4191591353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,1.2299864981666666,0.32613975675554896,3.0,37.0,1.3244470322,214.0,1.4984697826,307.0,0.8670426797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-4.593779775575,2.2293309509204082,4.0,38.0,-6.0118271556,102.0,-4.9332050161000005,248.0,-6.0856263677,269.0,-1.3444605629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-0.8928594556,0.25474417999454996,4.0,41.0,-1.1181557437,178.0,-1.0845404735,249.0,-0.5837509119000001,309.0,-0.7849906933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,1.08710285375,0.2234398245833226,2.0,42.0,0.9291070386,294.0,1.2450986689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-0.02020909854999986,4.857913660517396,8.0,43.0,2.5873004253,142.0,3.6550062399,166.0,3.2135832266,177.0,2.2880206715,221.0,1.8400570566,256.0,-8.9181562145,282.0,1.770249495,305.0,-6.5977336888,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,1.26003244195,0.8705760844451529,2.0,44.0,1.8756226948,154.0,0.6444421891000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-0.41652601838888886,2.6086347684130566,18.0,45.0,-5.4592475968,54.0,1.4225158201,106.0,-0.44727079210000004,108.0,1.9068404846,135.0,0.0114051664,143.0,-0.0655931762,150.0,0.5549473059,183.0,1.754275567,204.0,1.025304728,226.0,0.8499645877,253.0,0.336351563,255.0,2.2217027501,257.0,-4.3880980941,264.0,0.7120590914,268.0,-2.4479564038,284.0,-6.6683644103,300.0,-0.4104505416,306.0,1.5941456197
30,abx_mega__dmso-10,-0.03940238336666666,0.12590948423103346,3.0,46.0,0.07328498230000001,57.0,-0.1753033816,66.0,-0.016188750800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-9.45169574078,2.6987412264358914,5.0,47.0,-11.8997120398,72.0,-12.7411131916,112.0,-6.7926681981,156.0,-7.4069998073,212.0,-8.4179854671,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-1.7838704793666667,0.7983787096242955,3.0,48.0,-1.7081355092,184.0,-2.6174180036,266.0,-1.0260579253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-1.2143624966666666,3.256221293159312,3.0,50.0,-0.8667905792,245.0,-4.6304273502,258.0,1.8541304394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-3.5226776336750003,1.1637230391364308,4.0,51.0,-4.2628830843,119.0,-3.6239614916000003,120.0,-4.3570304414,278.0,-1.8468355174000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,2.35053456915,4.0625966580740975,2.0,52.0,-0.5221550770000001,182.0,5.2232242153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,1.23648531244,0.689202955002293,5.0,53.0,1.138534244,90.0,2.1008550819,100.0,1.4217866978,216.0,0.18789008710000002,293.0,1.3333604514,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,-3.28249889685,0.49052650657368485,2.0,60.0,-3.629353516,78.0,-2.9356442777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,3.6660370414125,1.1989665085958743,8.0,62.0,5.9305893722,91.0,2.7192619011,103.0,4.2889569709,105.0,3.7623712342,117.0,4.4410940355,141.0,3.2272322976,174.0,2.6044042559,201.0,2.3543862639,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,-0.686712942225,2.0246666920876764,4.0,63.0,0.6640664974,181.0,1.3440072582,207.0,-1.8152679084,239.0,-2.9396576161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,2.6600863294000003,0.9010955335922636,2.0,64.0,2.0229155671,180.0,3.2972570917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,abx_mega__pen_h2o,0.13935415967999998,1.3234764275444015,5.0,65.0,1.4384778504,69.0,-0.3859222732,211.0,-1.7259075455000001,233.0,1.3807365035,308.0,-0.0106137368,,,,,,,,,,,,,,,,,,,,,,,,,,
