,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.5652341524399863,3.0,0.0,-0.6245124519,6.0,0.14800703980000002,12.0,0.4765054121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.036893121300000005,0.168476740861219,3.0,1.0,0.0317257733,7.0,0.2078940928,13.0,-0.1289405022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.25380153590000004,0.24312970868767825,3.0,2.0,0.0061714214,8.0,-0.47556274610000004,14.0,-0.292013283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-1.0004687888666666,0.24262866185945728,3.0,3.0,-0.7954356538,9.0,-1.2683326506000001,15.0,-0.9376380622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-2.3641321744333332,0.05212016149673872,3.0,4.0,-2.3914427618,10.0,-2.3969215801,16.0,-2.3040321814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-3.0049267472333328,0.3463343552552052,3.0,5.0,-2.7122163028,11.0,-3.3872648765,17.0,-2.9152990624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,2.23962424365,2.210783092515109,2.0,18.0,0.6763645272000001,71.0,3.8028839601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-1.4712554514333334,1.2865313992479275,3.0,19.0,-0.4414308589,70.0,-2.9133996618999998,205.0,-1.0589358335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.6726640841625,0.9951374263315401,8.0,20.0,0.7789327476,32.0,0.5223184518,55.0,-0.364775006,67.0,1.3003202413000001,126.0,-0.11771383240000001,147.0,-0.45388933400000003,203.0,1.2564721666,210.0,2.4596472384,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.6849368468333333,0.22572719494734517,3.0,21.0,-0.4457592251,34.0,-0.894238062,61.0,-0.7148132534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-2.5213829535875,1.0682688098598863,8.0,22.0,-2.8523757156,104.0,-4.1356667144,111.0,-0.8670598539000001,133.0,-1.6355833646,165.0,-1.907571241,238.0,-3.1308293827,265.0,-2.1792033937,270.0,-3.4627739628,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,3.403963438085714,1.5632021355253445,7.0,23.0,1.6084359199,56.0,2.9052649334,82.0,3.2933610233,118.0,2.4685856872,134.0,6.2192135544,137.0,4.7243637645,227.0,2.6085191839,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,2.050577520625,0.47642125692697324,4.0,24.0,1.3426167792,101.0,2.2060865223,139.0,2.2884711666,149.0,2.3651356144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-2.262384372975,0.8337343503656316,4.0,25.0,-2.6849552925999998,123.0,-1.945315125,155.0,-1.2607725069,191.0,-3.1584945674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-1.6613315489333331,0.409119855949237,3.0,26.0,-1.2408297203,59.0,-1.6851348416,159.0,-2.0580300849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,0.5154435328,0.33435978456722987,5.0,27.0,0.8842859214000001,76.0,0.2331060848,146.0,0.4032869127,162.0,0.19772542070000002,262.0,0.8588133244,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.045027758975000026,0.9200999061736168,4.0,28.0,0.2340174143,94.0,-1.3856098853,186.0,0.2606912624,231.0,0.7107901727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,1.8576876576333337,0.5166689997466793,3.0,29.0,2.3095971664,49.0,1.2944196924,260.0,1.9690461141000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.65027198588,0.9599988191332284,5.0,30.0,-0.8330703447000001,77.0,0.5849710656,172.0,0.7735907914,259.0,1.8377182837000001,280.0,0.8881501334,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,3.173837388075,1.4975073384094388,4.0,31.0,1.1449363691,40.0,4.7273955023,138.0,3.2058062783,192.0,3.6172114026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.5178709032428572,0.9568467078997941,7.0,33.0,1.9163774515,39.0,0.15931595680000002,58.0,-0.4926391035,122.0,1.2467642834000001,170.0,1.2926475226,244.0,-0.0473877314,261.0,-0.4499820567,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.979884205242857,0.8020155061385252,7.0,35.0,0.6371888166,79.0,-0.5116341641000001,92.0,1.2276970071,208.0,1.3018958677999999,251.0,2.133868876,263.0,0.9501508035,299.0,1.1200222298,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.6171414384,0.8771197740882527,3.0,36.0,-0.1824339473,234.0,0.47855333310000003,275.0,1.5553049294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.4148445160666667,0.4672764189169716,3.0,37.0,-0.1467897927,214.0,-0.1433385861,307.0,-0.9544051694000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-0.481585754225,0.6679594766197654,4.0,38.0,-0.4037922505,102.0,-1.4415036186,248.0,0.06422316310000001,269.0,-0.1452703109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-0.529915668125,0.33523996774145903,4.0,41.0,-0.492725609,178.0,-0.46111245780000004,249.0,-0.1795370191,309.0,-0.9862875866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,1.7984060931,0.24019871965446699,2.0,42.0,1.9682522366000001,294.0,1.6285599496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-0.80397323115,1.7527408928211479,8.0,43.0,-0.17391591150000002,142.0,-3.1667288924,166.0,-0.1918681808,177.0,-2.4448583919,221.0,-0.5478493968,256.0,-0.1702543496,282.0,-2.13081221,305.0,2.3945014838,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,1.84883661855,0.8516557163254327,2.0,44.0,2.4510481508,154.0,1.2466250863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,1.1794137610333333,0.9219225320842434,18.0,45.0,1.0232687802,54.0,-0.08637412650000001,106.0,0.6293481526,108.0,0.2745413064,135.0,1.3743306665000001,143.0,1.5975294776,150.0,1.1057332303,183.0,1.6415689639000002,204.0,2.2598915298,226.0,0.5187649174,253.0,-0.1492614115,255.0,2.9214388149,257.0,1.6610597606000002,264.0,0.2314186813,268.0,1.8261817856,284.0,2.7520308838,300.0,1.3673662758,306.0,0.2806100099
30,abx_mega__dmso-10,0.6305911033,0.0852742397067428,3.0,46.0,0.5652230603,57.0,0.7270478476000001,66.0,0.599502402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-2.70780405008,1.0130224658737126,5.0,47.0,-1.7110877475000001,72.0,-1.759857519,112.0,-4.1444289714,156.0,-2.8621494714,212.0,-3.0614965411,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,0.9744274933,0.22160992548297706,3.0,48.0,1.2173877812,184.0,0.7833867071,266.0,0.9225079916000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,1.6412768459,0.5610574301125714,3.0,50.0,1.2612962608,245.0,2.2856860048,258.0,1.3768482721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
