,new_3923478_3923862
LBexp_1,9.5428
LBexp_2,10.0223
LBexp_3,9.3055
LBtran_1,9.6287
LBtran_2,9.3736
LBtran_3,9.3606
LBstat_1,9.1112
LBstat_2,8.6964
LBstat_3,8.6743
LBGexp_1,9.4796
LBGexp_2,9.5711
LBGexp_3,9.7261
LBGtran_2,9.1823
LBGtran_3,9.75
LBGstat_1,9.6748
LBGstat_2,9.4378
LBGstat_3,9.449300000000001
S0_1,9.4729
S0_2,9.6214
S0_3,9.5088
S1_1,10.545
S1_2,10.2838
S1_3,10.2171
S2_1,10.2297
S2_2,9.8671
S2_3,9.8578
S3_1,10.2913
S3_2,10.1998
S4_1,10.3844
S4_2,10.188
S4_3,9.7439
S5_1,10.0152
S5_2,10.4888
S5_3,10.3313
S6_1,9.9888
S6_2,8.2386
S6_3,9.9511
S6/t_1,9.8735
S6/t_2,7.9328
S6_4,9.7804
S6_5,9.9902
S6_6,10.3154
S7_4,10.4257
S7_5,10.3764
S7_6,10.598
S8_4,10.2409
S8_5,9.8762
G135_1,9.1193
G135_3,8.3335
G150_1,9.3723
G150_2,9.6446
G150_3,9.8171
G180_1,9.0763
G180_2,9.2248
G180_3,8.9162
C30_1,10.2744
C30_2,10.4831
C90_1,9.9721
C90_2,9.330400000000001
BI_1,9.645
BI_2,9.7305
BC_2,10.4842
BC/t_1,10.3966
BC/t_2,10.8736
BC_1,9.9473
Sw_1,8.824
Sw_2,9.4865
BT_1,9.565
BT_2,8.994
B36_1,9.1418
B36_2,9.0046
B60_1,9.7729
B60_2,10.3332
M9exp_1,10.3438
M9exp_2,9.9854
M9exp_3,9.8708
M9tran_1,10.3477
M9tran_2,10.3256
M9tran_3,10.288
M9stat_1,9.2285
M9stat_2,9.2207
M9stat_3,9.0038
M+G_1,10.0859
M+G_2,10.2209
M+G_3,10.3016
Glu_1,10.5283
Glu_2,10.449300000000001
Glu_3,10.4799
Fru_1,9.975200000000001
Fru_2,10.63
Fru_3,10.0145
Mal_1,9.0057
Mal_2,9.9352
Mal_3,9.9924
G+S_2,9.9795
G+S_3,10.3934
Pyr_1,9.7689
Pyr_2,10.1838
Pyr_3,10.1932
Gly_1,8.9302
Gly_2,9.5618
Gly_3,8.7255
Glucon_1,9.8532
Glucon_2,10.0288
Glucon_3,9.8999
aero_1,10.2891
aero_2,9.2442
aero_3,10.2283
nit_1,9.6152
nit_2,10.0584
nit_3,9.7488
ferm_1,9.846
ferm_2,9.6277
ferm_3,10.1193
T-5.40H_1,10.6188
T-4.40H_1,10.6412
T-3.40H_1,10.5931
T-2.40H_1,10.4
T-1.40H_1,10.5313
T-1.10H_1,10.8006
T-0.40H_1,11.0656
T0.0H_1,10.8081
T0.30H_1,11.0577
T1.0H_1,10.5638
T1.30H_1,10.5766
T2.0H_1,10.3944
T2.30H_1,10.7547
T3.0H_1,10.3804
T3.30H_1,10.6875
T4.0H_1,10.6736
T5.0H_1,9.8619
HPh_1,10.3428
HPh_2,10.0154
HPh_3,10.5496
LPh_1,10.1337
LPh_2,10.7996
LPh_3,10.3143
LPhT_1,10.4148
LPhT_2,10.1661
LPhT_3,10.564
SMMPr_1,10.2417
SMMPr_2,10.3529
SMMPr_3,10.5226
HiTm_1,8.6739
HiTm_2,10.5215
HiTm_3,10.7273
LoTm_1,10.9575
LoTm_2,10.5448
LoTm_3,10.5963
HiOs_1,11.0156
HiOs_2,11.1891
HiOs_3,11.1902
BMM_1,9.9466
BMM_2,9.739
BMM_3,10.0086
Heat_1,10.9029
Heat_2,10.4287
Heat_3,10.5492
Cold_1,11.23
Cold_2,11.2373
Cold_3,10.7888
Etha_1,8.4168
Etha_2,8.3836
Etha_3,8.3428
SMM_1,10.2441
SMM_2,10.276
SMM_3,10.4736
Salt_1,9.1364
Salt_2,8.9393
Salt_3,8.893
Mt0_1,9.9424
Mt0_3,9.7608
M0t45_1,9.7572
M0t45_2,9.917
M0t45_3,9.8849
M0t90_1,8.4578
M0t90_2,9.5618
M0t90_3,9.1067
M40t45_1,9.3117
M40t45_2,10.2495
M40t45_3,10.1655
M40t90_1,9.1442
M40t90_2,9.9667
M40t90_3,9.9607
dia0_1,9.393
dia0_2,9.7849
dia0_3,10.1481
dia5_1,8.4824
dia5_2,8.963
dia5_3,8.7915
dia15_1,8.4639
dia15_2,9.5561
dia15_3,9.8088
Diami_1,8.6804
Diami_2,9.0783
Diami_3,9.3131
Paraq_1,9.8817
Paraq_2,10.2859
Paraq_3,9.1128
H2O2_1,9.8083
H2O2_2,9.939
H2O2_3,9.645199999999999
Oxctl_1,9.7381
Oxctl_2,9.9027
Oxctl_3,10.2636
GM-0.1_1,10.0553
GM-0.2_1,9.8768
GM+5_1,9.7743
