,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-9.25185853854297e-18,0.21942491747155554,3.0,0.0,-0.1198165647,1.0,0.2532481063,2.0,-0.1334315416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.36466873586666665,0.3416446386237072,3.0,3.0,-0.5810300811,4.0,-0.5421660031000001,5.0,0.0291898766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.7771463985333332,0.16665753270416242,3.0,6.0,-0.9179475201,7.0,-0.820350487,8.0,-0.5931411885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.761911103529875e-12,0.23644724698649755,21.0,9.0,0.1434425517,10.0,-0.2595086014,11.0,-0.0950810376,12.0,-0.1909008677,13.0,-0.31789994380000003,14.0,-0.1252050821,15.0,0.1298525037,16.0,-0.0920951405,17.0,0.0523172571,18.0,0.058446975500000005,19.0,-0.0700175795,20.0,-0.5936030642,21.0,0.0666553398,22.0,0.150792058,23.0,0.19462493250000001,24.0,-0.0476579731,25.0,0.288878876,26.0,0.0715501144,27.0,-0.0226665524,28.0,0.5595749027,29.0,0.09850033100000001
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.5634051463952381,0.25885293906831774,21.0,30.0,0.4375753275,31.0,0.7823738965,32.0,0.3119364485,33.0,0.2698212354,34.0,0.5180268214,35.0,0.4567641904,36.0,0.8798450581,37.0,0.43427084860000004,38.0,0.48866375910000004,39.0,0.2033750961,40.0,0.3505270814,41.0,0.4845784248,42.0,0.7304985474,43.0,0.3678313052,44.0,0.29573383740000003,45.0,0.6157059944000001,46.0,0.5058559646,47.0,0.7349273059,48.0,1.0408854031,49.0,1.1758945556,50.0,0.7464169729
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-2.3129646346357427e-18,0.03642714479792809,3.0,51.0,-0.0002501524,52.0,0.0365515768,53.0,-0.036301424400000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.093094466825,0.16590151494113864,4.0,54.0,0.0880529683,55.0,-0.15528952910000002,56.0,-0.2918769443,57.0,-0.013264362200000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,1.734723475976807e-18,0.03116424472149134,4.0,58.0,-0.012542181900000001,59.0,0.0236584744,60.0,0.027113054600000002,61.0,-0.0382293471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.12868819815,0.09134189997674262,4.0,62.0,-0.2614109786,63.0,-0.0579907158,64.0,-0.11337568940000001,65.0,-0.0819754088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.028997479225,0.026925220487107125,4.0,66.0,-0.026458812800000002,67.0,0.0031152610000000002,68.0,-0.0299392027,69.0,-0.0627071624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
