,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.002507727512886573,,1.0,0.0,-0.002507727512886573
1,Cr__2,-0.0014971641817167545,,1.0,1.0,-0.0014971641817167545
2,Cr__3,0.004302890406944528,,1.0,2.0,0.004302890406944528
3,Cr__4,0.014044547825248737,,1.0,3.0,0.014044547825248737
4,Cr__5,0.01955509943492016,,1.0,4.0,0.01955509943492016
5,Cr__6,0.024454552852222027,,1.0,5.0,0.024454552852222027
6,Fe__1,-0.0014726163556219734,,1.0,6.0,-0.0014726163556219734
7,Fe__2,0.012062754671082344,,1.0,7.0,0.012062754671082344
8,Fe__3,0.02362247450331415,,1.0,8.0,0.02362247450331415
9,Fe__4,0.021722778295860768,,1.0,9.0,0.021722778295860768
10,Fe__5,0.017763787506576933,,1.0,10.0,0.017763787506576933
11,Fe__6,0.01579969545078744,,1.0,11.0,0.01579969545078744
12,Cd__1,-0.00030499207033849845,,1.0,12.0,-0.00030499207033849845
13,Cd__2,0.00488800957662325,,1.0,13.0,0.00488800957662325
14,Cd__3,0.011567028014521252,,1.0,14.0,0.011567028014521252
15,Cd__4,0.017971221762603157,,1.0,15.0,0.017971221762603157
16,Cd__5,0.01679002897034046,,1.0,16.0,0.01679002897034046
17,Cd__6,0.022386712175728816,,1.0,17.0,0.022386712175728816
18,Zn__1,-0.0013082531397504136,,1.0,18.0,-0.0013082531397504136
19,Zn__2,0.007978643590615538,,1.0,19.0,0.007978643590615538
20,Zn__3,0.020058472049788476,,1.0,20.0,0.020058472049788476
21,Zn__4,0.03443001628455178,,1.0,21.0,0.03443001628455178
22,Zn__5,0.04695701032048652,,1.0,22.0,0.04695701032048652
23,Zn__6,0.05387761584707775,,1.0,23.0,0.05387761584707775
24,Cu__1,0.00384580612948219,,1.0,24.0,0.00384580612948219
25,Cu__2,0.01549455039442386,,1.0,25.0,0.01549455039442386
26,Cu__3,0.0282637140104781,,1.0,26.0,0.0282637140104781
27,Cu__4,0.040281270053116304,,1.0,27.0,0.040281270053116304
28,Cu__5,0.049388756404000006,,1.0,28.0,0.049388756404000006
29,Cu__6,0.059405259983580726,,1.0,29.0,0.059405259983580726
30,Pb__1,0.010031508869162304,,1.0,30.0,0.010031508869162304
31,Pb__2,0.021789122422894703,,1.0,31.0,0.021789122422894703
32,Pb__3,0.032481022755769584,,1.0,32.0,0.032481022755769584
33,Pb__4,0.04208090322366701,,1.0,33.0,0.04208090322366701
34,Pb__5,0.05225793991733452,,1.0,34.0,0.05225793991733452
35,Pb__6,0.06277294889438635,,1.0,35.0,0.06277294889438635
