,-0.056596995700000007,-0.0404264255,-0.024255855299999997,-0.008085285099999992,0.008085285100000013,0.024255855300000025,0.04042642550000002,0.05659699570000002,0.07276756590000003,0.08893813610000004,0.10510870630000005,0.12127927650000003,0.13744984670000004,0.15362041690000006,0.16979098710000004,0.18596155730000005,0.20213212750000006,0.21830269770000008,0.2344732679000001,0.2506438381000001
thresh,-0.0485117106,0.0485117106,1,,,,,,,,,,,,,,,,,
unreg,3,9,238,2179,1464,201,56,25,12,8,10,0,4,1,0,1,0,0,0,0
unreg_genes,['acrZ' 'rpnD' 'pgi'],[],[],[],[],[],[],"['hofN' 'csgC' 'mrp' 'mukF' 'ydgH' 'abgB' 'dapF' 'gcvP' 'yigA' 'yhhH'
 'rlmD' 'ftsY' 'ftsE' 'dxr' 'nuoJ' 'xylB' 'ilvY' 'hyaA' 'asd' 'glk' 'yedA'
 'lplA' 'yfaZ' 'hcr' 'yraR']","['ymcE' 'yggR' 'ghxP' 'cysC' 'cra' 'ylbH' 'dppB' 'yrdB' 'lptF' 'ytjB'
 'alaC' 'yneO']",['dedA' 'ompW' 'maeB' 'pepN' 'potB' 'rpoS' 'yjaA' 'yhbO'],['ascG' 'rfaE' 'yhjR' 'queE' 'ygiF' 'glsA' 'yggN' 'nuoK' 'truA' 'zraR'],[],['yjjU' 'cobT' 'ldhA' 'cobS'],['nlpD'],[],['yjjV'],[],[],[],[]
