sample,BSU28010
LBexp_1,14.8981
LBexp_2,14.5406
LBexp_3,14.5122
LBtran_1,11.4929
LBtran_2,12.7142
LBtran_3,12.8734
LBstat_1,12.866
LBstat_2,12.6995
LBstat_3,12.517
LBGexp_1,14.6438
LBGexp_2,14.1475
LBGexp_3,14.7814
LBGtran_2,13.4824
LBGtran_3,14.1482
LBGstat_1,13.5877
LBGstat_2,12.9876
LBGstat_3,12.9163
S0_1,13.4501
S0_2,14.0373
S0_3,13.6549
S1_1,13.9753
S1_2,13.5497
S1_3,13.9622
S2_1,13.1257
S2_2,12.8385
S2_3,11.8176
S3_1,12.6993
S3_2,12.5826
S4_1,12.2489
S4_2,11.9527
S4_3,11.1287
S5_1,11.2799
S5_2,11.0755
S5_3,11.6656
S6_1,10.2259
S6_2,8.4895
S6_3,10.4641
S6/t_1,9.9339
S6/t_2,8.2294
S6_4,10.3672
S6_5,10.982
S6_6,10.8812
S7_4,10.8991
S7_5,10.579
S7_6,10.9124
S8_4,10.3092
S8_5,9.8586
G135_1,15.1626
G135_3,13.189
G150_1,14.7753
G150_2,15.4306
G150_3,15.0579
G180_1,14.8821
G180_2,14.832
G180_3,14.4096
C30_1,14.3418
C30_2,14.7395
C90_1,13.5491
C90_2,13.5057
BI_1,13.7341
BI_2,13.8239
BC_2,12.8106
BC/t_1,12.1181
BC/t_2,12.5977
BC_1,12.3897
Sw_1,12.3237
Sw_2,12.7052
BT_1,12.6591
BT_2,11.4623
B36_1,13.4337
B36_2,12.7838
B60_1,13.1414
B60_2,12.8377
M9exp_1,14.2507
M9exp_2,14.0056
M9exp_3,13.9833
M9tran_1,13.6667
M9tran_2,13.5661
M9tran_3,13.7188
M9stat_1,10.7762
M9stat_2,10.6273
M9stat_3,10.4216
M+G_1,14.3324
M+G_2,13.933
M+G_3,14.2145
Glu_1,14.3381
Glu_2,14.4724
Glu_3,14.4316
Fru_1,14.3324
Fru_2,14.4707
Fru_3,13.7815
Mal_1,13.3678
Mal_2,13.6617
Mal_3,14.3105
G+S_2,13.9057
G+S_3,13.8131
Pyr_1,12.7855
Pyr_2,13.7873
Pyr_3,13.5195
Gly_1,13.1033
Gly_2,14.2398
Gly_3,12.4836
Glucon_1,13.0168
Glucon_2,13.7214
Glucon_3,12.3399
aero_1,15.2065
aero_2,14.1161
aero_3,14.5721
nit_1,14.0963
nit_2,14.1723
nit_3,13.8566
ferm_1,13.9296
ferm_2,13.7043
ferm_3,14.2066
T-5.40H_1,14.7306
T-4.40H_1,14.6334
T-3.40H_1,14.5084
T-2.40H_1,14.3349
T-1.40H_1,14.1233
T-1.10H_1,14.0974
T-0.40H_1,14.1803
T0.0H_1,14.0628
T0.30H_1,12.7492
T1.0H_1,12.4881
T1.30H_1,11.7161
T2.0H_1,11.6637
T2.30H_1,12.3159
T3.0H_1,11.7378
T3.30H_1,12.1198
T4.0H_1,12.3539
T5.0H_1,11.3278
HPh_1,14.6345
HPh_2,14.3766
HPh_3,14.5376
LPh_1,14.6865
LPh_2,15.1084
LPh_3,14.8385
LPhT_1,12.6702
LPhT_2,12.5651
LPhT_3,12.8969
SMMPr_1,13.7681
SMMPr_2,14.0355
SMMPr_3,14.4593
HiTm_1,14.2773
HiTm_2,14.2068
HiTm_3,14.1227
LoTm_1,13.5692
LoTm_2,13.3471
LoTm_3,13.0564
HiOs_1,14.0081
HiOs_2,13.7659
HiOs_3,13.8919
BMM_1,14.2859
BMM_2,14.0507
BMM_3,14.4369
Heat_1,15.2741
Heat_2,14.718
Heat_3,15.0329
Cold_1,14.7462
Cold_2,14.5583
Cold_3,14.2226
Etha_1,10.9997
Etha_2,11.6343
Etha_3,11.6481
SMM_1,14.3696
SMM_2,14.4427
SMM_3,14.0981
Salt_1,14.4852
Salt_2,14.5259
Salt_3,14.8257
Mt0_1,14.8016
Mt0_3,14.811
M0t45_1,13.438
M0t45_2,14.8326
M0t45_3,14.053
M0t90_1,11.6763
M0t90_2,13.0163
M0t90_3,12.151
M40t45_1,13.5274
M40t45_2,12.0606
M40t45_3,14.0772
M40t90_1,11.4989
M40t90_2,12.7461
M40t90_3,12.1179
dia0_1,14.3968
dia0_2,14.8697
dia0_3,14.8518
dia5_1,12.1686
dia5_2,12.8948
dia5_3,13.052
dia15_1,14.2443
dia15_2,14.744000000000002
dia15_3,13.2526
Diami_1,12.5454
Diami_2,13.5739
Diami_3,13.1105
Paraq_1,14.4156
Paraq_2,15.144
Paraq_3,13.6028
H2O2_1,14.2614
H2O2_2,14.984000000000002
H2O2_3,14.7104
Oxctl_1,14.3354
Oxctl_2,14.3452
Oxctl_3,15.2079
GM-0.1_1,13.7587
GM-0.2_1,13.3383
GM+5_1,13.6985
GM+15_1,14.01
GM+25_1,14.7045
GM+45_1,14.2112
GM+60_1,14.2337
GM+90_1,14.1037
GM+120_1,12.7369
GM+150_1,14.1913
GM-0.1_2,14.5157
GM-0.2_2,14.2637
GM+5_2,14.1328
GM+10_2,13.9761
GM+15_2,13.7329
GM+25_2,14.2538
GM+45_2,12.9676
GM+60_2,13.0766
GM+90_2,14.5191
GM+150_2,13.6868
GM-0.1_3,14.3985
GM-0.2_3,13.9305
GM+5_3,14.2032
GM+10_3,13.3301
GM+15_3,13.6395
GM+25_3,13.7797
GM+45_3,12.7687
GM+60_3,13.5337
GM+90_3,13.6715
GM+120_3,14.413
GM+150_3,14.1863
MG-0.1_1,14.1286
MG+5_1,13.5047
MG+10_1,14.6747
MG+15_1,14.0073
MG+25_1,14.4783
MG+45_1,13.8757
MG+120_1,13.0606
MG+150_1,13.8223
MG-0.1_2,13.0595
MG-0.2_2,14.0542
MG+5_2,13.9718
MG+10_2,14.3067
MG+15_2,14.9413
MG+25_2,13.5789
MG+45_2,13.4192
MG+60_2,14.0452
MG+90_2,13.6723
MG+120_2,14.0892
MG-0.1_3,14.8234
MG-0.2_3,13.8471
MG+5_3,14.3146
MG+10_3,12.5458
MG+15_3,14.4281
MG+25_3,14.9626
MG+45_3,15.0743
MG+60_3,14.1761
MG+90_3,14.4849
MG+120_3,13.8085
MG+150_3,13.6851
