,Value,list
TF,YonO,
reg_genes,41,"['yomK' 'yonE' 'yonG' 'yonA' 'yonJ' 'yomY' 'youA' 'yomM' 'blyA' 'youB'
 'yonK' 'yomR' 'yomP' 'yozP' 'yomW' 'yonB' 'yomT' 'yonC' 'yomS' 'yomO'
 'yomQ' 'yomF' 'yonF' 'BSU_21409' 'yomX' 'yomL' 'yomV' 'yomN' 'yomZ'
 'yomJ' 'yonH' 'yomE' 'cwlP' 'yonI' 'yomU' 'yonD']"
comp_genes,12,['yonO' 'mstX' 'BSU_36739' 'yqcE' 'BSU_17715' 'yozZ' 'BSU_25875']
both_genes,5,['yomD' 'bhlB' 'bhlA' 'yomG' 'yomH']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
