k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.032715548910200586,,,
12,Zinc - Intermediate,False,0.027007689901504168,,,
7,Zinc - Steady,False,-0.016089315814897417,,,
11,Chromium,False,-0.011408746419474482,,,
8,Zinc - Fast,False,0.00941584024578333,,,
14,UC-7,False,-0.007094656312838197,,,
6,Iron,False,-0.007046628408133982,,,
3,Cadmium,False,-0.006339235231280328,,,
10,Copper,False,-0.004398293443955481,,,
1,UC-2,False,0.004052816042676568,,,
13,UC-6,False,-0.003128074840642512,,,
4,UC-4,False,-0.002958738240413368,,,
2,UC-3,False,-0.002822876514401287,,,
0,UC-1,False,-0.002211916900705546,,,
9,UC-5,False,-0.002158289879044316,,,
