,b3672
control__wt_glc__1,4.0557691316
control__wt_glc__2,0.0
fur__wt_dpd__1,0.0
fur__wt_dpd__2,0.0
fur__wt_fe__1,1.9993579611
fur__wt_fe__2,2.1713985675
fur__delfur_dpd__1,0.0
fur__delfur_dpd__2,1.9144360243
fur__delfur_fe2__1,3.7324770264
fur__delfur_fe2__2,3.9462816033
acid__wt_ph5__1,1.360586781
acid__wt_ph5__2,2.0228227999
acid__delgadx_ph5__1,0.0
acid__delgadx_ph5__2,2.7766669182
acid__delgadw_ph5__1,0.0
acid__delgadw_ph5__2,0.0
acid__delgade_ph5__1,2.0151437863
acid__delgade_ph5__2,1.4234220857
oxidative__wt_pq__1,0.0
oxidative__wt_pq__2,0.0
oxidative__deloxyr_pq__1,0.0
oxidative__deloxyr_pq__2,0.0
oxidative__delsoxr_pq__1,0.0
oxidative__delsoxr_pq__2,0.0
oxidative__delsoxs_pq__1,0.0
oxidative__delsoxs_pq__2,0.0
nac_ntrc__wt_csn__1,3.5751593022
nac_ntrc__wt_csn__2,3.6294245998
nac_ntrc__wt_cytd__1,4.1743960373
nac_ntrc__wt_cytd__2,3.7942339907
nac_ntrc__wt_gln__1,4.4279393961
nac_ntrc__wt_gln__2,3.5762033435
nac_ntrc__bw_delnac_csn__1,0.0
nac_ntrc__bw_delnac_csn__2,0.0
nac_ntrc__bw_delnac_cytd__1,0.0
nac_ntrc__bw_delnac_cytd__2,0.0
nac_ntrc__bw_delnac_gln__1,0.0
nac_ntrc__bw_delnac_gln__2,0.0
nac_ntrc__bw_delnac_nh4__1,0.0
nac_ntrc__bw_delnac_nh4__2,0.0
misc__wt_no_te__1,0.0
misc__wt_no_te__2,0.0
misc__bw_delcbl__1,2.9105987426
misc__bw_delcbl__2,0.0
misc__bw_delfabr__1,0.0
misc__bw_delfabr__2,0.0
misc__bw_delfadr__1,0.0
misc__bw_delfadr__2,1.9794589644
misc__nitr_031__1,0.0
omics__wt_glu__1,0.0
omics__wt_glu__2,1.5658108256
omics__wt_gly__1,3.3247871769
omics__wt_gly__2,2.203206436
omics__wt_thr__1,2.2471021323
omics__wt_thr__2,1.3287628667
omics__bw_ac__1,5.8281491998
omics__bw_ac__2,6.0554216794
omics__bw_fum__1,6.4407692701
omics__bw_fum__2,6.197316266
omics__bw_glc__1,5.2454151342
omics__bw_glc__2,4.674890315
omics__bw_pyr__1,6.2293120948
omics__bw_pyr__2,5.8960540317
ompr__wt_nacl__1,2.5935222439
ompr__wt_nacl__2,0.0
ompr__bw_delompr_nacl__1,0.0
ompr__bw_delompr_nacl__2,1.8538099531
minspan__wt_ade__1,5.9872891419
minspan__wt_glc__1,4.6478623261
minspan__wt_glc__2,4.8675471194
minspan__wt_glc__3,5.3172921867
minspan__wt_glc__4,4.0687502791
minspan__wt_glc_anaero__1,4.5460433978
minspan__wt_glc_anaero__2,4.5302723229
minspan__wt_trp__1,6.4813841686
minspan__bw_delcra_glc__1,6.8945984609
minspan__bw_delcra_glc__2,6.6504057062
minspan__bw_delcra_trp__1,6.2679713908
minspan__bw_delmntr__1,7.1951829973
minspan__bw_delnac_ade__1,5.4246263578
minspan__bw_delnac_glc__1,5.3083608825
cra_crp__wt_ac__1,3.1161735959
cra_crp__wt_ac__2,2.149922009
cra_crp__wt_fru__1,1.4954869031
cra_crp__wt_fru__2,2.646196896
cra_crp__delcra_ac__1,0.0
cra_crp__delcra_ac__2,0.0
cra_crp__delcra_fru__1,0.0
cra_crp__delcra_fru__2,0.0
cra_crp__delcra_glc__1,0.0
cra_crp__delcra_glc__2,0.0
rpoB__wt_031__1,1.8932135034000002
rpoB__wt_044__1,0.0
rpoB__wt_lb__1,0.0
rpoB__wt_lb__2,0.0
rpoB__rpoBE546V_031__1,0.0
rpoB__rpoBE546V_044__1,1.4053358531
rpoB__rpoBE546V_lb__1,0.0
rpoB__rpoBE546V_lb__2,0.0
rpoB__rpoBE546V_glc__1,2.1077962211
rpoB__rpoBE672K_glc__1,0.0
rpoB__rpoBE672K_glc__2,0.0
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,0.0
crp__wt_fru__1,4.2761585121
crp__wt_glyc__1,2.3635875298
crp__wt_glyc__2,3.7443556663
crp__delar1_glyc__1,0.0
crp__delar1_glyc__2,0.0
crp__delar1ar2_glyc__1,0.0
crp__delar1ar2_glyc__2,0.0
crp__delar1ar2_glyc__3,0.0
crp__delar2_glyc__1,0.0
crp__delar2_glyc__2,2.8135549421
crp__delar2_glyc__3,0.0
crp__delcrp_fru__1,0.0
crp__delcrp_fru__2,0.0
crp__delcrp_fru__3,0.0
crp__delcrp_glc__1,0.0
crp__delcrp_glc__2,0.0
crp__delcrp_glc__3,0.0
crp__delcrp_glyc__1,0.0
crp__delcrp_glyc__2,0.0
crp__delcrp_glyc__3,0.0
glu__glu_ale3__1,0.0
glu__glu_ale4__1,0.0
glu__glu_ale5__1,0.0
glu__glu_ale6__1,1.5907651922000001
glu__glu_ale8__1,0.0
glu__glu_ale9__1,0.0
glu__glu_ale10__1,1.1647286176
42c__wt_42c__1,0.0
42c__42c_ale1__1,3.3593225278
42c__42c_ale2__1,0.0
42c__42c_ale3__1,2.4642810018
42c__42c_ale4__1,2.2318062664
42c__42c_ale5__1,1.4130975219000002
42c__42c_ale6__1,0.0
42c__42c_ale8__1,2.4795110497
42c__42c_ale9__1,1.4117746218
42c__42c_ale10__1,0.0
ssw__wt_ac__1,3.4943369408000002
ssw__wt_glc__1,3.2037867772
ssw__wt_glyc__1,2.5722189151
ssw__wt_xyl__1,2.6510535337
ssw__glc_ale1__1,0.0
ssw__glc_ale2__1,0.0
ssw__glc_ale3__1,0.0
ssw__glyc_ale1__1,0.0
ssw__glyc_ale2__1,0.0
ssw__xyl_ale1__1,3.1879728283
ssw__xyl_ale2__1,2.6886432022999998
ssw__xyl_ale3__1,0.0
ssw__glc_ac_ac2__1,0.0
ssw__glc_ac_glc1__1,0.0
ssw__glc_ac_glc2__1,3.1540773394
ssw__glc_glyc_glc__1,0.0
ssw__glc_glyc_glyc__1,0.0
ssw__glc_xyl_glc__1,0.0
ssw__glc_xyl_xyl__1,0.0
pgi__glu4_delpgi__1,4.2627061388
pgi__pgi_ale1__1,5.5120123638
pgi__pgi_ale2__1,0.0
pgi__pgi_ale3__1,4.9780376592
pgi__pgi_ale5__1,4.1059541207
pgi__pgi_ale6__1,5.7184998425
pgi__pgi_ale7__1,4.8178423872
pgi__pgi_ale8__1,4.3122099311
ica__wt_glc__1,0.0
ica__wt_glc__2,0.0
ica__wt_glc__3,0.0
ica__wt_glc__4,0.0
ica__arg_sbt__1,0.0
ica__arg_sbt__2,0.0
ica__cytd_rib__1,0.0
ica__cytd_rib__2,0.0
ica__gth__1,0.0
ica__gth__2,0.0
ica__leu_glcr__1,0.0
ica__leu_glcr__2,0.0
ica__met_glc__1,0.0
ica__met_glc__2,0.0
ica__no3_anaero__1,0.0
ica__no3_anaero__2,0.0
ica__phe_acgam__1,0.0
ica__phe_acgam__2,0.0
ica__thm_gal__1,0.0
ica__thm_gal__2,0.0
ica__tyr_glcn__1,0.0
ica__tyr_glcn__2,0.0
ica__ura_pyr__1,0.0
ica__ura_pyr__2,0.0
ica__wt_glc__5,0.0
ica__wt_glc__6,0.0
ica__bw_delpurR_cytd__1,0.0
ica__bw_delpurR_cytd__2,0.0
ica__ade_glc__1,0.0
ica__ade_glc__2,0.0
ytf__wt_glc__1,0.0
ytf__wt_glc__2,0.0
ytf__delyafC__1,0.0
ytf__delyafC__2,0.0
ytf__delyeiE__1,0.0
ytf__delyeiE__2,0.0
ytf__delyiaJ__1,0.0
ytf__delyiaJ__2,0.0
ytf__delyieP__1,0.0
ytf__delyieP__2,0.0
ytf__wt_ph5__1,0.0
ytf__wt_ph5__2,0.0
ytf__wt_ph8__1,0.0
ytf__wt_ph8__2,0.0
ytf__delybaO__1,0.0
ytf__delybaO__2,0.0
ytf__delybaQ__1,0.0
ytf__delybaQ__2,0.0
ytf__delybiH__1,0.0
ytf__delybiH__2,0.0
ytf__delydcI_ph5__1,0.0
ytf__delydcI_ph5__2,0.0
ytf__delydcI_ph8__1,0.0
ytf__delydcI_ph8__2,0.0
ytf__delyddM__1,0.0
ytf__delyddM__2,0.0
ytf__delyheO__1,0.0
ytf__delyheO__2,0.0
fps__bw_glc__1,0.0
fps__bw_glc__2,0.0
fps__fps_thrA_ale1__1,0.0
fps__fps_thrA_ale1__2,0.0
fps__fps_thrA_ale2__1,0.0
fps__fps_thrA_ale2__2,0.0
fps__fps_serB_ale1__1,0.0
fps__fps_serB_ale1__2,0.0
fps__fps_serB_ale4__1,1.6917797589
fps__fps_serB_ale4__2,0.0
fps__fps_ptsI_ale1__1,0.0
fps__fps_ptsI_ale1__2,0.0
fps__fps_ptsI_ale3__1,0.0
fps__fps_ptsI_ale3__2,0.0
pal__lyx_ale2_f6__1,3.3876494069
pal__lyx_ale2__1,2.411612632
pal__lyx_ale2__2,2.4247498347
pal__lyx_ale4__1,2.411612632
pal__lyx_ale4__2,2.4247498347
pal__5drib_ale10_f18__1,5.113321772
pal__5drib_ale10_f18__2,5.8237387984
pal__5drib_ale10__1,2.4805720082000002
pal__arab_ale14_f9__1,2.3193873311
pal__arab_ale14_f9__2,2.447631111
pal__arab_ale14__1,4.5912342454
pal__arab_ale14__2,4.175273403
pal__arab_ale16__1,2.5255242323
pal__arab_ale16__2,3.3392427509
pal__tartr_ale26_f10__1,3.3655385896
pal__tartr_ale26_f10__2,3.8319317396
pal__tartr_ale26__1,0.0
pal__tartr_ale26__2,4.0615029047
pal__tartr_ale28_f10__1,3.2881597833000002
pal__tartr_ale28_f10__2,3.4449160781
pal__tartr_ale28__1,2.6414505363
pal__tartr_ale28__2,4.8943077754
efeU__delmenFentC_citr__1,0.0
efeU__delmenFentC_citr__2,0.0
efeU__delmenFentC__1,0.0
efeU__delmenFentC__2,0.0
efeU__menFentC_ale39__1,0.0
efeU__menFentC_ale39__2,0.0
efeU__menFentC_ale29__1,0.0
efeU__menFentC_ale29__2,0.0
efeU__menFentC_ale30__1,0.0
efeU__menFentC_ale30__2,0.0
efeU__menFentCubiC_ale36__1,0.0
efeU__menFentCubiC_ale36__2,0.0
efeU__menFentCubiC_ale37__1,0.0
efeU__menFentCubiC_ale37__2,0.0
efeU__menFentCubiC_ale38__1,0.0
efeU__menFentCubiC_ale38__2,0.0
