,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-2.974641424433333,0.4380339342570327,3.0,0.0,-3.190161768,1.0,-2.4706023563,2.0,-3.263160149,,
1,AB0057_PGcoculture__AB ,0.0,0.3339481816753832,4.0,3.0,0.17082379150000002,4.0,0.1532945942,5.0,0.17658353910000002,6.0,-0.5007019248
2,AB0057_PGcoculture__ABPG,-1.3361895649500002,0.37145370388613963,4.0,7.0,-1.3041810466000001,8.0,-1.5443959162,9.0,-0.8273554026000001,10.0,-1.6688258944
3,AB5075_AZI__AZI_000,0.0,0.22265847293361427,2.0,11.0,-0.1574433161,17.0,0.1574433161,,,,
4,AB5075_AZI__preculture,-2.3244420263,0.2677701441107353,2.0,12.0,-2.1350999416,13.0,-2.513784111,,,,
5,AB5075_AZI__AZI_040,-0.7204097305,0.8377032992188609,2.0,14.0,-0.12806404700000001,18.0,-1.312755414,,,,
6,AB5075_AZI__AZI_028,-3.1019081885,0.11725610474399649,2.0,15.0,-3.0189956017,19.0,-3.1848207753,,,,
7,AB5075_AZI__AZI_003,-0.34069411410000006,0.12636827333215225,2.0,16.0,-0.2513382511,20.0,-0.43004997710000004,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,1.6328417334333334,0.8869009692901435,3.0,21.0,1.3452159507,28.0,2.6278578239,29.0,0.9254514257,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,3.333326207647739e-11,1.2263372601533957,3.0,22.0,1.3653052163,23.0,-1.0080129091,24.0,-0.35729230710000004,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,0.8974266814000001,0.10317243046573653,3.0,25.0,0.9644301811,26.0,0.7786169678,27.0,0.9492328953,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,0.7259778383300084,3.0,30.0,-0.5922251590000001,32.0,-0.21769267790000002,34.0,0.8099178369000001,,
12,AB5075_VIR-O_LSO__LSO,0.5946034646,0.591100920598487,3.0,31.0,0.8831775278,33.0,0.9859880263,35.0,-0.0853551603,,
