,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.168176462128065,3.0,0.0,0.008858841400000001,1.0,-0.17243079900000002,2.0,0.1635719576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.3185523563,0.1793945739248829,3.0,3.0,-0.2734166948,4.0,-0.5162044302000001,5.0,-0.1660359439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.1939891475333333,0.15934037582497027,3.0,6.0,-1.2870738838,7.0,-1.2848905107,8.0,-1.0100030481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,9.523810311813057e-12,0.28040540736131775,21.0,9.0,-0.260707327,10.0,-0.371807673,11.0,0.36813416600000004,12.0,-0.13446265570000002,13.0,-0.3277870471,14.0,-0.1364220489,15.0,0.0939168781,16.0,0.542124009,17.0,0.4641089356,18.0,0.155773942,19.0,-0.0938454694,20.0,-0.147428525,21.0,-0.0415189216,22.0,0.24983305220000002,23.0,-0.20410033090000002,24.0,-0.42770062550000004,25.0,0.1033221098,26.0,-0.2688420087,27.0,0.1175320254,28.0,0.35628219800000005,29.0,-0.0364046831
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.06105839362857145,0.2644340724913953,21.0,30.0,0.23308902720000002,31.0,-0.2798172411,32.0,0.10102362050000001,33.0,-0.0433632045,34.0,0.0055043113,35.0,-0.1298021288,36.0,-0.0326157329,37.0,0.1006344326,38.0,0.5002419649000001,39.0,-0.1310564452,40.0,0.19231747400000002,41.0,-0.0152461269,42.0,-0.1469368401,43.0,-0.058873291700000004,44.0,-0.44716308050000003,45.0,-0.0868349043,46.0,-0.7673094073000001,47.0,0.0824319761,48.0,-0.0927861242,49.0,0.11952583,50.0,-0.3851903753
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-1.4456028966473393e-18,0.065898500647925,3.0,51.0,0.0636992795,52.0,-0.0678970215,53.0,0.004197742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.528537792525,0.38687120746383163,4.0,54.0,-1.0741411265,55.0,-0.1701156229,56.0,-0.3832744437,57.0,-0.48661997700000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-2.499999946642406e-11,0.051964363759713944,4.0,58.0,0.0773607924,59.0,-0.0185869979,60.0,-0.0340525776,61.0,-0.024721217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.12371986002500002,0.03371696812116248,4.0,62.0,-0.0883520197,63.0,-0.10648593490000001,64.0,-0.1345427479,65.0,-0.1654987376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.0789921137,0.07260386850606629,4.0,66.0,-0.1286602537,67.0,0.020936869400000002,68.0,-0.1365120644,69.0,-0.0717330061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.017057196725,0.023082488384753328,4.0,70.0,0.0005554823,71.0,-0.0042398163,72.0,0.0270637946,73.0,0.0448493263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-3.700743415417188e-17,0.7918592285012135,6.0,74.0,0.3027842914,75.0,0.0446819294,76.0,0.0680112522,86.0,1.211314096,88.0,-0.4623989093,90.0,-1.1643926597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-0.25081695151666666,0.9242010507722158,6.0,77.0,-0.9713536988,78.0,-1.0089868266,79.0,-1.2648119376,87.0,0.3737808821,89.0,0.7654815323,91.0,0.6009883395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.14602411176666666,1.344430098161391,3.0,80.0,0.35510247440000003,82.0,-1.66904424,84.0,0.8758694303000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-1.2354012205333333,0.32009695539369026,3.0,81.0,-1.5494114939,83.0,-0.9095463814,85.0,-1.2472457863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-3.33333360913457e-11,0.2536191902565709,3.0,92.0,0.1415953309,93.0,0.1512063105,94.0,-0.2928016415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,0.07022683646666666,0.18675548961639288,3.0,95.0,-0.1446644251,96.0,0.1932904754,97.0,0.1620544591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,0.31594812076666673,0.28133590579158213,3.0,98.0,0.0432245002,99.0,0.6051702005,100.0,0.2994496616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,0.41892749933333334,0.19354689092345528,3.0,101.0,0.2232268151,102.0,0.6102461817,103.0,0.4233095012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-0.40855422510000006,0.07328315213928592,3.0,104.0,-0.4926819899,105.0,-0.3585966883,106.0,-0.37438399710000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-1.4541166166333335,0.07509684514775021,3.0,107.0,-1.453492905,108.0,-1.3793335699,109.0,-1.5295233750000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,-0.4387885976333333,0.15967249938551503,3.0,110.0,-0.5408440272,111.0,-0.5207414229,112.0,-0.2547803428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,-2.5768607123000002,0.35340554238413363,3.0,113.0,-2.963341957,114.0,-2.2701755528,115.0,-2.4970646271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
