,new_2791968_2792100_c
LBexp_1,15.7325
LBexp_2,15.2061
LBexp_3,15.1393
LBtran_1,15.1326
LBtran_2,14.882200000000001
LBtran_3,15.0281
LBstat_1,14.4958
LBstat_2,14.0006
LBstat_3,13.2502
LBGexp_1,15.1697
LBGexp_2,15.2828
LBGexp_3,15.4388
LBGtran_2,14.222
LBGtran_3,15.0334
LBGstat_1,12.267900000000001
LBGstat_2,11.4675
LBGstat_3,13.208
S0_1,14.4523
S0_2,14.845
S0_3,14.7846
S1_1,15.1806
S1_2,15.1148
S1_3,15.3462
S2_1,14.6607
S2_2,14.3177
S2_3,14.0897
S3_1,14.3865
S3_2,14.4293
S4_1,15.0755
S4_2,14.4604
S4_3,14.4585
S5_1,14.4848
S5_2,14.3231
S5_3,14.7114
S6_1,13.4007
S6_2,10.4755
S6_3,13.6856
S6/t_1,13.2142
S6/t_2,9.7718
S6_4,13.2933
S6_5,13.9742
S6_6,13.8613
S7_4,13.7508
S7_5,13.4596
S7_6,13.4069
S8_4,12.813
S8_5,11.7586
G135_1,15.4109
G135_3,13.526
G150_1,14.842
G150_2,15.4713
G150_3,15.2477
G180_1,15.392900000000001
G180_2,15.6761
G180_3,14.9511
C30_1,14.3847
C30_2,14.549900000000001
C90_1,15.129
C90_2,15.245
BI_1,14.4115
BI_2,14.6161
BC_2,14.0056
BC/t_1,13.3871
BC/t_2,14.1582
BC_1,13.6834
Sw_1,12.1406
Sw_2,12.9302
BT_1,13.8145
BT_2,13.1425
B36_1,12.9644
B36_2,12.6251
B60_1,13.1852
B60_2,13.3834
M9exp_1,15.3433
M9exp_2,15.0341
M9exp_3,14.839
M9tran_1,14.9558
M9tran_2,14.6857
M9tran_3,14.981
M9stat_1,12.8528
M9stat_2,11.9165
M9stat_3,11.9181
M+G_1,14.7473
M+G_2,14.4403
M+G_3,14.4534
Glu_1,15.0167
Glu_2,14.7048
Glu_3,14.7548
Fru_1,14.8195
Fru_2,14.8278
Fru_3,14.54
Mal_1,14.0604
Mal_2,14.2604
Mal_3,14.4487
G+S_2,14.5544
G+S_3,14.827
Pyr_1,14.0865
Pyr_2,14.1436
Pyr_3,14.0841
Gly_1,12.9373
Gly_2,13.5913
Gly_3,12.0095
Glucon_1,14.033
Glucon_2,14.4558
Glucon_3,13.2377
aero_1,15.5654
aero_2,14.7485
aero_3,15.3815
nit_1,14.7408
nit_2,14.8703
nit_3,14.2874
ferm_1,14.8701
ferm_2,14.402
ferm_3,14.8313
T-5.40H_1,15.2342
T-4.40H_1,14.9826
T-3.40H_1,15.2274
T-2.40H_1,14.8492
T-1.40H_1,14.7734
T-1.10H_1,14.4758
T-0.40H_1,14.7632
T0.0H_1,14.4951
T0.30H_1,12.2924
T1.0H_1,12.7181
T1.30H_1,12.6701
T2.0H_1,13.1473
T2.30H_1,14.209
T3.0H_1,14.1473
T3.30H_1,14.4785
T4.0H_1,14.4397
T5.0H_1,13.8835
HPh_1,16.1096
HPh_2,15.9686
HPh_3,16.3038
LPh_1,15.6647
LPh_2,15.842600000000001
LPh_3,15.4785
LPhT_1,14.1503
LPhT_2,14.1806
LPhT_3,13.8893
SMMPr_1,14.7547
SMMPr_2,14.8697
SMMPr_3,15.0781
HiTm_1,13.4926
HiTm_2,14.2448
HiTm_3,14.7071
LoTm_1,14.7121
LoTm_2,14.7817
LoTm_3,14.4848
HiOs_1,14.888
HiOs_2,14.5393
HiOs_3,14.7469
BMM_1,14.9062
BMM_2,14.9897
BMM_3,15.1536
Heat_1,15.2603
Heat_2,15.2764
Heat_3,14.7842
Cold_1,14.5854
Cold_2,13.7955
Cold_3,13.3406
Etha_1,15.3282
Etha_2,14.7548
Etha_3,15.0854
SMM_1,14.9796
SMM_2,14.8922
SMM_3,14.7684
Salt_1,15.1805
Salt_2,14.8835
Salt_3,14.7748
Mt0_1,15.5519
Mt0_3,15.4867
M0t45_1,15.1505
M0t45_2,15.481
M0t45_3,15.2611
M0t90_1,13.8514
M0t90_2,14.7102
M0t90_3,14.725999999999999
M40t45_1,14.6536
M40t45_2,15.3364
M40t45_3,15.3665
M40t90_1,13.9061
M40t90_2,14.523
M40t90_3,14.9474
dia0_1,15.4082
dia0_2,15.7975
dia0_3,15.754
dia5_1,15.6458
dia5_2,16.0205
dia5_3,15.8719
dia15_1,16.0976
dia15_2,15.6115
dia15_3,15.278
Diami_1,15.5747
Diami_2,15.3984
Diami_3,15.5345
Paraq_1,15.0919
Paraq_2,15.7653
Paraq_3,13.8065
H2O2_1,14.7509
H2O2_2,15.6728
H2O2_3,15.4077
Oxctl_1,15.0374
Oxctl_2,15.0983
Oxctl_3,15.66
GM-0.1_1,14.5808
GM-0.2_1,14.4531
GM+5_1,14.3196
GM+15_1,14.6065
GM+25_1,14.9
GM+45_1,15.038
GM+60_1,14.8969
GM+90_1,14.9274
GM+120_1,14.1438
GM+150_1,14.8189
GM-0.1_2,14.5966
GM-0.2_2,15.3026
GM+5_2,14.7051
GM+10_2,14.6041
GM+15_2,14.6092
GM+25_2,14.8834
GM+45_2,13.571
GM+60_2,13.7292
GM+90_2,15.0027
GM+150_2,14.1601
GM-0.1_3,14.9136
GM-0.2_3,14.4419
GM+5_3,14.8988
GM+10_3,13.7247
GM+15_3,14.8095
GM+25_3,14.367
GM+45_3,12.9363
GM+60_3,14.1685
GM+90_3,14.5945
GM+120_3,14.5608
GM+150_3,14.8307
MG-0.1_1,14.9734
MG+5_1,14.8342
MG+10_1,14.9454
MG+15_1,14.4499
MG+25_1,14.7775
MG+45_1,14.8362
MG+120_1,13.8905
MG+150_1,14.9351
MG-0.1_2,14.1184
MG-0.2_2,15.0057
MG+5_2,14.6138
MG+10_2,15.0991
MG+15_2,15.5662
MG+25_2,14.5847
MG+45_2,14.1896
MG+60_2,14.6094
MG+90_2,14.404
MG+120_2,14.9292
MG-0.1_3,15.8513
MG-0.2_3,15.3779
MG+5_3,14.8751
MG+10_3,13.9108
MG+15_3,15.1616
MG+25_3,15.2543
MG+45_3,15.2838
MG+60_3,14.7889
MG+90_3,15.108
MG+120_3,14.8271
MG+150_3,15.2259
