,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.33333360913457e-11,2.6112104481043525,3.0,0.0,1.0043000147,6.0,1.9599539943000002,12.0,-2.9642540089000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-1.3273877067333335,2.6437219856582237,3.0,1.0,0.041737082200000004,7.0,-4.374869677,13.0,0.3509694746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-1.3947245700666668,0.16906800264325325,3.0,2.0,-1.2746075162000001,8.0,-1.3215055312000001,14.0,-1.5880606628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.25444178050000005,0.12430854575566776,3.0,3.0,-0.1870139907,9.0,-0.3978950686,15.0,-0.1784162822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.6394058635,0.6938714201470766,3.0,4.0,0.4879418104,10.0,0.0337778324,16.0,1.3964979477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.6877288387666667,0.9518906982460041,3.0,5.0,-0.4114158426,11.0,1.234726597,17.0,1.2398757619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.17614463525,2.0331144408452895,2.0,18.0,0.26148437280000003,71.0,-2.6137736433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.6618076072666667,0.12399292485845226,3.0,19.0,0.6932969187,70.0,0.5251060879,205.0,0.7670198152000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.9245045003624999,0.6192864405570906,8.0,20.0,-1.8827727595,32.0,-0.301055736,55.0,-0.5250633844,67.0,-1.0247385423,126.0,-0.4720703013,147.0,-0.5780328298,203.0,-0.7620944198,210.0,-1.8502080298,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.20874651086666665,0.6358236090337347,3.0,21.0,-0.2902253676,34.0,0.46388892060000003,61.0,-0.7999030856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-0.4358109752875,0.42673681378148043,8.0,22.0,-0.2042939393,104.0,-0.9164890034000001,111.0,0.060022114200000004,133.0,-0.0641167319,165.0,-0.5424433242,238.0,-0.4479500672,265.0,-0.20096616420000002,270.0,-1.1702506863,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,2.4935687904285713,0.4587852758174743,7.0,23.0,3.1863819421,56.0,2.72777779,82.0,2.1704144351,118.0,2.8850352911,134.0,1.8747303412,137.0,2.396286,227.0,2.2143557335,,,,,,,,,,,,,,,,,,,,,,
