,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,0.40312098613456526,0.1054905998897288,2.0,0.0,0.3285278676011012,1.0,0.4777141046680294,,
1,Chrom__sac_sta,9.424638604441114,2.1508107016083073,2.0,2.0,10.945491436596944,3.0,7.903785772285284,,
2,Chrom__sac_MW001,-1.887379141862766e-15,1.2394638931486803,2.0,4.0,-0.8764333238813121,5.0,0.8764333238813083,,
3,Chrom__sac_fadR,0.11236118502517412,1.1979911562208434,2.0,6.0,-0.7347464853400968,7.0,0.959468855390445,,
4,FadR__wt_p,1.1102230246251565e-15,1.7725126303682897,2.0,8.0,1.2533557006722231,9.0,-1.253355700672221,,
5,FadR__ko_p,-0.36949361057238195,2.869379061957201,2.0,10.0,1.6594637819322495,11.0,-2.3984510030770134,,
6,GDGT__75_2.4_log,3.219646771412954e-15,0.6195947420476834,3.0,12.0,0.5602759389498808,27.0,0.1051746290064924,50.0,-0.6654505679563636
7,GDGT__80_3.5_stat,1.3601322654255663,0.46860641780826645,3.0,13.0,1.6408257645015991,20.0,1.6204104583130507,42.0,0.8191605734620498
8,GDGT__80_2.4_log,-0.6791724735764616,0.4109467241021685,3.0,14.0,-0.4457425532335194,37.0,-0.4381024923839628,41.0,-1.153672375111903
9,GDGT__75_3.5_stat,5.528393723662586,4.079347919375539,3.0,15.0,7.7247676685647475,24.0,0.8214624311010162,28.0,8.038951071321998
10,GDGT__80_1.6_stat,9.843484633281582,0.4973407195693354,3.0,16.0,9.625262519147991,17.0,9.492560775348393,33.0,10.412630605348363
11,GDGT__75_2.4_stat,10.995261318293911,4.461482712365381,3.0,18.0,15.096161657573328,26.0,6.244479632301324,31.0,11.64514266500708
12,GDGT__80_2.4_stat,10.021641211361063,1.8283660331290423,3.0,19.0,8.165832500194629,29.0,10.077821486877019,30.0,11.821269647011542
13,GDGT__80_1.6_log,1.0561138309588396,0.8009094280517193,2.0,21.0,1.6224423186504495,39.0,0.4897853432672295,,
14,GDGT__65_3.5_stat,11.909311707621654,3.151292652907073,3.0,22.0,8.527284517396762,23.0,14.763108364057553,34.0,12.437542241410645
15,GDGT__75_1.6_stat,10.362304306700041,0.3750882521771486,3.0,25.0,10.206194676080509,32.0,10.790235577836981,38.0,10.090482666182638
16,GDGT__75_1.6_log,3.513476662534101,0.6913083032774979,2.0,35.0,4.0023054516721865,36.0,3.0246478733960163,,
17,GDGT__65_2.4_stat,1.1921285565041158,1.3891065554072142,3.0,40.0,1.5367655573955634,46.0,-0.3368535077951181,49.0,2.376473619911902
18,GDGT__65_2.4_log,0.7616971765736998,0.5373388971932791,3.0,43.0,0.9246107672684172,44.0,0.16175464187365185,47.0,1.1987261205790305
19,GDGT__80_3.5_log,2.698902608236942,1.6778979352889911,3.0,45.0,4.499810022178728,51.0,1.1796671577940958,52.0,2.4172306447380025
20,GDGT__65_1.6_log,1.508698717398569,1.2325781988840994,3.0,48.0,0.25716144124870405,53.0,2.7213999335179504,54.0,1.5475347774290529
21,NutLim__t0,3.6637359812630166e-15,0.986734798020175,2.0,55.0,0.6977268669128077,56.0,-0.6977268669128004,,
22,NutLim__t05,5.254436554064115,1.0586989517505048,3.0,57.0,4.449503924481156,58.0,6.453712800277207,59.0,4.860092937433981
23,NutLim__t1,6.082324591711951,1.4322634098277007,3.0,60.0,4.546247461383204,61.0,7.381144432348645,62.0,6.319581881404004
24,NutLim__t15,7.250978189293003,1.3054421720254414,3.0,63.0,5.791015258241878,64.0,8.305860323438928,65.0,7.656058986198202
25,NutLim__t2,9.32120933963496,2.2133528170978662,3.0,66.0,6.8442239646627305,67.0,11.104989366131733,68.0,10.014414688110415
26,NutLim__t4,11.273196552689974,2.1248546911931827,2.0,69.0,9.770697391511227,70.0,12.775695713868721,,
27,UV_irr__wt0,-5.551115123125783e-17,0.32763865948724313,3.0,71.0,-0.050507096502411454,72.0,0.34995936294008634,73.0,-0.29945226643767503
28,UV_irr__wt1,-0.3951069946672742,0.2737394581874831,3.0,74.0,-0.6834236520131958,75.0,-0.3631467933914881,76.0,-0.13875053859713882
29,UV_irr__wt2,0.452123052822404,0.5501552077228693,3.0,77.0,0.8847089346997277,78.0,0.6387232040122957,79.0,-0.1670629802448114
30,UV_irr__mut0,1.7455008815850388,0.23035509329594078,3.0,80.0,2.011474288023317,81.0,1.6098534814467604,82.0,1.6151748752850394
31,UV_irr__mut1,1.4054988147623577,0.2719395639422654,3.0,83.0,1.1860864016278407,84.0,1.3206676954536405,85.0,1.7097423472055917
32,UV_irr__mut2,2.7361130347539064,0.13726737325997407,3.0,86.0,2.8040094553819657,87.0,2.5781289876381033,88.0,2.8262006612416513
33,YtrA__overexpr,-1.5397697556822616,0.15474863594220228,3.0,89.0,-1.3759734683181326,90.0,-1.683516282611328,91.0,-1.5598195161173245
34,YtrA__wt,-2.479498088329516e-15,0.34756111312021043,3.0,92.0,-0.1335771704353608,93.0,0.3945332754984227,94.0,-0.2609561050630693
