,-0.13599741481291933,-0.10577576707671503,-0.07555411934051073,-0.04533247160430644,-0.015110823868102141,0.015110823868102141,0.04533247160430645,0.07555411934051076,0.10577576707671504,0.13599741481291933,0.1662190625491236,0.19644071028532795,0.22666235802153223,0.2568840057577365,0.28710565349394085,0.31732730123014513,0.3475489489663494,0.3777705967025537,0.407992244438758,0.43821389217496226
thresh,-0.15110823868102147,0.15110823868102147,1,,,,,,,,,,,,,,,,,
unreg,0,3,7,62,1118,1038,51,11,2,0,0,1,1,0,0,0,0,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['bclA'],['crt_2'],[],[],[],[],['paaI_2' 'paaI_1'],[],[]
