,Value,list
TF,G-box,
reg_genes,16,['nupG']
comp_genes,0,[]
both_genes,0,"['purE' 'pbuG' 'pbuX' 'purK' 'purD' 'xpt' 'purF' 'purL' 'purS' 'purC'
 'purQ' 'purB' 'purH' 'purN' 'purM']"
reg_genes2,0,
comp_genes2,15,
both_genes2,0,
