k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.012729086987674236,,,
5,Lead,False,0.011852948972955349,,,
7,Zinc - Steady,False,-0.0061060667131096116,,,
11,Chromium,False,0.0047111652744933966,,,
3,Cadmium,False,-0.0037457367195747795,,,
14,UC-7,False,0.002412652464117855,,,
1,UC-2,False,0.0017546520556788892,,,
4,UC-4,False,0.0017390175524633375,,,
13,UC-6,False,0.0013185777456965295,,,
8,Zinc - Fast,False,-0.001253143351059407,,,
9,UC-5,False,-0.0007938567404523043,,,
12,Zinc - Intermediate,False,-0.0005263739517486322,,,
10,Copper,False,-0.0005209586903220043,,,
2,UC-3,False,0.00018388437587418596,,,
0,UC-1,False,-9.781926324649248e-05,,,
