,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,7.8382674087,0.04439465217307574,2.0,0.0,7.8696591683,1.0,7.8068756491,,,,,,,,
1,Fur__wt_dpd,6.77649740475,0.1871547871849458,2.0,2.0,6.9088358239000005,3.0,6.6441589856,,,,,,,,
2,Fur__wt_fe,7.8263431497,0.015666328190788004,2.0,4.0,7.8374209166,5.0,7.8152653828,,,,,,,,
3,Fur__delfur_dpd,6.86832150335,0.3063922534959304,2.0,6.0,6.6516694632,7.0,7.0849735435,,,,,,,,
4,Fur__delfur_fe2,7.6908428873000005,0.004072306158863723,2.0,8.0,7.687963332,9.0,7.6937224426,,,,,,,,
5,Acid__wt_ph5,7.58448972165,0.08509421497702425,2.0,10.0,7.5243190252000005,11.0,7.6446604181,,,,,,,,
6,Acid__delgadx_ph5,7.7965437501,0.24716251653919957,2.0,12.0,7.9713140416,13.0,7.6217734586,,,,,,,,
7,Acid__delgadw_ph5,7.76232308755,0.044933173596051076,2.0,14.0,7.7940956393,15.0,7.7305505358,,,,,,,,
8,Acid__delgade_ph5,7.72658800745,0.024671036700746152,2.0,16.0,7.7091429501,17.0,7.7440330648,,,,,,,,
9,Oxidative__wt_pq,7.061364087399999,0.07953244643705822,2.0,18.0,7.1176020196,19.0,7.0051261552,,,,,,,,
10,Oxidative__deloxyr_pq,7.02541328475,0.01833416917349582,2.0,20.0,7.0124490694,21.0,7.0383775001,,,,,,,,
11,Oxidative__delsoxr_pq,7.47405950345,0.00026722576423768415,2.0,22.0,7.4742484606,23.0,7.4738705463,,,,,,,,
12,Oxidative__delsoxs_pq,7.41906018495,0.07294259554893572,2.0,24.0,7.4706383889,25.0,7.367481981,,,,,,,,
13,Nac/NtrC__wt_csn,7.04299201505,0.0029250322653237375,2.0,26.0,7.0409237049,27.0,7.0450603252,,,,,,,,
14,Nac/NtrC__wt_cytd,7.5746635596,0.11128105442286941,2.0,28.0,7.6533511478000005,29.0,7.4959759714,,,,,,,,
15,Nac/NtrC__wt_gln,7.2906376404,0.0774958456883235,2.0,30.0,7.3454354784,31.0,7.2358398024,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,6.106031385,0.8523336093435077,2.0,32.0,6.70872226,33.0,5.50334051,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,7.22242923865,0.0791332604053161,2.0,34.0,7.1664735736,35.0,7.2783849037,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,7.1212610544,0.05180888597691884,2.0,36.0,7.0846266398,37.0,7.157895469,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,7.2332992163,0.10246409754184692,2.0,38.0,7.3057522745,39.0,7.1608461581,,,,,,,,
20,Misc__wt_no_te,7.4973578015,0.01408837288094351,2.0,40.0,7.4873958175,41.0,7.5073197855,,,,,,,,
21,Misc__bw_delcbl,7.1552214387,0.07183163257855964,2.0,42.0,7.1044288042,43.0,7.2060140732,,,,,,,,
22,Misc__bw_delfabr,7.11061470855,0.039120249283400015,2.0,44.0,7.082952515,45.0,7.1382769021,,,,,,,,
23,Misc__bw_delfadr,7.49223868765,0.06674747959678824,2.0,46.0,7.4450410922,47.0,7.5394362831,,,,,,,,
24,Misc__nitr_031,6.6943892675,,1.0,48.0,6.6943892675,,,,,,,,,,
