,new_2208781_2208854_c
M9exp_1,14.5208
M9exp_2,14.2727
M9exp_3,13.9504
M9tran_1,14.1719
M9tran_2,13.6709
M9tran_3,14.4384
M9stat_1,11.6563
M9stat_2,10.9345
M9stat_3,10.5269
MG-0.1_1,14.1268
MG-0.1_2,10.47
MG-0.1_3,14.3633
MG-0.2_2,12.2786
MG-0.2_3,12.4356
MG+5_1,14.0729
MG+5_2,13.5634
MG+5_3,14.0019
MG+10_1,14.5322
MG+10_2,14.2181
MG+10_3,7.5062
MG+15_1,14.0745
MG+15_2,14.135
MG+15_3,14.2355
MG+25_1,14.5107
MG+25_2,14.2215
MG+25_3,14.292
MG+45_1,14.7589
MG+45_2,13.3072
MG+45_3,14.5145
MG+60_2,11.1316
MG+60_3,10.6636
MG+90_2,13.72
MG+90_3,14.6639
MG+120_1,8.1714
MG+120_2,14.2058
MG+120_3,14.5955
MG+150_1,14.2477
MG+150_3,15.4242
GM-0.1_1,14.1629
GM-0.1_2,13.9826
GM-0.1_3,14.8868
GM-0.2_1,12.5012
GM-0.2_2,14.2609
GM-0.2_3,14.6684
GM+5_1,11.209
GM+5_2,14.3388
GM+5_3,14.8785
GM+10_2,12.4986
GM+10_3,13.8755
GM+15_1,14.3999
GM+15_2,14.0988
GM+15_3,15.0191
GM+25_1,14.6584
GM+25_2,14.4108
GM+25_3,11.6736
GM+45_1,15.1908
GM+45_2,9.9669
GM+45_3,9.9408
GM+60_1,14.9659
GM+60_2,8.5848
GM+60_3,11.1387
GM+90_1,14.5399
GM+90_2,15.015
GM+90_3,14.4698
GM+120_1,10.3992
GM+120_3,14.4083
GM+150_1,15.0401
GM+150_2,14.5117
GM+150_3,14.5299
BT_1,13.1525
BT_2,12.7745
B36_1,11.8763
B36_2,12.1391
B60_1,12.9369
B60_2,13.5268
S0_1,13.5183
S0_2,13.558
S0_3,14.1378
S1_1,14.4083
S1_2,14.3
S1_3,14.5354
S2_1,13.6622
S2_2,13.2963
S2_3,13.6162
S3_1,13.3998
S3_2,12.7366
S4_1,13.4081
S4_2,13.3249
S4_3,13.9105
S5_1,12.7544
S5_2,11.7224
S5_3,13.2852
S6_1,12.5851
S6_2,8.459
S6_3,12.6008
S6/t_1,11.9188
S6/t_2,8.3024
S6_4,10.6413
S6_5,11.7431
S6_6,12.1347
S7_4,11.5599
S7_5,11.0545
S7_6,11.5543
S8_4,10.9474
S8_5,10.9041
G135_1,12.0829
G135_3,10.4143
G150_1,11.8879
G150_2,12.1756
G150_3,12.2058
G180_1,11.5777
G180_2,11.9417
G180_3,11.3599
T-5.40H_1,14.6474
T-4.40H_1,14.5612
T-3.40H_1,14.7788
T-2.40H_1,14.3199
T-1.40H_1,14.1778
T-1.10H_1,14.0533
T-0.40H_1,14.5715
T0.0H_1,13.5828
T0.30H_1,13.4542
T1.0H_1,11.3906
T1.30H_1,11.3322
T2.0H_1,11.6352
T2.30H_1,12.8439
T3.0H_1,12.5483
T3.30H_1,13.0078
T4.0H_1,13.0647
T5.0H_1,12.636
LBexp_1,12.6241
LBexp_2,12.9458
LBexp_3,12.9396
LBtran_1,13.9435
LBtran_2,13.5082
LBtran_3,13.6436
LBstat_1,12.888
LBstat_2,13.0829
LBstat_3,12.6191
LBGexp_1,12.5495
LBGexp_2,12.9566
LBGexp_3,12.903
LBGtran_2,12.7383
LBGtran_3,12.3771
LBGstat_1,10.59
LBGstat_2,10.2014
LBGstat_3,12.144
Mt0_1,12.7163
Mt0_3,12.563
M0t45_1,12.7553
M0t45_2,13.1117
M0t45_3,12.9447
M0t90_1,12.4803
M0t90_2,13.8574
M0t90_3,13.1243
M40t45_1,13.2318
M40t45_2,14.5451
M40t45_3,13.379
M40t90_1,15.3601
M40t90_2,14.5796
M40t90_3,16.1349
dia0_1,13.1179
dia0_2,13.6073
dia0_3,12.8992
dia5_1,12.9485
dia5_2,13.1924
dia5_3,13.1957
dia15_1,12.3157
dia15_2,12.6654
dia15_3,12.5434
C30_1,11.3279
C30_2,11.6175
C90_1,14.3944
C90_2,14.2598
SMM_1,14.8408
SMM_2,15.0055
SMM_3,14.5943
Salt_1,14.7982
Salt_2,14.6385
Salt_3,14.6937
M+G_1,13.9514
M+G_2,14.4408
M+G_3,14.5365
Glu_1,15.0058
Glu_2,14.5994
Glu_3,14.3418
Fru_1,13.6545
Fru_2,14.7309
Fru_3,14.2505
Mal_1,14.3899
Mal_2,13.5709
Mal_3,14.1118
G+S_2,14.4887
G+S_3,14.3907
Pyr_1,13.6371
