,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,1.0233763290351796,1.6947709715688553,2.0,0.0,-0.17500771751927147,1.0,2.2217603755896307,,
1,Chrom__sac_sta,-2.322463025451635,0.7882929266937921,2.0,2.0,-2.8798702994782053,3.0,-1.7650557514250644,,
2,Chrom__sac_MW001,1.7763568394002505e-15,1.0793303884944392,2.0,4.0,-0.7632018368451269,5.0,0.7632018368451304,,
3,Chrom__sac_fadR,0.21575206631218413,0.5458342894312734,2.0,6.0,-0.17021106114881002,7.0,0.6017151937731783,,
4,FadR__wt_p,7.216449660063518e-15,1.379975720807068,2.0,8.0,-0.9757901900554644,9.0,0.9757901900554788,,
5,FadR__ko_p,0.16553862801156718,0.4422844245528211,2.0,10.0,0.4782809438260569,11.0,-0.14720368780292253,,
6,GDGT__75_2.4_log,-1.8503717077085944e-15,1.0645468269491445,3.0,12.0,-1.2075807005790755,27.0,0.4048642698998405,50.0,0.8027164306792295
7,GDGT__80_3.5_stat,-8.936643891297953,0.19842935375313087,3.0,13.0,-8.71965431959197,20.0,-8.98141385656253,42.0,-9.108863497739359
8,GDGT__80_2.4_log,-4.52570836880816,1.9228963683813032,3.0,14.0,-6.745484945217132,37.0,-3.4602543765196385,41.0,-3.371385784687707
9,GDGT__75_3.5_stat,-9.012638964743376,1.8829022591468099,3.0,15.0,-6.872679590012523,24.0,-9.749825437970784,28.0,-10.41541186624682
10,GDGT__80_1.6_stat,-1.7280078240852867,2.87426664127929,3.0,16.0,-3.661569320999977,17.0,1.574883726197969,33.0,-3.0973378774538523
11,GDGT__75_2.4_stat,-5.240745740284333,2.8396945181603526,3.0,18.0,-6.075001715019517,26.0,-2.0773698247547667,31.0,-7.569865681078718
12,GDGT__80_2.4_stat,-4.227907740405925,1.178907171959581,3.0,19.0,-2.902337473207562,29.0,-4.622421145831071,30.0,-5.158964602179141
13,GDGT__80_1.6_log,-0.5762588787411507,6.5091431550394,2.0,21.0,4.026400385901208,39.0,-5.178918143383509,,
14,GDGT__65_3.5_stat,-5.585185528508806,1.8534165931798667,3.0,22.0,-4.100344554258964,23.0,-4.992844415659392,34.0,-7.662367615608063
15,GDGT__75_1.6_stat,1.3270482172705445,3.59114542587618,3.0,25.0,4.371271380837066,32.0,-2.633475648683543,38.0,2.2433489196581107
16,GDGT__75_1.6_log,2.4786978162416906,3.049139605444624,2.0,35.0,4.634765108036058,36.0,0.3226305244473228,,
17,GDGT__65_2.4_stat,-0.1806962098103979,0.9003443865808577,3.0,40.0,-1.1977891862870365,46.0,0.1414061249956399,49.0,0.5142944318602027
18,GDGT__65_2.4_log,-2.8016012509424186,0.9599205987282154,3.0,43.0,-1.7596681242630448,44.0,-2.9951093046830364,47.0,-3.6500263238811743
19,GDGT__80_3.5_log,-7.6605660957821655,2.2994994535562117,3.0,45.0,-5.0053472270541794,51.0,-8.980605439758842,52.0,-8.995745620533475
20,GDGT__65_1.6_log,4.523891685105845,1.0355994776141173,3.0,48.0,3.3555854152383517,53.0,5.328865160759963,54.0,4.887224479319219
21,NutLim__t0,5.551115123125783e-16,0.43328518519966724,2.0,55.0,-0.3063788926423533,56.0,0.3063788926423544,,
22,NutLim__t05,-0.6134501413786801,0.8527844687762517,3.0,57.0,-1.5028894324353816,58.0,0.19721302551520584,59.0,-0.5346740172158645
23,NutLim__t1,-0.44232219746239426,0.35490044560592066,3.0,60.0,-0.7862995946153991,61.0,-0.07742422234076546,62.0,-0.4632427754310182
24,NutLim__t15,-0.1412396647454173,0.7755907785334419,3.0,63.0,-0.4443915146279626,64.0,0.7401412154275279,65.0,-0.7194686950358171
25,NutLim__t2,0.026283707324396516,1.2310190478521015,3.0,66.0,-0.28381968656857304,67.0,1.3827032954668883,68.0,-1.0200324869251256
26,NutLim__t4,-1.6690399239349576,0.45399467218112344,2.0,69.0,-1.3480172126131216,70.0,-1.9900626352567936,,
27,UV_irr__wt0,-9.52941429469926e-16,0.23151991169842542,3.0,71.0,0.21603951246612146,72.0,0.028349838262546775,73.0,-0.2443893507286711
28,UV_irr__wt1,-1.0017843693917148,0.07510337431581729,3.0,74.0,-0.9550315541366255,75.0,-1.0884154016163146,76.0,-0.961906152422204
29,UV_irr__wt2,-1.7175969739865093,0.521690595814833,3.0,77.0,-2.253636634846942,78.0,-1.2115494366604156,79.0,-1.6876048504521706
30,UV_irr__mut0,-0.08257481993730255,0.2612608938255346,3.0,80.0,0.15745752472501806,81.0,-0.3608490403401137,82.0,-0.04433294419681201
31,UV_irr__mut1,-0.9345915146426994,0.48737642879800014,3.0,83.0,-1.3054584387850678,84.0,-1.1157355706775445,85.0,-0.382580534465486
32,UV_irr__mut2,-2.081522886791992,0.33124865349565447,3.0,86.0,-2.261188352865729,87.0,-1.6992591180081218,88.0,-2.284121189502126
33,YtrA__overexpr,0.7137089998958147,0.6656193870109967,3.0,89.0,-0.0464386542029548,90.0,1.1921740173079445,91.0,0.9953916365824548
34,YtrA__wt,2.55351295663786e-15,1.2606516840106612,3.0,92.0,-0.4387626225538594,93.0,1.4214038523243795,94.0,-0.9826412297705124
