,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.19979058187092613,3.0,0.0,0.0522125291,6.0,-0.2207127019,12.0,0.16850017280000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.0904860383,0.18959366342693762,3.0,1.0,-0.061898970500000004,7.0,-0.292749894,13.0,0.0831907496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.3508322724333333,0.0238935366955392,3.0,2.0,-0.37480036800000005,8.0,-0.3506824501,14.0,-0.3270139992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.02249250746666667,0.10037256597460975,3.0,3.0,0.05927339400000001,9.0,-0.0910821088,15.0,0.0992862372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.2652475067666667,0.3007354608611026,3.0,4.0,0.32881856190000003,10.0,-0.062191294300000005,16.0,0.5291152527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.8468631618333333,0.09127338467158717,3.0,5.0,0.7414768655,11.0,0.9006179871000001,17.0,0.8984946329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.25455263540000006,1.0480075703085314,2.0,18.0,0.9956058951000001,71.0,-0.4865006243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.15377427256666665,0.9536264464688987,3.0,19.0,0.5144464724,70.0,0.8744598553,205.0,-0.92758351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.2921319420625,0.3857147467942332,8.0,20.0,0.3138816547,32.0,0.0076792238,55.0,-0.1600069901,67.0,-0.8632585643,126.0,-0.3238451801,147.0,-0.1668388284,203.0,-0.3894135146,210.0,-0.7552533375,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.2805996045333334,0.23282769825751068,3.0,21.0,0.0258280813,34.0,0.3336392816,61.0,0.4823314507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.628227884425,0.7159786344803339,8.0,22.0,1.6588181618000002,104.0,2.7222591022,111.0,0.8911958044,133.0,0.8930051779,165.0,1.2932776229,238.0,1.9678492282,265.0,1.0854180202,270.0,2.5139999578000003,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-0.2882483678857143,0.577711502722958,7.0,23.0,-0.1727470958,56.0,-0.5750454397,82.0,-0.4126881638,118.0,0.8640476921,134.0,-1.034697387,137.0,-0.3572773154,227.0,-0.3293308656,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.466039503375,0.5338637316394201,4.0,24.0,-0.3731183697,101.0,-0.387168344,139.0,-1.1943608047,149.0,0.0904895049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.634093744875,0.4251116158596761,4.0,25.0,0.46758845120000003,123.0,0.2519456816,155.0,0.5783535743,191.0,1.2384872724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.7832888756666666,0.3420338908012444,3.0,26.0,0.4395449816,59.0,1.1235867231,159.0,0.7867349223000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,0.05014934789999996,1.2039750040104813,5.0,27.0,1.0289838394,76.0,0.5978335197,146.0,-1.0907727221,162.0,-1.4004451944,262.0,1.1151472969,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.3382505934500001,0.7299845025868021,4.0,28.0,0.3657947939,94.0,1.3609426065,186.0,-0.2023017843,231.0,-0.1714332423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-1.1201399649,0.17721712323881514,3.0,29.0,-1.034717442,49.0,-1.3238889648,260.0,-1.0018134879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-0.48850899686,0.8925764062469449,5.0,30.0,-0.1763144479,77.0,-1.6238115642,172.0,-0.7948907119,259.0,0.8072112196,280.0,-0.6547394799,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.8831994132249998,0.43818461810218295,4.0,31.0,-0.2430332118,40.0,-0.97716503,138.0,-1.2203599768,192.0,-1.0922394343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.28023717371428575,0.3773301672891433,7.0,33.0,-0.43511486790000004,39.0,-0.2241680003,58.0,-0.051726554200000004,122.0,-1.0598423889,170.0,0.0562806935,244.0,-0.0746229201,261.0,-0.1724661781,,,,,,,,,,,,,,,,,,,,,,
